particle,length
947,0.0152768
948,0.0277181
949,0.0154621
950,0.0727126
951,0.0144989
952,0.0246067
953,0.0145883
954,0.0173433
955,0.0553022
956,0.0149093
957,0.0152558
958,0.0244765
959,0.069973
960,0.0208059
961,0.0196677
962,0.02602
963,0.0154002
964,0.026116
965,0.0243462
966,0.0932116
967,0.0260145
968,0.0236661
969,0.0149483
970,0.122883
971,0.0681075
972,0.0608325
973,0.0242221
974,0.0242371
975,0.0185065
976,0.0312298
977,0.0271681
978,0.144522
979,0.0257375
980,0.0174923
981,0.0170114
982,0.0769876
983,0.306992
984,0.0155952
985,0.105636
986,0.0796736
987,0.101318
988,0.0610766
989,0.0926246
990,0.0183575
991,0.197864
992,0.0225665
993,0.0165811
994,0.117197
995,0.0148639
996,0.0150961
997,0.0166596
998,0.0242313
999,0.0173723
1000,0.0173104
1001,0.0157551
1002,0.0180095
1003,0.0241682
1004,0.0240631
1005,0.20325
1006,0.220695
1007,0.0148037
1008,0.222024
1009,0.0263176
1010,0.014534
1011,0.0145375
1012,0.114966
1013,0.0944631
1014,0.0149556
1015,0.0256411
1016,0.0709504
1017,0.0213229
1018,0.0242585
1019,0.0673047
1020,0.24285
1021,0.0665384
1022,0.0245488
1023,0.0268268
1024,0.0741429
1025,0.0178719
1026,0.27509
1027,0.10141
1028,0.142767
1029,0.0718066
1030,0.0257791
1031,0.0167849
1032,0.0246896
1033,0.151941
1034,0.0171572
1035,0.628187
1036,0.0252611
1037,0.0149575
1038,0.0779275
1039,0.622803
1040,0.0231818
1041,0.0565051
1042,0.0161427
1043,0.143719
1044,0.0669561
1045,0.0182207
1046,0.0243194
1047,0.128039
1048,0.0158593
1049,0.0227969
1050,0.0257003
1051,0.0800326
1052,0.208005
1053,0.0768041
1054,0.171382
1055,0.0232512
1056,0.0148275
1057,0.0183773
1058,0.141004
1059,0.0149647
1060,0.0271274
1061,0.0146046
1062,0.238847
1063,0.0529392
1064,0.0176353
1065,0.0182234
1066,0.020087
1067,0.0262239
1068,0.0251132
1069,0.33072
1070,0.116456
1071,0.024524
1072,0.0246198
1073,0.0208956
1074,0.312057
1075,0.0946222
1076,0.0702239
1077,0.0577598
1078,0.0755481
1079,0.0243375
1080,0.0772193
1081,0.12402
1082,0.062083
1083,0.0244894
1084,0.0246515
1085,0.0247118
1086,0.105207
1087,0.0148935
1088,0.0176179
1089,0.115817
1090,0.071345
1091,0.0731822
1092,0.0145748
1093,0.166118
1094,0.0243473
1095,0.271417
1096,0.186855
1097,0.0852869
1098,0.0822255
1099,0.0150633
1100,0.0177421
1101,0.299406
1102,0.0250897
1103,0.144533
1104,0.0261654
1105,0.0149521
1106,0.0782646
1107,0.0149851
1108,0.0220521
1109,0.179507
1110,0.104044
1111,0.688192
1112,0.0153584
1113,0.0624191
1114,0.11098
1115,0.0613601
1116,0.0183534
1117,0.0185328
1118,0.0189668
1119,0.0171771
1120,0.0203742
1121,0.015251
1122,0.0159698
1123,0.0163565
1124,0.0735925
1125,0.0152581
1126,0.0707924
1127,0.0254052
1128,0.0145468
1129,0.452949
1130,0.191564
1131,0.14837
1132,0.0854309
1133,0.137955
1134,0.0183148
1135,0.0600961
1136,0.102697
1137,0.02156
1138,0.0631501
1139,0.0255696
1140,0.0958825
1141,0.0152925
1142,0.0686016
1143,0.159571
1144,0.0150896
1145,0.0153142
1146,0.0815694
1147,0.0687928
1148,0.184005
1149,0.014984
1150,0.0146112
1151,0.103903
1152,0.026082
1153,0.0151397
1154,0.112977
1155,0.100777
1156,0.0150135
1157,0.0274988
1158,0.0255301
1159,0.0156966
1160,0.015524
1161,0.0156427
1162,0.0153876
1163,0.0755251
1164,0.0768987
1165,0.32318
1166,0.0144657
1167,0.065058
1168,0.143905
1169,0.132412
1170,0.123705
1171,0.0145592
1172,0.0148087
1173,0.0702215
1174,0.0145342
1175,0.222885
1176,0.0550199
1177,0.0190262
1178,0.51836
1179,0.0753427
1180,0.0757482
1181,0.0149643
1182,0.0164316
1183,0.014529
1184,0.0774268
1185,0.0253337
1186,0.126752
1187,0.0562486
1188,0.0351904
1189,0.0150617
1190,0.645605
1191,0.125682
1192,0.0147389
1193,0.0759639
1194,0.10326
1195,0.0182399
1196,0.160223
1197,0.0603683
1198,0.0178516
1199,0.483775
1200,0.0733083
1201,0.0212925
1202,0.0598048
1203,0.0561746
1204,0.112967
1205,0.0566857
1206,0.295115
1207,0.151098
1208,0.0177963
1209,0.139084
1210,0.0149119
1211,0.11959
1212,0.0737051
1213,0.0752628
1214,0.0257522
1215,0.0174927
1216,0.0821949
1217,0.0675711
1218,0.117567
1219,0.0828705
1220,0.0983976
1221,0.017504
1222,0.594315
1223,0.0148363
1224,0.100738
1225,0.110444
1226,0.0152876
1227,0.0564873
1228,0.0241967
1229,0.115302
1230,0.0187592
1231,0.0206725
1232,0.0608128
1233,0.0717638
1234,0.271793
1235,0.111014
1236,0.224655
1237,0.0994417
1238,0.0629845
1239,0.0243471
1240,0.0159241
1241,0.110638
1242,0.0269587
1243,0.0753812
1244,0.0269222
1245,0.0893466
1246,0.0673582
1247,0.0700423
1248,0.0145035
1249,0.0169818
1250,0.0161591
1251,0.0163366
1252,0.119166
1253,0.69866
1254,0.314623
1255,0.0169819
1256,0.0246318
1257,0.0145805
1258,0.0218608
1259,0.0155544
1260,0.0160046
1261,0.195596
1262,0.0253567
1263,0.0246277
1264,0.0252988
1265,0.0574459
1266,0.346911
1267,0.103887
1268,0.192534
1269,0.0174428
1270,0.0639011
1271,0.394425
1272,0.0626238
1273,0.0170669
1274,0.0245194
1275,0.0558732
1276,0.0145435
1277,0.0710992
1278,0.0243838
1279,0.17212
1280,0.0144969
1281,0.0619974
1282,0.0996796
1283,0.0269296
1284,0.11211
1285,0.0149176
1286,0.0146068
1287,0.0767744
1288,0.020106
1289,0.152694
1290,0.0145709
1291,0.0746889
1292,0.016308
1293,0.110891
1294,0.0243335
1295,0.0196787
1296,0.0145625
1297,0.154236
1298,0.0246709
1299,0.014793
1300,0.0243891
1301,0.109245
1302,0.0242676
1303,0.0215912
1304,0.0706827
1305,0.0184317
1306,0.0559645
1307,0.0214864
1308,0.0652411
1309,0.0161232
1310,0.0155727
1311,0.0254856
1312,0.055945
1313,0.0146109
1314,0.0243357
1315,0.158146
1316,0.0692781
1317,0.0643417
1318,0.07361
1319,0.0678813
1320,0.0226071
1321,0.119271
1322,0.130931
1323,0.687218
1324,0.0151775
1325,0.0146888
1326,0.0743242
1327,0.0996939
1328,0.0557484
1329,0.168416
1330,0.0149029
1331,0.0149106
1332,0.029202
1333,0.0989153
1334,0.118465
1335,0.0179693
1336,0.117667
1337,0.0145374
1338,0.0824509
1339,0.0958468
1340,0.70641
1341,0.276938
1342,0.0178517
1343,0.0146588
1344,0.0244803
1345,0.0162899
1346,0.0145815
1347,0.0158012
1348,0.0246571
1349,0.0725888
1350,0.0146866
1351,0.0668871
1352,0.649185
1353,0.264668
1354,0.100441
1355,0.0589928
1356,0.0147324
1357,0.0688403
1358,0.0152415
1359,0.0246521
1360,0.0176265
1361,0.0192725
1362,0.0276021
1363,0.0655464
1364,0.0683362
1365,0.0187939
1366,0.189033
1367,0.0955347
1368,0.0268261
1369,0.112896
1370,0.0667691
1371,0.0147767
1372,0.204125
1373,0.0174029
1374,0.0747777
1375,0.0562457
1376,0.0145597
1377,0.01563
1378,0.0604615
1379,0.132048
1380,0.120824
1381,0.0680478
1382,0.324081
1383,0.0147986
1384,0.0149657
1385,0.067528
1386,0.0715376
1387,0.0190721
1388,0.136019
1389,0.208487
1390,0.0152562
1391,0.0146726
1392,0.0576488
1393,0.093488
1394,0.0179667
1395,0.0674216
1396,0.059252
1397,0.0803644
1398,0.0248035
1399,0.024623
1400,0.0695526
1401,0.058435
1402,0.0552446
1403,0.111296
1404,0.0730129
1405,0.0247896
1406,0.0153694
1407,0.0174957
1408,0.271353
1409,0.131646
1410,0.123405
1411,0.13351
1412,0.014791
1413,0.0193811
1414,0.0676592
1415,0.147492
1416,0.271941
1417,0.0247476
1418,0.0147474
1419,0.134326
1420,0.110106
1421,0.0746589
1422,0.0183195
1423,0.0715965
1424,0.115057
1425,0.181363
1426,0.0148898
1427,0.0150347
1428,0.0159869
1429,0.0710948
1430,0.0244478
1431,0.110554
1432,0.519936
1433,0.0152405
1434,0.0158411
1435,0.0611058
1436,0.0662465
1437,0.162941
1438,0.0626568
1439,0.0687514
1440,0.11329
1441,0.0251167
1442,0.0699826
1443,0.0146326
1444,0.0242439
1445,0.0277856
1446,0.0157459
1447,0.0253254
1448,0.0145685
1449,0.0154098
1450,0.0144866
1451,0.147785
1452,0.0295114
1453,0.0669136
1454,0.0261721
1455,0.0243099
1456,0.128137
1457,0.0145936
1458,0.0148639
1459,0.0634381
1460,0.117046
1461,0.0166211
1462,0.108128
1463,0.0662166
1464,0.0784024
1465,0.0760739
1466,0.104141
1467,0.0165843
1468,0.0280308
1469,0.0660637
1470,0.171523
1471,0.0548256
1472,0.349607
1473,0.465079
1474,0.0679263
1475,0.016984
1476,0.0151094
1477,0.0967393
1478,0.0145151
1479,0.0267784
1480,0.0597675
1481,0.0248051
1482,0.0967654
1483,0.0176318
1484,0.0774515
1485,0.0186984
1486,0.116567
1487,0.0177278
1488,0.202729
1489,0.0152519
1490,0.104817
1491,0.675205
1492,0.0242403
1493,0.019248
1494,0.185496
1495,0.0241573
1496,0.0172016
1497,0.0607486
1498,0.0147182
1499,0.0755703
1500,0.206475
1501,0.360783
1502,0.0148915
1503,0.0260169
1504,0.0207832
1505,0.158377
1506,0.0146037
1507,0.130568
1508,0.470407
1509,0.0158928
1510,0.0183234
1511,0.0244237
1512,0.0151235
1513,0.114954
1514,0.0260561
1515,0.0810128
1516,0.283828
1517,0.0276624
1518,0.0260752
1519,0.100119
1520,0.0148933
1521,0.064409
1522,0.0614318
1523,0.148295
1524,0.0780368
1525,0.0176711
1526,0.0622331
1527,0.0719456
1528,0.0276366
1529,0.0636841
1530,0.0144877
1531,0.110429
1532,0.0585132
1533,0.0146418
1534,0.0800583
1535,0.0743708
1536,0.0260862
1537,0.0248717
1538,0.0231531
1539,0.0304197
1540,0.233854
1541,0.162193
1542,0.0811675
1543,0.239147
1544,0.0176017
1545,0.0258286
1546,0.066195
1547,0.0220781
1548,0.116881
1549,0.014462
1550,0.277845
1551,0.0247392
1552,0.0240184
1553,0.0717147
1554,0.138486
1555,0.135972
1556,0.0695527
1557,0.0578826
1558,0.682663
1559,0.0276976
1560,0.0149845
1561,0.0259975
1562,0.0270814
1563,0.104867
1564,0.0154788
1565,0.0267758
1566,0.0158752
1567,0.0245144
1568,0.0152526
1569,0.108339
1570,0.0245441
1571,0.0229261
1572,0.170166
1573,0.538392
1574,0.061567
1575,0.0245917
1576,0.0174642
1577,0.0176429
1578,0.174355
1579,0.0165928
1580,0.110414
1581,0.0565254
1582,0.880364
1583,0.0261202
1584,0.151587
1585,0.0642535
1586,0.0246718
1587,0.0154522
1588,0.0641772
1589,0.0177412
1590,0.0163754
1591,0.149843
1592,0.0170943
1593,0.0157569
1594,0.328092
1595,0.0149246
1596,0.0175214
1597,0.184373
1598,0.0161388
1599,0.0256364
1600,0.0157228
1601,0.177747
1602,0.0567018
1603,0.0242527
1604,0.0147934
1605,0.277423
1606,0.119451
1607,0.0163506
1608,0.0244795
1609,0.0145126
1610,0.0683466
1611,0.106681
1612,0.105689
1613,0.0180661
1614,0.0597162
1615,0.156728
1616,0.0244673
1617,0.0244321
1618,0.0775102
1619,0.114921
1620,0.0672546
1621,0.11421
1622,0.142445
1623,0.0711517
1624,0.0158165
1625,0.0149729
1626,0.138642
1627,0.0862579
1628,0.0262372
1629,0.057133
1630,0.0307582
1631,0.0656087
1632,0.0272288
1633,0.0267505
1634,0.0263786
1635,0.026248
1636,0.0763876
1637,0.018498
1638,0.10859
1639,0.419957
1640,0.0714299
1641,0.382523
1642,0.0677131
1643,0.0148234
1644,0.0265672
1645,0.078333
1646,0.0658242
1647,0.015655
1648,0.0187041
1649,0.0631406
1650,0.392099
1651,0.0147586
1652,0.0189465
1653,0.0159866
1654,0.0193922
1655,0.1415
1656,0.0264896
1657,0.0673496
1658,0.248936
1659,0.157352
1660,0.0256915
1661,0.0151874
1662,0.0146112
1663,0.0710732
1664,0.0676197
1665,0.0617586
1666,0.0244564
1667,0.0958674
1668,0.0150493
1669,0.10353
1670,0.124422
1671,0.15878
1672,0.0163426
1673,0.0240629
1674,0.117387
1675,0.017151
1676,0.158404
1677,0.0653356
1678,0.0214245
1679,0.0245775
1680,0.0148591
1681,0.0699775
1682,0.0256527
1683,0.0156054
1684,0.0992258
1685,0.0255968
1686,0.0730411
1687,0.0554258
1688,0.0151789
1689,0.217429
1690,0.0145004
1691,0.0615899
1692,0.0280546
1693,0.0150631
1694,0.014982
1695,0.0662817
1696,0.0157567
1697,0.0813641
1698,0.0171961
1699,0.075138
1700,0.024437
1701,0.632099
1702,0.0563481
1703,0.0677574
1704,0.0243189
1705,0.444212
1706,0.0264685
1707,0.14641
1708,0.0298038
1709,0.0283405
1710,0.380364
1711,0.166612
1712,0.0292803
1713,0.0244023
1714,0.0180666
1715,0.0745698
1716,0.342032
1717,0.0183422
1718,0.0148375
1719,0.0149139
1720,0.0559111
1721,0.0645938
1722,0.101179
1723,0.744433
1724,0.314325
1725,0.0148429
1726,0.0147981
1727,0.146049
