# r (m)    potential (V)
       -0.0315       -624.615
       -0.0312       -624.825
       -0.0309       -625.456
       -0.0306       -626.509
       -0.0303       -627.988
         -0.03       -629.897
       -0.0297       -632.241
       -0.0294       -635.027
       -0.0291       -638.264
       -0.0288       -641.961
       -0.0285       -646.129
       -0.0282       -650.782
       -0.0279       -655.932
       -0.0276       -661.597
       -0.0273       -667.793
        -0.027       -674.541
       -0.0267       -681.863
       -0.0264       -689.781
       -0.0261       -698.323
       -0.0258       -707.516
       -0.0255       -717.392
       -0.0252       -727.983
       -0.0249       -739.328
       -0.0246       -751.465
       -0.0243       -764.437
        -0.024        -778.29
       -0.0237       -793.073
       -0.0234       -808.839
       -0.0231       -825.646
       -0.0228       -843.552
       -0.0225       -862.624
       -0.0222       -882.929
       -0.0219        -904.54
       -0.0216       -927.534
       -0.0213       -951.991
        -0.021       -977.996
       -0.0207       -1005.64
       -0.0204       -1035.01
       -0.0201       -1066.21
       -0.0198       -1099.33
       -0.0195       -1134.48
       -0.0192       -1171.77
       -0.0189        -1211.3
       -0.0186       -1253.19
       -0.0183       -1297.54
        -0.018       -1344.49
       -0.0177       -1394.14
       -0.0174       -1446.62
       -0.0171       -1502.05
       -0.0168       -1560.55
       -0.0165       -1622.26
       -0.0162       -1687.31
       -0.0159       -1755.83
       -0.0156       -1827.96
       -0.0153       -1903.85
        -0.015       -1983.65
       -0.0147       -2067.52
       -0.0144       -2155.62
       -0.0141       -2248.15
       -0.0138       -2345.29
       -0.0135       -2447.25
       -0.0132       -2554.26
       -0.0129       -2666.57
       -0.0126       -2784.45
       -0.0123       -2908.19
        -0.012       -3038.14
       -0.0117       -3174.66
       -0.0114       -3318.15
       -0.0111       -3469.09
       -0.0108       -3627.98
       -0.0105       -3795.41
       -0.0102       -3972.04
       -0.0099       -4158.62
       -0.0096       -4356.01
       -0.0093       -4565.23
        -0.009       -4787.41
       -0.0087       -5023.92
       -0.0084       -5276.37
       -0.0081       -5546.68
       -0.0078        -5837.2
       -0.0075       -6150.81
       -0.0072       -6491.17
       -0.0069       -6862.97
       -0.0066       -7272.49
       -0.0063       -7728.41
        -0.006       -8243.39
       -0.0057       -8837.48
       -0.0054       -9547.97
       -0.0051         -10000
       -0.0048         -10000
       -0.0045         -10000
       -0.0042       -9988.62
       -0.0039       -9913.81
       -0.0036       -9850.33
       -0.0033       -9798.11
        -0.003       -9756.32
       -0.0027       -9723.74
       -0.0024       -9699.01
       -0.0021       -9680.83
       -0.0018       -9667.98
       -0.0015       -9659.32
       -0.0012        -9653.8
       -0.0009       -9650.49
       -0.0006       -9648.59
       -0.0003       -9647.45
             0        -9646.6
        0.0003       -9645.78
        0.0006       -9644.95
        0.0009       -9644.28
        0.0012       -9644.19
        0.0015       -9645.24
        0.0018       -9648.19
        0.0021       -9653.94
        0.0024       -9663.47
        0.0027       -9677.89
         0.003       -9698.36
        0.0033       -9726.14
        0.0036       -9762.55
        0.0039       -9808.91
        0.0042       -9866.32
        0.0045       -9935.38
        0.0048         -10000
        0.0051         -10000
        0.0054         -10000
        0.0057         -10000
         0.006       -9294.35
        0.0063       -8621.76
        0.0066       -8051.57
        0.0069       -7553.96
        0.0072       -7111.56
        0.0075       -6713.03
        0.0078       -6350.45
        0.0081       -6018.04
        0.0084        -5711.4
        0.0087       -5427.11
         0.009       -5162.44
        0.0093       -4915.15
        0.0096        -4683.4
        0.0099       -4465.66
        0.0102       -4260.62
        0.0105       -4067.15
        0.0108        -3884.3
        0.0111       -3711.22
        0.0114       -3547.19
        0.0117       -3391.55
         0.012       -3243.75
        0.0123       -3103.27
        0.0126       -2969.66
        0.0129       -2842.54
        0.0132       -2721.52
        0.0135       -2606.29
        0.0138       -2496.56
        0.0141       -2392.05
        0.0144       -2292.52
        0.0147       -2197.75
         0.015       -2107.52
        0.0153       -2021.66
        0.0156       -1939.97
        0.0159       -1862.29
        0.0162       -1788.46
        0.0165       -1718.33
        0.0168       -1651.75
        0.0171       -1588.59
        0.0174       -1528.72
        0.0177       -1471.98
         0.018       -1418.28
        0.0183       -1367.46
        0.0186       -1319.42
        0.0189       -1274.04
        0.0192       -1231.19
        0.0195       -1190.76
        0.0198       -1152.63
        0.0201       -1116.71
        0.0204       -1082.87
        0.0207       -1051.02
         0.021       -1021.06
        0.0213       -992.881
        0.0216       -966.396
        0.0219       -941.514
        0.0222       -918.148
        0.0225       -896.217
        0.0228       -875.642
        0.0231       -856.349
        0.0234       -838.268
        0.0237       -821.333
         0.024       -805.482
        0.0243       -790.657
        0.0246       -776.803
        0.0249        -763.87
        0.0252       -751.811
        0.0255       -740.583
        0.0258       -730.144
        0.0261       -720.457
        0.0264       -711.488
        0.0267       -703.206
         0.027       -695.582
        0.0273       -688.588
        0.0276       -682.202
        0.0279       -676.401
        0.0282       -671.167
        0.0285       -666.481
        0.0288       -662.328
        0.0291       -658.695
        0.0294       -655.569
        0.0297       -652.942
          0.03       -650.803
        0.0303       -649.146
        0.0306       -647.967
        0.0309       -647.261
        0.0312       -647.026
