# r (m)    potential (V)
       -0.0315              0
       -0.0312              0
       -0.0309              0
       -0.0306              0
       -0.0303              0
         -0.03              0
       -0.0297       -5.73481
       -0.0294       -17.5426
       -0.0291        -29.492
       -0.0288       -41.5386
       -0.0285       -53.6589
       -0.0282       -65.8339
       -0.0279       -78.0444
       -0.0276       -90.2698
       -0.0273       -102.487
        -0.027       -114.668
       -0.0267       -126.784
       -0.0264         -138.8
       -0.0261       -150.672
       -0.0258       -162.355
       -0.0255       -173.789
       -0.0252       -184.908
       -0.0249       -195.631
       -0.0246       -205.859
       -0.0243       -215.475
        -0.024       -224.333
       -0.0237       -232.254
       -0.0234       -239.014
       -0.0231       -244.329
       -0.0228       -247.832
       -0.0225       -249.046
       -0.0222       -247.329
       -0.0219         -241.8
       -0.0216        -231.21
       -0.0213       -213.709
        -0.021       -186.426
       -0.0207       -144.592
       -0.0204       -79.6219
       -0.0201              0
       -0.0198              0
       -0.0195              0
       -0.0192       -24.0538
       -0.0189       -239.257
       -0.0186       -404.409
       -0.0183       -543.287
        -0.018       -666.903
       -0.0177       -781.078
       -0.0174       -889.233
       -0.0171       -993.557
       -0.0168       -1095.55
       -0.0165       -1196.29
       -0.0162       -1296.62
       -0.0159       -1397.19
       -0.0156       -1498.55
       -0.0153       -1601.16
        -0.015       -1705.44
       -0.0147       -1811.77
       -0.0144       -1920.51
       -0.0141          -2032
       -0.0138       -2146.57
       -0.0135       -2264.56
       -0.0132       -2386.31
       -0.0129       -2512.18
       -0.0126       -2642.52
       -0.0123       -2777.74
        -0.012       -2918.23
       -0.0117       -3064.45
       -0.0114       -3216.87
       -0.0111       -3376.03
       -0.0108        -3542.5
       -0.0105       -3716.91
       -0.0102          -3900
       -0.0099       -4092.55
       -0.0096       -4295.48
       -0.0093       -4509.84
        -0.009       -4736.83
       -0.0087       -4977.83
       -0.0084       -5234.51
       -0.0081       -5508.83
       -0.0078       -5803.17
       -0.0075       -6120.47
       -0.0072       -6464.41
       -0.0069       -6839.75
       -0.0066       -7252.84
       -0.0063       -7712.41
        -0.006       -8231.25
       -0.0057       -8829.56
       -0.0054       -9544.92
       -0.0051         -10000
       -0.0048         -10000
       -0.0045         -10000
       -0.0042       -9988.58
       -0.0039        -9913.5
       -0.0036       -9849.83
       -0.0033       -9797.47
        -0.003       -9755.61
       -0.0027       -9722.99
       -0.0024       -9698.27
       -0.0021       -9680.14
       -0.0018       -9667.35
       -0.0015       -9658.76
       -0.0012       -9653.34
       -0.0009       -9650.14
       -0.0006       -9648.35
       -0.0003       -9647.33
             0        -9646.6
        0.0003        -9645.9
        0.0006       -9645.18
        0.0009       -9644.62
        0.0012       -9644.61
        0.0015       -9645.74
        0.0018       -9648.75
        0.0021       -9654.54
        0.0024       -9664.09
        0.0027        -9678.5
         0.003       -9698.94
        0.0033       -9726.67
        0.0036       -9763.01
        0.0039       -9809.26
        0.0042       -9866.57
        0.0045        -9935.5
        0.0048         -10000
        0.0051         -10000
        0.0054         -10000
        0.0057         -10000
         0.006        -9294.4
        0.0063       -8621.75
        0.0066       -8051.36
        0.0069       -7553.37
        0.0072       -7110.42
        0.0075       -6711.14
        0.0078       -6347.62
        0.0081       -6014.02
        0.0084       -5705.96
        0.0087       -5419.96
         0.009       -5153.29
        0.0093       -4903.68
        0.0096       -4669.26
        0.0099       -4448.46
        0.0102       -4239.94
        0.0105       -4042.54
        0.0108       -3855.25
        0.0111        -3677.2
        0.0114       -3507.59
        0.0117       -3345.74
         0.012       -3191.01
        0.0123       -3042.83
        0.0126       -2900.69
        0.0129       -2764.11
        0.0132       -2632.65
        0.0135       -2505.88
        0.0138       -2383.42
        0.0141       -2264.89
        0.0144       -2149.94
        0.0147        -2038.2
         0.015       -1929.32
        0.0153       -1822.94
        0.0156       -1718.69
        0.0159       -1616.19
        0.0162       -1514.99
        0.0165       -1414.65
        0.0168        -1314.6
        0.0171        -1214.2
        0.0174       -1112.67
        0.0177       -1008.98
         0.018       -901.795
        0.0183       -789.204
        0.0186       -668.384
        0.0189       -534.824
        0.0192       -380.669
        0.0195       -190.619
        0.0198              0
        0.0201              0
        0.0204              0
        0.0207        -20.564
         0.021       -144.681
        0.0213       -226.529
        0.0216       -283.621
        0.0219       -324.894
        0.0222       -355.376
        0.0225       -378.134
        0.0228       -395.161
        0.0231       -407.818
        0.0234       -417.073
        0.0237       -423.635
         0.024       -428.039
        0.0243       -430.695
        0.0246       -431.923
        0.0249       -431.977
        0.0252       -431.064
        0.0255       -429.348
        0.0258       -426.967
        0.0261       -424.033
        0.0264       -420.641
        0.0267       -416.869
         0.027       -412.784
        0.0273       -408.442
        0.0276       -403.892
        0.0279       -399.175
        0.0282       -394.325
        0.0285       -389.373
        0.0288       -384.345
        0.0291       -379.264
        0.0294        -374.15
        0.0297       -369.019
          0.03       -363.887
        0.0303       -358.766
        0.0306       -353.668
        0.0309       -348.602
        0.0312       -343.577
        0.0315       -338.601
        0.0318       -333.681
        0.0321       -328.821
        0.0324       -324.028
        0.0327       -319.306
         0.033       -314.658
        0.0333       -310.088
        0.0336       -305.599
        0.0339       -301.194
        0.0342       -296.874
        0.0345       -292.642
        0.0348       -288.499
        0.0351       -284.447
        0.0354       -280.487
        0.0357        -276.62
         0.036       -272.847
        0.0363       -269.169
        0.0366       -265.586
        0.0369       -262.099
        0.0372       -258.708
        0.0375       -255.414
        0.0378       -252.217
        0.0381       -249.117
        0.0384       -246.114
        0.0387       -243.207
         0.039       -240.399
        0.0393       -237.687
        0.0396       -235.073
        0.0399       -232.555
        0.0402       -230.135
        0.0405       -227.811
        0.0408       -225.584
        0.0411       -223.454
        0.0414       -221.419
        0.0417       -219.481
         0.042        -217.64
        0.0423       -215.893
        0.0426       -214.243
