# r (m)    potential (V)
       -0.0315       -157.298
       -0.0312       -157.378
       -0.0309       -157.618
       -0.0306       -158.017
       -0.0303       -158.577
         -0.03       -159.298
       -0.0297       -160.183
       -0.0294       -161.235
       -0.0291       -162.468
       -0.0288       -163.874
       -0.0285       -165.457
       -0.0282       -167.223
       -0.0279       -169.177
       -0.0276       -171.323
       -0.0273       -173.675
        -0.027       -176.246
       -0.0267       -179.032
       -0.0264       -182.043
       -0.0261       -185.291
       -0.0258       -188.794
       -0.0255       -192.561
       -0.0252       -196.604
       -0.0249       -200.937
       -0.0246       -205.573
       -0.0243       -210.528
        -0.024       -215.823
       -0.0237       -221.477
       -0.0234       -227.508
       -0.0231       -233.944
       -0.0228       -240.804
       -0.0225       -248.118
       -0.0222       -255.918
       -0.0219       -264.234
       -0.0216       -273.089
       -0.0213       -282.514
        -0.021       -292.556
       -0.0207       -303.242
       -0.0204        -314.62
       -0.0201       -326.748
       -0.0198       -339.675
       -0.0195       -353.522
       -0.0192       -368.376
       -0.0189       -384.243
       -0.0186       -401.154
       -0.0183       -419.162
        -0.018       -438.323
       -0.0177       -458.675
       -0.0174       -480.256
       -0.0171        -503.12
       -0.0168        -527.33
       -0.0165        -552.95
       -0.0162       -580.048
       -0.0159       -608.695
       -0.0156       -638.972
       -0.0153       -670.967
        -0.015       -704.779
       -0.0147       -740.509
       -0.0144       -778.258
       -0.0141        -818.14
       -0.0138       -860.279
       -0.0135       -904.807
       -0.0132       -951.872
       -0.0129       -1001.63
       -0.0126       -1054.25
       -0.0123       -1109.93
        -0.012       -1168.89
       -0.0117       -1231.37
       -0.0114       -1297.67
       -0.0111       -1368.09
       -0.0108       -1442.97
       -0.0105       -1522.71
       -0.0102       -1607.75
       -0.0099       -1698.64
       -0.0096       -1795.97
       -0.0093       -1900.41
        -0.009       -2012.75
       -0.0087       -2133.92
       -0.0084       -2265.02
       -0.0081       -2407.42
       -0.0078       -2562.76
       -0.0075       -2733.08
       -0.0072       -2920.95
       -0.0069       -3129.66
       -0.0066       -3363.57
       -0.0063        -3628.6
        -0.006       -3933.18
       -0.0057       -4290.26
       -0.0054       -4722.99
       -0.0051          -5000
       -0.0048          -5000
       -0.0045          -5000
       -0.0042       -4987.88
       -0.0039       -4908.15
       -0.0036        -4839.6
       -0.0033       -4782.06
        -0.003       -4734.74
       -0.0027       -4696.51
       -0.0024       -4666.13
       -0.0021       -4642.38
       -0.0018       -4624.14
       -0.0015       -4610.36
       -0.0012       -4599.97
       -0.0009       -4592.06
       -0.0006          -4586
       -0.0003       -4581.32
             0       -4578.18
        0.0003        -4577.3
        0.0006       -4579.02
        0.0009       -4582.77
        0.0012       -4587.93
        0.0015       -4594.61
        0.0018        -4603.3
        0.0021       -4614.78
        0.0024          -4630
        0.0027       -4649.95
         0.003       -4675.77
        0.0033       -4708.62
        0.0036       -4749.68
        0.0039       -4800.18
        0.0042       -4861.18
        0.0045       -4933.23
        0.0048          -5000
        0.0051          -5000
        0.0054          -5000
        0.0057          -5000
         0.006       -4571.48
        0.0063       -4166.66
        0.0066        -3828.2
        0.0069       -3537.49
        0.0072       -3283.35
        0.0075       -3058.23
        0.0078       -2856.77
        0.0081       -2674.99
        0.0084       -2509.84
        0.0087       -2358.97
         0.009       -2220.45
        0.0093       -2092.77
        0.0096       -1974.65
        0.0099       -1865.05
        0.0102       -1763.08
        0.0105       -1668.01
        0.0108       -1579.17
        0.0111       -1495.99
        0.0114       -1417.95
        0.0117       -1344.62
         0.012       -1275.62
        0.0123       -1210.64
        0.0126       -1149.37
        0.0129       -1091.53
        0.0132       -1036.91
        0.0135       -985.277
        0.0138        -936.45
        0.0141       -890.254
        0.0144        -846.54
        0.0147       -805.169
         0.015       -766.016
        0.0153       -728.953
        0.0156       -693.878
        0.0159        -660.68
        0.0162       -629.264
        0.0165       -599.542
        0.0168       -571.432
        0.0171       -544.856
        0.0174        -519.74
        0.0177       -496.007
         0.018       -473.597
        0.0183        -452.45
        0.0186       -432.521
        0.0189       -413.752
        0.0192       -396.097
        0.0195       -379.541
        0.0198       -364.065
        0.0201       -349.667
        0.0204       -336.415
        0.0207       -323.981
         0.021       -312.286
        0.0213       -301.303
        0.0216       -291.006
        0.0219        -281.37
        0.0222       -272.347
        0.0225       -263.885
        0.0228       -255.946
        0.0231       -248.509
        0.0234       -241.558
        0.0237       -235.056
         0.024       -228.971
        0.0243       -223.279
        0.0246        -217.96
        0.0249       -212.996
        0.0252       -208.367
        0.0255        -204.06
        0.0258       -200.056
        0.0261       -196.345
        0.0264       -192.912
        0.0267        -189.74
         0.027       -186.822
        0.0273       -184.151
        0.0276       -181.718
        0.0279       -179.508
        0.0282       -177.517
        0.0285       -175.734
        0.0288       -174.155
        0.0291       -172.774
        0.0294       -171.587
        0.0297        -170.59
          0.03       -169.779
        0.0303       -169.151
        0.0306       -168.702
        0.0309       -168.433
        0.0312       -168.343
