# r (m)    potential (V)
       -0.0315       -3724.75
       -0.0312       -3726.56
       -0.0309       -3732.02
       -0.0306       -3741.12
       -0.0303        -3753.9
         -0.03        -3770.4
       -0.0297       -3790.66
       -0.0294       -3814.75
       -0.0291       -3842.73
       -0.0288       -3874.68
       -0.0285        -3910.7
       -0.0282       -3950.91
       -0.0279       -3995.41
       -0.0276       -4044.35
       -0.0273       -4097.87
        -0.027       -4156.14
       -0.0267       -4219.35
       -0.0264       -4287.69
       -0.0261       -4361.39
       -0.0258       -4440.67
       -0.0255        -4525.8
       -0.0252       -4617.05
       -0.0249       -4714.74
       -0.0246       -4819.18
       -0.0243       -4930.73
        -0.024       -5049.76
       -0.0237       -5176.69
       -0.0234       -5311.95
       -0.0231       -5456.01
       -0.0228       -5609.36
       -0.0225       -5772.54
       -0.0222       -5946.11
       -0.0219       -6130.67
       -0.0216       -6326.86
       -0.0213       -6535.35
        -0.021       -6756.85
       -0.0207       -6992.11
       -0.0204       -7241.91
       -0.0201       -7507.08
       -0.0198       -7788.47
       -0.0195       -8086.99
       -0.0192       -8403.57
       -0.0189       -8739.18
       -0.0186       -9094.85
       -0.0183       -9471.61
        -0.018       -9870.57
       -0.0177       -10292.9
       -0.0174       -10739.7
       -0.0171       -11212.2
       -0.0168       -11711.7
       -0.0165       -12239.6
       -0.0162       -12797.3
       -0.0159       -13386.1
       -0.0156       -14007.7
       -0.0153       -14663.7
        -0.015       -15355.9
       -0.0147         -16086
       -0.0144       -16856.2
       -0.0141       -17668.5
       -0.0138       -18525.4
       -0.0135       -19429.3
       -0.0132         -20383
       -0.0129       -21389.7
       -0.0126       -22452.6
       -0.0123       -23575.6
        -0.012       -24762.7
       -0.0117       -26018.7
       -0.0114       -27348.8
       -0.0111       -28758.7
       -0.0108       -30255.3
       -0.0105       -31845.9
       -0.0102       -33539.3
       -0.0099       -35345.3
       -0.0096       -37275.3
       -0.0093       -39342.5
        -0.009       -41562.5
       -0.0087       -43953.6
       -0.0084       -46537.6
       -0.0081       -49340.5
       -0.0078       -52394.5
       -0.0075       -55738.9
       -0.0072       -59423.5
       -0.0069         -63512
       -0.0066       -68088.6
       -0.0063       -73267.8
        -0.006       -79213.1
       -0.0057       -86175.8
       -0.0054       -94606.3
       -0.0051        -100000
       -0.0048        -100000
       -0.0045        -100000
       -0.0042       -99779.1
       -0.0039       -98326.1
       -0.0036       -97087.5
       -0.0033       -96062.8
        -0.003       -95238.9
       -0.0027       -94594.4
       -0.0024       -94105.1
       -0.0021       -93746.9
       -0.0018       -93496.3
       -0.0015       -93331.2
       -0.0012         -93231
       -0.0009       -93177.2
       -0.0006       -93153.3
       -0.0003         -93146
             0       -93145.4
        0.0003       -93145.6
        0.0006       -93145.3
        0.0009       -93147.3
        0.0012       -93158.8
        0.0015         -93191
        0.0018       -93258.3
        0.0021       -93377.8
        0.0024       -93568.9
        0.0027       -93852.7
         0.003       -94251.6
        0.0033       -94789.4
        0.0036       -95490.4
        0.0039       -96377.9
        0.0042       -97471.5
        0.0045       -98779.9
        0.0048        -100000
        0.0051        -100000
        0.0054        -100000
        0.0057        -100000
         0.006       -91654.4
        0.0063       -83764.8
        0.0066       -77162.6
        0.0069       -71486.2
        0.0072       -66518.1
        0.0075       -62112.5
        0.0078       -58165.4
        0.0081       -54599.9
        0.0084       -51357.1
        0.0087       -48390.9
         0.009       -45664.6
        0.0093       -43148.1
        0.0096       -40816.9
        0.0099       -38650.4
        0.0102       -36631.3
        0.0105         -34745
        0.0108       -32978.6
        0.0111       -31321.5
        0.0114       -29764.2
        0.0117       -28298.4
         0.012       -26916.9
        0.0123       -25613.3
        0.0126         -24382
        0.0129         -23218
        0.0132       -22116.7
        0.0135       -21074.2
        0.0138       -20086.9
        0.0141       -19151.5
        0.0144         -18265
        0.0147       -17424.7
         0.015       -16628.2
        0.0153       -15873.1
        0.0156       -15157.4
        0.0159       -14479.1
        0.0162       -13836.5
        0.0165       -13227.7
        0.0168       -12651.3
        0.0171       -12105.6
        0.0174       -11589.2
        0.0177       -11100.8
         0.018       -10639.1
        0.0183       -10202.7
        0.0186       -9790.56
        0.0189       -9401.42
        0.0192       -9034.18
        0.0195       -8687.77
        0.0198       -8361.15
        0.0201       -8053.31
        0.0204       -7763.31
        0.0207       -7490.21
         0.021       -7233.14
        0.0213       -6991.25
        0.0216       -6763.72
        0.0219       -6549.79
        0.0222       -6348.74
        0.0225       -6159.85
        0.0228       -5982.49
        0.0231       -5816.01
        0.0234       -5659.85
        0.0237       -5513.45
         0.024        -5376.3
        0.0243        -5247.9
        0.0246       -5127.82
        0.0249       -5015.62
        0.0252       -4910.93
        0.0255       -4813.37
        0.0258        -4722.6
        0.0261       -4638.32
        0.0264       -4560.25
        0.0267        -4488.1
         0.027       -4421.65
        0.0273       -4360.68
        0.0276       -4304.98
        0.0279       -4254.36
        0.0282       -4208.67
        0.0285       -4167.76
        0.0288       -4131.49
        0.0291       -4099.75
        0.0294       -4072.45
        0.0297       -4049.48
          0.03       -4030.79
        0.0303       -4016.31
        0.0306          -4006
        0.0309       -3999.83
        0.0312       -3997.78
