# iteration    r (m)    potential (V)
         1        -0.0315              0
         1        -0.0312              0
         1        -0.0309              0
         1        -0.0306              0
         1        -0.0303              0
         1          -0.03              0
         1        -0.0297       -19.7564
         1        -0.0294       -60.4381
         1        -0.0291       -101.625
         1        -0.0288       -143.175
         1        -0.0285       -185.021
         1        -0.0282       -227.108
         1        -0.0279       -269.383
         1        -0.0276       -311.788
         1        -0.0273       -354.255
         1         -0.027       -396.704
         1        -0.0267       -439.043
         1        -0.0264       -481.161
         1        -0.0261       -522.926
         1        -0.0258       -564.183
         1        -0.0255       -604.742
         1        -0.0252       -644.377
         1        -0.0249       -682.813
         1        -0.0246       -719.713
         1        -0.0243       -754.666
         1         -0.024       -787.162
         1        -0.0237       -816.567
         1        -0.0234       -842.078
         1        -0.0231       -862.675
         1        -0.0228       -877.036
         1        -0.0225       -883.419
         1        -0.0222       -879.485
         1        -0.0219        -862.01
         1        -0.0216       -826.404
         1        -0.0213       -765.877
         1         -0.021       -669.868
         1        -0.0207       -520.877
         1        -0.0204        -287.48
         1        -0.0201              0
         1        -0.0198              0
         1        -0.0195              0
         1        -0.0192       -91.4554
         1        -0.0189        -912.31
         1        -0.0186       -1545.38
         1        -0.0183       -2080.73
         1         -0.018       -2560.09
         1        -0.0177       -3005.59
         1        -0.0174       -3430.27
         1        -0.0171       -3842.54
         1        -0.0168        -4248.2
         1        -0.0165       -4651.54
         1        -0.0162       -5055.87
         1        -0.0159       -5463.89
         1        -0.0156        -5877.9
         1        -0.0153       -6299.92
         1         -0.015       -6731.81
         1        -0.0147       -7175.32
         1        -0.0144       -7632.13
         1        -0.0141       -8103.93
         1        -0.0138       -8592.42
         1        -0.0135       -9099.33
         1        -0.0132       -9626.49
         1        -0.0129       -10175.8
         1        -0.0126       -10749.3
         1        -0.0123       -11349.3
         1         -0.012         -11978
         1        -0.0117       -12638.2
         1        -0.0114       -13332.7
         1        -0.0111       -14064.6
         1        -0.0108       -14837.6
         1        -0.0105       -15655.7
         1        -0.0102       -16523.3
         1        -0.0099       -17445.6
         1        -0.0096       -18428.4
         1        -0.0093       -19478.7
         1         -0.009       -20604.2
         1        -0.0087       -21814.4
         1        -0.0084       -23120.2
         1        -0.0081       -24534.9
         1        -0.0078       -26074.6
         1        -0.0075       -27759.2
         1        -0.0072       -29613.8
         1        -0.0069       -31670.4
         1        -0.0066       -33971.3
         1        -0.0063       -36574.1
         1         -0.006       -39560.9
         1        -0.0057       -43057.9
         1        -0.0054       -47291.6
         1        -0.0051         -50000
         1        -0.0048         -50000
         1        -0.0045         -50000
         1        -0.0042       -49889.3
         1        -0.0039       -49160.9
         1        -0.0036         -48540
         1        -0.0033       -48026.5
         1         -0.003       -47613.8
         1        -0.0027         -47291
         1        -0.0024       -47046.1
         1        -0.0021       -46866.9
         1        -0.0018       -46741.7
         1        -0.0015       -46659.4
         1        -0.0012       -46609.6
         1        -0.0009         -46583
         1        -0.0006       -46571.4
         1        -0.0003       -46568.1
         1              0         -46568
         1         0.0003       -46568.4
         1         0.0006       -46568.4
         1         0.0009       -46569.6
         1         0.0012       -46575.4
         1         0.0015       -46591.6
         1         0.0018       -46625.2
         1         0.0021         -46685
         1         0.0024       -46780.6
         1         0.0027       -46922.6
         1          0.003       -47122.2
         1         0.0033       -47391.4
         1         0.0036       -47742.2
         1         0.0039       -48186.6
         1         0.0042         -48734
         1         0.0045       -49389.1
         1         0.0048         -50000
         1         0.0051         -50000
         1         0.0054         -50000
         1         0.0057         -50000
         1          0.006       -45819.1
         1         0.0063       -41866.2
