# iteration    r (m)    potential (V)
         1        -0.0315       -1845.56
         1        -0.0312       -1846.47
         1        -0.0309       -1849.22
         1        -0.0306        -1853.8
         1        -0.0303       -1860.22
         1          -0.03       -1868.52
         1        -0.0297       -1878.71
         1        -0.0294       -1890.82
         1        -0.0291       -1904.89
         1        -0.0288       -1920.96
         1        -0.0285       -1939.07
         1        -0.0282       -1959.28
         1        -0.0279       -1981.65
         1        -0.0276       -2006.25
         1        -0.0273       -2033.15
         1         -0.027       -2062.43
         1        -0.0267       -2094.19
         1        -0.0264       -2128.52
         1        -0.0261       -2165.54
         1        -0.0258       -2205.36
         1        -0.0255       -2248.11
         1        -0.0252       -2293.93
         1        -0.0249       -2342.98
         1        -0.0246        -2395.4
         1        -0.0243       -2451.39
         1         -0.024       -2511.13
         1        -0.0237       -2574.81
         1        -0.0234       -2642.67
         1        -0.0231       -2714.93
         1        -0.0228       -2791.84
         1        -0.0225       -2873.67
         1        -0.0222       -2960.69
         1        -0.0219       -3053.21
         1        -0.0216       -3151.55
         1        -0.0213       -3256.04
         1         -0.021       -3367.03
         1        -0.0207        -3484.9
         1        -0.0204       -3610.03
         1        -0.0201       -3742.85
         1        -0.0198       -3883.77
         1        -0.0195       -4033.25
         1        -0.0192       -4191.74
         1        -0.0189       -4359.74
         1        -0.0186       -4537.76
         1        -0.0183        -4726.3
         1         -0.018       -4925.91
         1        -0.0177       -5137.17
         1        -0.0174       -5360.64
         1        -0.0171       -5596.94
         1        -0.0168       -5846.71
         1        -0.0165        -6110.6
         1        -0.0162        -6389.3
         1        -0.0159       -6683.54
         1        -0.0156        -6994.1
         1        -0.0153       -7321.78
         1         -0.015       -7667.45
         1        -0.0147       -8032.04
         1        -0.0144       -8416.56
         1        -0.0141       -8822.07
         1        -0.0138       -9249.76
         1        -0.0135       -9700.91
         1        -0.0132       -10176.9
         1        -0.0129       -10679.3
         1        -0.0126       -11209.8
         1        -0.0123       -11770.2
         1         -0.012       -12362.8
         1        -0.0117       -12989.8
         1        -0.0114       -13653.8
         1        -0.0111       -14357.8
         1        -0.0108       -15105.2
         1        -0.0105       -15899.7
         1        -0.0102       -16745.7
         1        -0.0099       -17648.1
         1        -0.0096       -18612.6
         1        -0.0093         -19646
         1         -0.009       -20755.9
         1        -0.0087       -21951.5
         1        -0.0084       -23243.8
         1        -0.0081       -24645.8
         1        -0.0078       -26173.6
         1        -0.0075       -27846.9
         1        -0.0072       -29690.5
         1        -0.0069       -31736.5
         1        -0.0066       -34026.9
         1        -0.0063         -36619
         1         -0.006       -39594.8
         1        -0.0057         -43080
         1        -0.0054         -47300
         1        -0.0051         -50000
         1        -0.0048         -50000
         1        -0.0045         -50000
         1        -0.0042       -49889.3
         1        -0.0039       -49161.5
         1        -0.0036       -48541.1
         1        -0.0033       -48027.9
         1         -0.003       -47615.3
         1        -0.0027       -47292.5
         1        -0.0024       -47047.6
         1        -0.0021       -46868.3
         1        -0.0018         -46743
         1        -0.0015       -46660.4
         1        -0.0012       -46610.5
         1        -0.0009       -46583.7
         1        -0.0006       -46571.8
         1        -0.0003       -46568.3
         1              0         -46568
         1         0.0003       -46568.2
         1         0.0006         -46568
         1         0.0009       -46568.9
         1         0.0012       -46574.6
         1         0.0015       -46590.6
         1         0.0018       -46624.2
         1         0.0021       -46683.9
         1         0.0024       -46779.4
         1         0.0027       -46921.4
         1          0.003       -47121.1
         1         0.0033       -47390.3
         1         0.0036       -47741.3
         1         0.0039       -48185.8
         1         0.0042       -48733.5
         1         0.0045       -49388.9
         1         0.0048         -50000
         1         0.0051         -50000
         1         0.0054         -50000
         1         0.0057         -50000
         1          0.006       -45822.9
         1         0.0063       -41874.1
         1         0.0066       -38569.8
         1         0.0069         -35729
         1         0.0072       -33242.9
         1         0.0075       -31038.4
         1         0.0078       -29063.5
         1         0.0081       -27279.6
         1         0.0084       -25657.4
         1         0.0087       -24173.8
         1          0.009       -22810.3
         1         0.0093       -21551.9
         1         0.0096       -20386.3
         1         0.0099       -19303.3
         1         0.0102       -18294.2
         1         0.0105       -17351.5
         1         0.0108         -16469
         1         0.0111       -15641.2
         1         0.0114       -14863.4
