# r (m)    potential (V)
       -0.0315              0
       -0.0312              0
       -0.0309              0
       -0.0306              0
       -0.0303              0
         -0.03              0
       -0.0297       -11.8552
       -0.0294       -36.2672
       -0.0291       -60.9831
       -0.0288       -85.9186
       -0.0285       -111.032
       -0.0282       -136.293
       -0.0279       -161.667
       -0.0276       -187.119
       -0.0273       -212.607
        -0.027       -238.084
       -0.0267       -263.493
       -0.0264       -288.767
       -0.0261       -313.829
       -0.0258       -338.584
       -0.0255        -362.92
       -0.0252       -386.702
       -0.0249       -409.765
       -0.0246       -431.907
       -0.0243       -452.882
        -0.024       -472.384
       -0.0237       -490.031
       -0.0234       -505.341
       -0.0231       -517.701
       -0.0228       -526.318
       -0.0225       -530.146
       -0.0222       -527.782
       -0.0219       -517.291
       -0.0216       -495.919
       -0.0213       -459.593
        -0.021       -401.976
       -0.0207       -312.567
       -0.0204       -172.509
       -0.0201              0
       -0.0198              0
       -0.0195              0
       -0.0192       -54.8784
       -0.0189       -547.437
       -0.0186       -927.313
       -0.0183       -1248.55
        -0.018       -1536.19
       -0.0177       -1803.51
       -0.0174       -2058.33
       -0.0171       -2305.71
       -0.0168       -2549.12
       -0.0165       -2791.14
       -0.0162       -3033.75
       -0.0159       -3278.57
       -0.0156       -3526.99
       -0.0153       -3780.22
        -0.015       -4039.36
       -0.0147       -4305.48
       -0.0144       -4579.58
       -0.0141       -4862.66
       -0.0138       -5155.76
       -0.0135       -5459.91
       -0.0132       -5776.21
       -0.0129       -6105.81
       -0.0126       -6449.93
       -0.0123        -6809.9
        -0.012       -7187.15
       -0.0117       -7583.25
       -0.0114       -7999.93
       -0.0111        -8439.1
       -0.0108        -8902.9
       -0.0105       -9393.72
       -0.0102       -9914.28
       -0.0099       -10467.6
       -0.0096       -11057.4
       -0.0093       -11687.5
        -0.009       -12362.8
       -0.0087       -13088.9
       -0.0084       -13872.4
       -0.0081       -14721.2
       -0.0078         -15645
       -0.0075       -16655.8
       -0.0072       -17768.5
       -0.0069       -19002.4
       -0.0066       -20382.9
       -0.0063       -21944.6
        -0.006       -23736.6
       -0.0057       -25834.8
       -0.0054         -28375
       -0.0051         -30000
       -0.0048         -30000
       -0.0045         -30000
       -0.0042       -29933.6
       -0.0039       -29496.5
       -0.0036         -29124
       -0.0033       -28815.9
        -0.003       -28568.3
       -0.0027       -28374.6
       -0.0024       -28227.7
       -0.0021       -28120.2
       -0.0018       -28045.1
       -0.0015       -27995.7
       -0.0012       -27965.8
       -0.0009       -27949.9
       -0.0006       -27942.9
       -0.0003       -27940.9
             0       -27940.9
        0.0003       -27941.1
        0.0006       -27941.1
        0.0009       -27941.8
        0.0012       -27945.3
        0.0015         -27955
        0.0018       -27975.2
        0.0021       -28011.1
        0.0024       -28068.4
        0.0027       -28153.6
         0.003       -28273.4
        0.0033       -28434.9
        0.0036       -28645.4
        0.0039         -28912
        0.0042       -29240.4
        0.0045       -29633.5
        0.0048         -30000
        0.0051         -30000
        0.0054         -30000
        0.0057         -30000
         0.006       -27491.5
        0.0063       -25119.9
        0.0066       -23135.1
        0.0069       -21428.2
        0.0072       -19933.9
        0.0075       -18608.3
        0.0078       -17420.1
        0.0081       -16346.2
        0.0084       -15368.7
        0.0087         -14474
         0.009       -13650.7
        0.0093       -12889.9
        0.0096       -12184.1
        0.0099       -11527.1
        0.0102       -10913.5
        0.0105       -10338.8
        0.0108       -9799.27
        0.0111       -9291.41
        0.0114       -8812.29
        0.0117       -8359.32
         0.012       -7930.18
        0.0123       -7522.82
        0.0126       -7135.38
        0.0129       -6766.18
        0.0132        -6413.7
        0.0135       -6076.52
        0.0138       -5753.35
        0.0141       -5442.97
        0.0144       -5144.24
        0.0147       -4856.05
         0.015       -4577.36
        0.0153       -4307.12
        0.0156       -4044.28
        0.0159       -3787.78
        0.0162       -3536.51
        0.0165       -3289.26
        0.0168       -3044.68
        0.0171       -2801.24
        0.0174       -2557.07
        0.0177       -2309.86
         0.018       -2056.53
        0.0183       -1792.86
        0.0186       -1512.58
        0.0189       -1205.72
        0.0192       -854.984
        0.0195       -426.583
        0.0198              0
        0.0201              0
        0.0204              0
        0.0207       -41.0996
         0.021       -287.586
        0.0213       -447.432
        0.0216       -556.384
        0.0219       -632.843
        0.0222       -687.227
        0.0225       -725.906
        0.0228       -753.031
        0.0231       -771.434
        0.0234       -783.126
        0.0237        -789.58
         0.024       -791.898
        0.0243       -790.925
        0.0246       -787.318
        0.0249       -781.596
        0.0252       -774.173
        0.0255       -765.383
        0.0258       -755.499
        0.0261       -744.742
        0.0264       -733.297
        0.0267       -721.315
         0.027       -708.924
        0.0273        -696.23
        0.0276       -683.321
        0.0279       -670.273
        0.0282        -657.15
        0.0285       -644.004
        0.0288       -630.881
        0.0291       -617.819
        0.0294       -604.851
        0.0297       -592.003
          0.03       -579.298
        0.0303       -566.756
        0.0306       -554.392
        0.0309       -542.219
        0.0312       -530.249
        0.0315       -518.489
        0.0318       -506.949
        0.0321       -495.635
        0.0324       -484.551
        0.0327       -473.703
         0.033       -463.092
        0.0333       -452.723
        0.0336       -442.596
        0.0339       -432.712
        0.0342       -423.072
        0.0345       -413.675
        0.0348        -404.52
        0.0351       -395.606
        0.0354       -386.932
        0.0357       -378.497
         0.036       -370.299
        0.0363       -362.338
        0.0366       -354.612
        0.0369       -347.119
        0.0372        -339.86
        0.0375       -332.831
        0.0378       -326.031
        0.0381       -319.459
        0.0384       -313.112
        0.0387       -306.988
         0.039       -301.085
        0.0393       -295.399
        0.0396        -289.93
        0.0399       -284.676
        0.0402       -279.634
        0.0405       -274.803
        0.0408       -270.183
        0.0411       -265.771
        0.0414       -261.567
        0.0417        -257.57
         0.042       -253.777
        0.0423       -250.188
        0.0426         -246.8
