# iteration    r (m)    potential (V)
         1        -0.0315              0
         1        -0.0312              0
         1        -0.0309              0
         1        -0.0306              0
         1        -0.0303              0
         1          -0.03              0
         1        -0.0297       -11.8552
         1        -0.0294       -36.2672
         1        -0.0291       -60.9831
         1        -0.0288       -85.9186
         1        -0.0285       -111.032
         1        -0.0282       -136.293
         1        -0.0279       -161.667
         1        -0.0276       -187.119
         1        -0.0273       -212.607
         1         -0.027       -238.084
         1        -0.0267       -263.493
         1        -0.0264       -288.767
         1        -0.0261       -313.829
         1        -0.0258       -338.584
         1        -0.0255        -362.92
         1        -0.0252       -386.702
         1        -0.0249       -409.765
         1        -0.0246       -431.907
         1        -0.0243       -452.882
         1         -0.024       -472.384
         1        -0.0237       -490.031
         1        -0.0234       -505.341
         1        -0.0231       -517.701
         1        -0.0228       -526.318
         1        -0.0225       -530.146
         1        -0.0222       -527.782
         1        -0.0219       -517.291
         1        -0.0216       -495.919
         1        -0.0213       -459.593
         1         -0.021       -401.976
         1        -0.0207       -312.567
         1        -0.0204       -172.509
         1        -0.0201              0
         1        -0.0198              0
         1        -0.0195              0
         1        -0.0192       -54.8784
         1        -0.0189       -547.437
         1        -0.0186       -927.313
         1        -0.0183       -1248.55
         1         -0.018       -1536.19
         1        -0.0177       -1803.51
         1        -0.0174       -2058.33
         1        -0.0171       -2305.71
         1        -0.0168       -2549.12
         1        -0.0165       -2791.14
         1        -0.0162       -3033.75
         1        -0.0159       -3278.57
         1        -0.0156       -3526.99
         1        -0.0153       -3780.22
         1         -0.015       -4039.36
         1        -0.0147       -4305.48
         1        -0.0144       -4579.58
         1        -0.0141       -4862.66
         1        -0.0138       -5155.76
         1        -0.0135       -5459.91
         1        -0.0132       -5776.21
         1        -0.0129       -6105.81
         1        -0.0126       -6449.93
         1        -0.0123        -6809.9
         1         -0.012       -7187.15
         1        -0.0117       -7583.25
         1        -0.0114       -7999.93
         1        -0.0111        -8439.1
         1        -0.0108        -8902.9
         1        -0.0105       -9393.72
         1        -0.0102       -9914.28
         1        -0.0099       -10467.6
         1        -0.0096       -11057.4
         1        -0.0093       -11687.5
         1         -0.009       -12362.8
         1        -0.0087       -13088.9
         1        -0.0084       -13872.4
         1        -0.0081       -14721.2
         1        -0.0078         -15645
         1        -0.0075       -16655.8
         1        -0.0072       -17768.5
         1        -0.0069       -19002.4
         1        -0.0066       -20382.9
         1        -0.0063       -21944.6
         1         -0.006       -23736.6
         1        -0.0057       -25834.8
         1        -0.0054         -28375
         1        -0.0051         -30000
         1        -0.0048         -30000
         1        -0.0045         -30000
         1        -0.0042       -29933.6
         1        -0.0039       -29496.5
         1        -0.0036         -29124
         1        -0.0033       -28815.9
         1         -0.003       -28568.3
         1        -0.0027       -28374.6
         1        -0.0024       -28227.7
         1        -0.0021       -28120.2
         1        -0.0018       -28045.1
         1        -0.0015       -27995.7
         1        -0.0012       -27965.8
         1        -0.0009       -27949.9
         1        -0.0006       -27942.9
         1        -0.0003       -27940.9
         1              0       -27940.9
         1         0.0003       -27941.1
         1         0.0006       -27941.1
         1         0.0009       -27941.8
         1         0.0012       -27945.3
         1         0.0015         -27955
         1         0.0018       -27975.2
         1         0.0021       -28011.1
         1         0.0024       -28068.4
         1         0.0027       -28153.6
         1          0.003       -28273.4
         1         0.0033       -28434.9
         1         0.0036       -28645.4
         1         0.0039         -28912
         1         0.0042       -29240.4
         1         0.0045       -29633.5
         1         0.0048         -30000
         1         0.0051         -30000
         1         0.0054         -30000
         1         0.0057         -30000
         1          0.006       -27491.5
