# r (m)    potential (V)
       -0.0315       -1111.09
       -0.0312       -1111.64
       -0.0309       -1113.28
       -0.0306       -1116.02
       -0.0303       -1119.87
         -0.03       -1124.83
       -0.0297       -1130.93
       -0.0294       -1138.18
       -0.0291       -1146.61
       -0.0288       -1156.23
       -0.0285       -1167.08
       -0.0282       -1179.18
       -0.0279       -1192.58
       -0.0276       -1207.32
       -0.0273       -1223.43
        -0.027       -1240.96
       -0.0267       -1259.98
       -0.0264       -1280.55
       -0.0261       -1302.72
       -0.0258       -1326.57
       -0.0255       -1352.18
       -0.0252       -1379.64
       -0.0249       -1409.02
       -0.0246       -1440.44
       -0.0243       -1473.99
        -0.024       -1509.79
       -0.0237       -1547.96
       -0.0234       -1588.63
       -0.0231       -1631.94
       -0.0228       -1678.03
       -0.0225       -1727.08
       -0.0222       -1779.25
       -0.0219       -1834.71
       -0.0216       -1893.67
       -0.0213       -1956.31
        -0.021       -2022.86
       -0.0207       -2093.53
       -0.0204       -2168.56
       -0.0201        -2248.2
       -0.0198       -2332.71
       -0.0195       -2422.34
       -0.0192       -2517.39
       -0.0189       -2618.14
       -0.0186        -2724.9
       -0.0183       -2837.98
        -0.018        -2957.7
       -0.0177       -3084.41
       -0.0174       -3218.45
       -0.0171       -3360.18
       -0.0168          -3510
       -0.0165       -3668.29
       -0.0162       -3835.47
       -0.0159       -4011.97
       -0.0156       -4198.26
       -0.0153       -4394.83
        -0.015       -4602.19
       -0.0147        -4820.9
       -0.0144       -5051.57
       -0.0141       -5294.84
       -0.0138       -5551.41
       -0.0135       -5822.05
       -0.0132       -6107.61
       -0.0129          -6409
       -0.0126       -6727.26
       -0.0123        -7063.5
        -0.012       -7418.98
       -0.0117       -7795.13
       -0.0114        -8193.5
       -0.0111       -8615.87
       -0.0108       -9064.25
       -0.0105       -9540.92
       -0.0102       -10048.5
       -0.0099       -10589.9
       -0.0096       -11168.6
       -0.0093       -11788.5
        -0.009       -12454.4
       -0.0087       -13171.8
       -0.0084       -13947.1
       -0.0081       -14788.2
       -0.0078       -15704.8
       -0.0075       -16708.7
       -0.0072       -17814.9
       -0.0069       -19042.4
       -0.0066       -20416.5
       -0.0063       -21971.8
        -0.006       -23757.2
       -0.0057       -25848.2
       -0.0054       -28380.1
       -0.0051         -30000
       -0.0048         -30000
       -0.0045         -30000
       -0.0042       -29933.6
       -0.0039       -29496.9
       -0.0036       -29124.7
       -0.0033       -28816.8
        -0.003       -28569.2
       -0.0027       -28375.6
       -0.0024       -28228.6
       -0.0021       -28121.1
       -0.0018       -28045.8
       -0.0015       -27996.3
       -0.0012       -27966.4
       -0.0009       -27950.3
       -0.0006       -27943.2
       -0.0003         -27941
             0       -27940.9
        0.0003         -27941
        0.0006       -27940.9
        0.0009       -27941.4
        0.0012       -27944.9
        0.0015       -27954.5
        0.0018       -27974.6
        0.0021       -28010.4
        0.0024       -28067.7
        0.0027       -28152.9
         0.003       -28272.7
        0.0033       -28434.3
        0.0036       -28644.9
        0.0039       -28911.5
        0.0042       -29240.1
        0.0045       -29633.3
        0.0048         -30000
        0.0051         -30000
        0.0054         -30000
        0.0057         -30000
         0.006       -27493.9
        0.0063       -25124.7
        0.0066       -23142.2
        0.0069       -21437.8
        0.0072       -19946.3
        0.0075       -18623.6
        0.0078       -17438.7
        0.0081       -16368.5
        0.0084       -15395.2
        0.0087       -14505.1
         0.009       -13687.1
        0.0093       -12932.1
        0.0096       -12232.8
        0.0099       -11583.1
        0.0102       -10977.6
        0.0105       -10412.1
        0.0108        -9882.6
        0.0111       -9385.97
        0.0114       -8919.33
        0.0117       -8480.19
         0.012       -8066.38
        0.0123       -7675.96
        0.0126       -7307.25
        0.0129       -6958.72
        0.0132       -6629.01
        0.0135       -6316.92
        0.0138       -6021.35
        0.0141       -5741.32
        0.0144       -5475.92
        0.0147       -5224.35
         0.015       -4985.85
        0.0153       -4759.76
        0.0156       -4545.43
        0.0159       -4342.28
        0.0162       -4149.77
        0.0165       -3967.39
        0.0168       -3794.66
        0.0171       -3631.14
        0.0174       -3476.38
        0.0177       -3329.99
         0.018       -3191.57
        0.0183       -3060.75
        0.0186       -2937.16
        0.0189       -2820.47
        0.0192       -2710.33
        0.0195       -2606.44
        0.0198       -2508.47
        0.0201       -2416.13
        0.0204       -2329.13
        0.0207        -2247.2
         0.021       -2170.08
        0.0213       -2097.51
        0.0216       -2029.25
        0.0219       -1965.07
        0.0222       -1904.74
        0.0225       -1848.07
        0.0228       -1794.85
        0.0231        -1744.9
        0.0234       -1698.03
        0.0237        -1654.1
         0.024       -1612.94
        0.0243        -1574.4
        0.0246       -1538.36
        0.0249       -1504.69
        0.0252       -1473.27
        0.0255       -1443.99
        0.0258       -1416.75
        0.0261       -1391.46
        0.0264       -1368.03
        0.0267       -1346.38
         0.027       -1326.44
        0.0273       -1308.14
        0.0276       -1291.41
        0.0279       -1276.22
        0.0282        -1262.5
        0.0285       -1250.22
        0.0288       -1239.33
        0.0291        -1229.8
        0.0294        -1221.6
        0.0297       -1214.71
          0.03       -1209.11
        0.0303       -1204.77
        0.0306       -1201.67
        0.0309       -1199.82
        0.0312       -1199.21
