# r (m)    potential (V)    [no-anode geometry, cathode at -10000 V]
        0.0396       -105.147
        0.0399       -103.519
        0.0402       -101.957
        0.0405       -100.461
        0.0408       -99.0312
        0.0411       -97.6659
        0.0414       -96.3648
        0.0417       -95.1276
         0.042       -93.9539
        0.0423       -92.8435
        0.0426       -91.7962
        0.0429       -90.8117
        0.0432       -89.8897
        0.0435       -89.0297
        0.0438       -88.2313
        0.0441       -87.4938
        0.0444       -86.8168
        0.0447       -86.1997
         0.045       -85.6419
        0.0453       -85.1431
        0.0456        -84.703
        0.0459       -84.3215
        0.0462       -83.9984
        0.0465       -83.7338
        0.0468       -83.5278
        0.0471       -83.3805
        0.0474       -83.2921
        0.0477       -83.2625
