# r (m)    potential (V)
       -0.0315       -3575.29
       -0.0312          -3577
       -0.0309       -3582.13
       -0.0306        -3590.7
       -0.0303       -3602.73
         -0.03       -3618.26
       -0.0297       -3637.33
       -0.0294          -3660
       -0.0291       -3686.35
       -0.0288       -3716.46
       -0.0285       -3750.41
       -0.0282       -3788.29
       -0.0279       -3830.22
       -0.0276       -3876.34
       -0.0273        -3926.8
        -0.027       -3981.74
       -0.0267       -4041.35
       -0.0264       -4105.81
       -0.0261       -4175.33
       -0.0258       -4250.13
       -0.0255       -4330.47
       -0.0252        -4416.6
       -0.0249       -4508.84
       -0.0246       -4607.51
       -0.0243       -4712.93
        -0.024       -4825.48
       -0.0237       -4945.57
       -0.0234       -5073.59
       -0.0231       -5210.03
       -0.0228       -5355.36
       -0.0225       -5510.12
       -0.0222       -5674.87
       -0.0219       -5850.21
       -0.0216       -6036.79
       -0.0213        -6235.3
        -0.021        -6446.5
       -0.0207       -6671.14
       -0.0204       -6910.01
       -0.0201       -7163.94
       -0.0198        -7433.8
       -0.0195       -7721.27
       -0.0192       -8028.02
       -0.0189       -8354.65
       -0.0186       -8701.87
       -0.0183       -9070.46
        -0.018       -9461.51
       -0.0177       -9876.15
       -0.0174       -10315.3
       -0.0171       -10780.2
       -0.0168       -11271.9
       -0.0165       -11791.8
       -0.0162       -12341.3
       -0.0159       -12921.9
       -0.0156       -13535.2
       -0.0153       -14182.8
        -0.015       -14866.6
       -0.0147       -15588.3
       -0.0144       -16350.1
       -0.0141       -17154.2
       -0.0138       -18002.8
       -0.0135       -18898.6
       -0.0132       -19844.5
       -0.0129       -20843.6
       -0.0126       -21899.3
       -0.0123       -23015.5
        -0.012       -24196.5
       -0.0117       -25446.9
       -0.0114       -26772.2
       -0.0111       -28178.4
       -0.0108       -29672.2
       -0.0105       -31261.7
       -0.0102       -32955.5
       -0.0099         -34764
       -0.0096       -36698.7
       -0.0093       -38773.2
        -0.009       -41002.8
       -0.0087         -43406
       -0.0084       -46004.8
       -0.0081       -48825.8
       -0.0078       -51901.5
       -0.0075       -55271.8
       -0.0072       -58987.3
       -0.0069       -63112.6
       -0.0066       -67733.2
       -0.0063       -72965.1
        -0.006       -78973.9
       -0.0057       -86014.2
       -0.0054       -94542.3
       -0.0051        -100000
       -0.0048        -100000
       -0.0045        -100000
       -0.0042       -99769.6
       -0.0039         -98254
       -0.0036         -96957
       -0.0033       -95876.5
        -0.003       -94998.6
       -0.0027         -94301
       -0.0024       -93758.8
       -0.0021       -93347.1
       -0.0018         -93042
       -0.0015       -92820.9
       -0.0012       -92662.8
       -0.0009       -92548.7
       -0.0006       -92463.1
       -0.0003       -92395.4
             0       -92343.4
        0.0003       -92326.1
        0.0006         -92359
        0.0009       -92417.1
        0.0012       -92490.2
        0.0015         -92584
        0.0018       -92710.9
        0.0021       -92887.7
        0.0024       -93134.1
        0.0027       -93471.8
         0.003       -93923.8
        0.0033       -94514.5
        0.0036       -95268.7
        0.0039       -96210.7
        0.0042       -97360.5
        0.0045       -98728.1
        0.0048        -100000
        0.0051        -100000
        0.0054        -100000
        0.0057        -100000
         0.006       -91556.7
        0.0063       -83577.6
        0.0066       -76903.6
        0.0069       -71168.1
        0.0072       -66150.8
        0.0075         -61704
        0.0078       -57722.4
        0.0081       -54127.8
        0.0084       -50860.7
        0.0087       -47874.1
         0.009       -45130.8
        0.0093       -42600.3
        0.0096       -40257.8
        0.0099       -38082.3
        0.0102       -36056.5
        0.0105       -34165.8
        0.0108       -32397.3
        0.0111         -30740
        0.0114       -29184.1
        0.0117       -27721.1
         0.012       -26343.5
        0.0123       -25044.7
        0.0126         -23819
        0.0129       -22661.2
        0.0132       -21566.7
        0.0135       -20531.3
        0.0138       -19551.5
        0.0141       -18623.8
        0.0144       -17745.2
        0.0147       -16912.9
         0.015       -16124.5
        0.0153       -15377.6
        0.0156       -14670.1
        0.0159       -14000.1
        0.0162       -13365.6
        0.0165       -12764.8
        0.0168       -12196.3
        0.0171       -11658.4
        0.0174       -11149.6
        0.0177       -10668.7
         0.018       -10214.2
        0.0183       -9785.05
        0.0186       -9380.07
        0.0189        -8998.3
        0.0192       -8638.75
        0.0195       -8300.34
        0.0198       -7982.28
        0.0201       -7683.94
        0.0204       -7404.93
        0.0207       -7142.83
         0.021       -6896.59
        0.0213       -6665.44
        0.0216       -6448.44
        0.0219       -6244.71
        0.0222       -6053.52
        0.0225       -5874.15
        0.0228       -5705.94
        0.0231       -5548.25
        0.0234       -5400.43
        0.0237       -5261.93
         0.024       -5132.24
        0.0243       -5010.88
        0.0246       -4897.44
        0.0249        -4791.5
        0.0252       -4692.69
        0.0255       -4600.67
        0.0258       -4515.11
        0.0261       -4435.71
        0.0264       -4362.18
        0.0267       -4294.25
         0.027        -4231.7
        0.0273       -4174.32
        0.0276       -4121.91
        0.0279        -4074.3
        0.0282       -4031.34
        0.0285       -3992.87
        0.0288       -3958.79
        0.0291       -3928.98
        0.0294       -3903.33
        0.0297       -3881.78
          0.03       -3864.23
        0.0303       -3850.64
        0.0306       -3840.96
        0.0309       -3835.16
        0.0312       -3833.23
