# r (m)    potential (V)
       -0.0315        37615.1
       -0.0312          37624
       -0.0309        37650.6
       -0.0306        37694.6
       -0.0303        37756.2
         -0.03        37834.6
       -0.0297        37929.8
       -0.0294        38041.2
       -0.0291        38170.5
       -0.0288        38318.2
       -0.0285        38484.9
       -0.0282        38669.6
       -0.0279        38873.3
       -0.0276        39096.1
       -0.0273        39338.5
        -0.027        39601.4
       -0.0267        39883.5
       -0.0264        40185.7
       -0.0261        40508.4
       -0.0258        40851.5
       -0.0255        41216.3
       -0.0252          41603
       -0.0249          42013
       -0.0246        42445.6
       -0.0243        42900.8
        -0.024        43378.4
       -0.0237        43877.8
       -0.0234        44398.3
       -0.0231        44940.5
       -0.0228        45502.9
       -0.0225        46084.5
       -0.0222          46684
       -0.0219        47295.8
       -0.0216        47914.3
       -0.0213        48534.6
        -0.021        49146.2
       -0.0207        49734.7
       -0.0204        50278.8
       -0.0201        50740.9
       -0.0198        51028.1
       -0.0195        50792.4
       -0.0192        50332.5
       -0.0189          49783
       -0.0186        49155.6
       -0.0183        48480.4
        -0.018        47772.2
       -0.0177        47029.7
       -0.0174        46260.2
       -0.0171        45474.7
       -0.0168        44675.3
       -0.0165        43860.7
       -0.0162        43030.5
       -0.0159        42184.3
       -0.0156        41317.3
       -0.0153        40422.2
        -0.015        39494.7
       -0.0147        38532.2
       -0.0144        37530.7
       -0.0141        36484.9
       -0.0138        35389.2
       -0.0135        34238.1
       -0.0132        33025.7
       -0.0129          31745
       -0.0126          30388
       -0.0123        28945.6
        -0.012        27408.2
       -0.0117        25765.7
       -0.0114        24005.8
       -0.0111        22113.7
       -0.0108        20069.9
       -0.0105        17848.9
       -0.0102        15422.2
       -0.0099        12762.6
       -0.0096        9844.18
       -0.0093        6645.01
        -0.009        3150.39
       -0.0087       -664.563
       -0.0084       -4841.01
       -0.0081       -9431.92
       -0.0078       -14503.3
       -0.0075         -20136
       -0.0072       -26431.5
       -0.0069       -33524.1
       -0.0066       -41582.4
       -0.0063       -50822.7
        -0.006       -61559.8
       -0.0057       -74293.5
       -0.0054       -89914.9
       -0.0051        -100000
       -0.0048        -100000
       -0.0045        -100000
       -0.0042       -99214.6
       -0.0039       -94028.6
       -0.0036         -89338
       -0.0033       -85061.8
        -0.003         -81141
       -0.0027       -77508.4
       -0.0024       -74116.1
       -0.0021       -70920.7
       -0.0018       -67885.6
       -0.0015       -64995.2
       -0.0012       -62303.3
       -0.0009       -59850.1
       -0.0006       -57701.3
       -0.0003       -55941.6
             0       -54782.2
        0.0003       -54495.3
        0.0006       -55084.7
        0.0009       -56480.5
        0.0012       -58391.4
        0.0015         -60668
        0.0018       -63216.2
        0.0021       -65988.8
        0.0024       -68920.2
        0.0027       -71995.1
         0.003       -75249.8
        0.0033       -78717.7
        0.0036       -82439.5
        0.0039       -86464.5
        0.0042       -90859.7
        0.0045       -95683.5
        0.0048        -100000
        0.0051        -100000
        0.0054        -100000
        0.0057        -100000
         0.006         -84422
        0.0063       -69863.7
        0.0066         -57841
        0.0069       -47635.2
        0.0072       -38812.2
        0.0075       -31088.8
        0.0078         -24270
        0.0081       -18201.7
        0.0084       -12760.5
        0.0087       -7851.76
         0.009       -3399.09
        0.0093        658.403
        0.0096        4371.11
        0.0099        7776.45
        0.0102        10897.7
        0.0105        13748.8
        0.0108        16348.5
        0.0111        18721.6
        0.0114        20895.6
        0.0117        22898.8
         0.012        24754.6
        0.0123        26482.6
        0.0126        28097.6
        0.0129        29611.4
        0.0132        31034.8
        0.0135        32378.7
        0.0138        33650.3
        0.0141        34856.4
        0.0144        36005.9
        0.0147        37104.7
         0.015        38157.7
        0.0153          39168
        0.0156        40140.1
        0.0159        41079.1
        0.0162        41990.1
        0.0165        42877.1
        0.0168        43742.1
        0.0171        44589.8
        0.0174        45423.4
        0.0177        46244.3
         0.018        47052.8
        0.0183        47844.6
        0.0186        48610.2
        0.0189        49335.9
        0.0192        50020.4
        0.0195          50664
        0.0198        51231.4
        0.0201        51689.6
        0.0204        51727.1
        0.0207        51384.2
         0.021        50894.9
        0.0213        50323.7
        0.0216        49711.3
        0.0219        49085.1
        0.0222        48457.5
        0.0225        47831.6
        0.0228        47210.9
        0.0231        46605.6
        0.0234        46021.9
        0.0237        45465.1
         0.024        44932.9
        0.0243        44426.2
        0.0246        43944.2
        0.0249        43485.7
        0.0252        43049.3
        0.0255        42636.8
        0.0258        42248.2
        0.0261        41883.3
        0.0264        41541.1
        0.0267        41223.1
         0.027        40927.7
        0.0273        40653.9
        0.0276        40400.9
        0.0279        40168.5
        0.0282        39957.8
        0.0285          39769
        0.0288        39599.4
        0.0291        39449.7
        0.0294        39320.9
        0.0297        39211.6
          0.03        39122.6
        0.0303        39051.8
        0.0306        39000.9
        0.0309        38969.4
        0.0312        38958.9
