# r (m)    potential (V)
       -0.0315              0
       -0.0312              0
       -0.0309              0
       -0.0306              0
       -0.0303              0
         -0.03              0
       -0.0297         120.65
       -0.0294        366.086
       -0.0291        610.341
       -0.0288        852.412
       -0.0285        1091.81
       -0.0282        1328.19
       -0.0279        1560.97
       -0.0276        1789.64
       -0.0273        2013.85
        -0.027        2233.22
       -0.0267        2447.05
       -0.0264        2654.75
       -0.0261        2855.45
       -0.0258        3047.91
       -0.0255         3231.1
       -0.0252        3403.45
       -0.0249         3563.2
       -0.0246        3709.52
       -0.0243        3840.32
        -0.024        3952.78
       -0.0237        4044.44
       -0.0234        4112.36
       -0.0231        4151.44
       -0.0228        4155.44
       -0.0225         4117.9
       -0.0222         4030.3
       -0.0219        3881.74
       -0.0216        3653.32
       -0.0213        3321.74
        -0.021        2849.96
       -0.0207        2175.24
       -0.0204        1180.91
       -0.0201              0
       -0.0198              0
       -0.0195              0
       -0.0192        122.291
       -0.0189        1117.14
       -0.0186        1743.08
       -0.0183        2143.17
        -0.018        2387.43
       -0.0177        2514.09
       -0.0174        2544.75
       -0.0171        2491.68
       -0.0168        2367.04
       -0.0165        2178.21
       -0.0162        1928.81
       -0.0159        1621.17
       -0.0156         1257.2
       -0.0153        836.991
        -0.015        359.537
       -0.0147       -174.766
       -0.0144       -767.413
       -0.0141       -1420.28
       -0.0138       -2135.75
       -0.0135       -2916.67
       -0.0132       -3766.71
       -0.0129       -4689.73
       -0.0126       -5689.73
       -0.0123        -6771.4
        -0.012       -7940.26
       -0.0117       -9202.39
       -0.0114       -10564.4
       -0.0111       -12033.9
       -0.0108       -13619.8
       -0.0105       -15332.4
       -0.0102       -17183.3
       -0.0099       -19186.4
       -0.0096         -21357
       -0.0093       -23713.6
        -0.009       -26277.4
       -0.0087       -29073.7
       -0.0084       -32132.8
       -0.0081       -35490.4
       -0.0078       -39189.9
       -0.0075       -43284.9
       -0.0072       -47843.2
       -0.0069       -52952.7
       -0.0066       -58728.6
       -0.0063       -65325.8
        -0.006       -72964.1
       -0.0057         -81977
       -0.0054       -92955.4
       -0.0051        -100000
       -0.0048        -100000
       -0.0045        -100000
       -0.0042       -99530.6
       -0.0039       -96436.1
       -0.0036       -93690.7
       -0.0033         -91285
        -0.003         -89202
       -0.0027       -87402.4
       -0.0024       -85851.2
       -0.0021         -84519
       -0.0018       -83383.1
       -0.0015       -82435.4
       -0.0012       -81676.9
       -0.0009       -81135.7
       -0.0006       -80818.6
       -0.0003       -80657.8
             0       -80608.2
        0.0003       -80644.1
        0.0006       -80757.6
        0.0009       -80960.8
        0.0012       -81274.5
        0.0015       -81706.1
        0.0018       -82286.7
        0.0021       -83054.1
        0.0024       -84019.5
        0.0027       -85185.8
         0.003       -86562.5
        0.0033       -88170.9
        0.0036       -90041.7
        0.0039       -92205.1
        0.0042       -94675.8
        0.0045       -97467.7
        0.0048        -100000
        0.0051        -100000
        0.0054        -100000
        0.0057        -100000
         0.006       -89041.5
        0.0063       -78725.9
        0.0066       -70147.9
        0.0069       -62827.2
        0.0072       -56471.3
        0.0075       -50883.1
        0.0078       -45921.5
        0.0081       -41481.3
        0.0084       -37481.7
        0.0087       -33859.1
         0.009         -30563
        0.0093       -27552.8
        0.0096       -24794.7
        0.0099       -22260.7
        0.0102       -19927.1
        0.0105       -17773.9
        0.0108       -15783.9
        0.0111       -13942.1
        0.0114       -12235.6
        0.0117       -10653.4
         0.012       -9186.07
        0.0123       -7825.28
        0.0126       -6563.38
        0.0129       -5393.45
        0.0132       -4309.64
        0.0135       -3307.05
        0.0138       -2381.35
        0.0141       -1528.36
        0.0144       -744.598
        0.0147       -27.3822
         0.015        625.374
        0.0153        1215.46
        0.0156         1744.3
        0.0159        2211.08
        0.0162        2615.53
        0.0165        2957.21
        0.0168        3232.84
        0.0171        3439.59
        0.0174        3573.74
        0.0177        3628.78
         0.018        3594.51
        0.0183        3456.39
        0.0186        3191.87
        0.0189        2765.76
        0.0192        2117.39
        0.0195        1131.48
        0.0198              0
        0.0201              0
        0.0204              0
        0.0207        304.853
         0.021        2179.09
        0.0213        3459.02
        0.0216         4391.4
        0.0219        5096.35
        0.0222        5643.39
        0.0225        6073.49
        0.0228        6414.49
        0.0231         6685.2
        0.0234        6900.11
        0.0237        7069.17
         0.024        7200.23
        0.0243        7299.84
        0.0246        7373.24
        0.0249        7423.28
        0.0252        7452.95
        0.0255        7465.99
        0.0258        7464.67
        0.0261        7451.29
        0.0264        7427.65
        0.0267        7395.53
         0.027        7355.75
        0.0273         7309.3
        0.0276        7257.15
        0.0279        7200.37
        0.0282        7139.34
        0.0285        7074.63
        0.0288        7007.03
        0.0291        6937.09
        0.0294        6865.11
        0.0297        6791.28
          0.03        6716.31
        0.0303        6640.48
        0.0306        6564.09
        0.0309        6487.27
        0.0312        6410.37
        0.0315        6333.39
        0.0318        6256.38
        0.0321        6179.73
        0.0324        6103.69
        0.0327        6028.33
         0.033        5953.17
        0.0333        5878.86
        0.0336        5805.59
        0.0339        5733.28
        0.0342         5661.9
        0.0345        5591.58
        0.0348         5522.4
        0.0351        5454.47
        0.0354        5387.86
        0.0357        5322.55
         0.036        5258.52
        0.0363        5195.85
        0.0366        5134.29
        0.0369        5074.17
        0.0372        5015.58
        0.0375        4958.56
        0.0378        4903.13
        0.0381        4849.23
        0.0384        4796.88
        0.0387        4746.09
         0.039        4696.91
        0.0393        4649.28
        0.0396        4603.11
        0.0399        4558.54
        0.0402        4515.53
        0.0405         4474.1
        0.0408        4434.29
        0.0411         4396.1
        0.0414        4359.52
        0.0417        4324.57
         0.042        4291.27
        0.0423         4259.6
        0.0426        4229.59
        0.0429        4201.26
        0.0432        4174.63
        0.0435        4149.71
        0.0438        4126.51
