# r (m)    potential (V)
       -0.0315        9513.01
       -0.0312        9515.18
       -0.0309        9521.62
       -0.0306        9532.37
       -0.0303        9547.37
         -0.03         9566.8
       -0.0297        9590.68
       -0.0294        9618.58
       -0.0291        9650.63
       -0.0288        9686.83
       -0.0285        9726.95
       -0.0282        9771.25
       -0.0279        9819.87
       -0.0276        9872.96
       -0.0273        9930.47
        -0.027        9992.54
       -0.0267        10059.4
       -0.0264        10131.2
       -0.0261        10207.4
       -0.0258        10288.4
       -0.0255        10374.6
       -0.0252        10466.2
       -0.0249        10563.5
       -0.0246        10666.7
       -0.0243        10775.7
        -0.024        10890.6
       -0.0237        11011.6
       -0.0234        11138.9
       -0.0231        11272.8
       -0.0228        11413.4
       -0.0225        11561.4
       -0.0222        11716.5
       -0.0219        11878.3
       -0.0216        12046.2
       -0.0213        12218.9
        -0.021        12394.7
       -0.0207        12571.5
       -0.0204        12745.8
       -0.0201        12912.2
       -0.0198        13052.9
       -0.0195          12952
       -0.0192        12682.1
       -0.0189        12353.7
       -0.0186        11978.5
       -0.0183        11566.1
        -0.018        11120.8
       -0.0177        10643.3
       -0.0174        10135.7
       -0.0171        9600.44
       -0.0168        9037.72
       -0.0165        8447.16
       -0.0162        7827.93
       -0.0159        7178.62
       -0.0156        6496.87
       -0.0153        5780.39
        -0.015         5025.7
       -0.0147        4231.04
       -0.0144        3395.19
       -0.0141        2514.51
       -0.0138        1586.13
       -0.0135         606.28
       -0.0132       -429.379
       -0.0129       -1525.34
       -0.0126       -2686.87
       -0.0123       -3919.06
        -0.012       -5228.24
       -0.0117       -6621.61
       -0.0114       -8106.49
       -0.0111       -9691.97
       -0.0108       -11389.1
       -0.0105       -13210.5
       -0.0102       -15171.3
       -0.0099       -17287.5
       -0.0096       -19574.7
       -0.0093         -22050
        -0.009       -24732.3
       -0.0087       -27644.7
       -0.0084       -30817.6
       -0.0081       -34287.6
       -0.0078       -38098.5
       -0.0075       -42304.8
       -0.0072         -46975
       -0.0069       -52198.1
       -0.0066       -58089.2
       -0.0063       -64802.8
        -0.006       -72562.1
       -0.0057       -81708.9
       -0.0054       -92848.1
       -0.0051        -100000
       -0.0048        -100000
       -0.0045        -100000
       -0.0042       -99561.8
       -0.0039       -96679.7
       -0.0036       -94134.1
       -0.0033       -91898.1
        -0.003       -89946.7
       -0.0027         -88251
       -0.0024       -86774.4
       -0.0021       -85480.2
       -0.0018       -84342.2
       -0.0015       -83335.5
       -0.0012       -82463.5
       -0.0009       -81751.4
       -0.0006         -81222
       -0.0003       -80845.2
             0       -80608.2
        0.0003       -80551.2
        0.0006         -80676
        0.0009       -80975.4
        0.0012         -81434
        0.0015       -82059.1
        0.0018         -82829
        0.0021       -83728.1
        0.0024       -84760.7
        0.0027       -85940.6
         0.003       -87287.3
        0.0033       -88827.7
        0.0036       -90595.6
        0.0039       -92627.1
        0.0042       -94951.6
        0.0045       -97592.7
        0.0048        -100000
        0.0051        -100000
        0.0054        -100000
        0.0057        -100000
         0.006       -88938.4
        0.0063       -78530.5
        0.0066       -69876.8
        0.0069       -62489.6
        0.0072       -56067.6
        0.0075       -50412.1
        0.0078       -45384.2
        0.0081       -40878.6
        0.0084       -36812.9
        0.0087       -33123.1
         0.009         -29758
        0.0093       -26676.2
        0.0096       -23843.8
        0.0099       -21232.8
        0.0102       -18821.1
        0.0105       -16591.5
        0.0108       -14527.9
        0.0111       -12614.4
        0.0114       -10834.9
        0.0117       -9175.36
         0.012       -7623.64
        0.0123       -6169.97
        0.0126       -4805.51
        0.0129        -3522.1
        0.0132       -2313.43
        0.0135        -1173.4
        0.0138       -96.5336
        0.0141        921.922
        0.0144        1886.12
        0.0147        2799.86
         0.015        3666.63
        0.0153        4489.62
        0.0156        5270.79
        0.0159        6013.23
        0.0162         6719.7
        0.0165        7392.11
        0.0168        8032.64
        0.0171        8643.19
        0.0174        9224.71
        0.0177        9777.97
         0.018        10303.6
        0.0183        10800.7
        0.0186        11267.4
        0.0189        11700.7
        0.0192        12099.6
        0.0195        12460.7
        0.0198        12773.8
        0.0201          13027
        0.0204        13027.9
        0.0207        12884.6
         0.021        12715.2
        0.0213        12535.4
        0.0216          12353
        0.0219        12173.3
        0.0222        11999.6
        0.0225        11831.7
        0.0228        11670.9
        0.0231          11517
        0.0234        11370.8
        0.0237        11232.5
         0.024        11102.6
        0.0243        10980.4
        0.0246        10864.9
        0.0249        10755.7
        0.0252          10653
        0.0255        10556.4
        0.0258        10465.8
        0.0261        10381.1
        0.0264        10302.3
        0.0267        10228.9
         0.027        10160.8
        0.0273        10097.7
        0.0276        10039.4
        0.0279        9986.18
        0.0282        9938.19
        0.0285        9895.04
        0.0288        9856.43
        0.0291        9822.11
        0.0294        9792.02
        0.0297        9766.22
          0.03           9745
        0.0303        9728.49
        0.0306        9716.74
        0.0309        9709.63
        0.0312        9707.17
