particle,length
557,0.067199
558,0.0679085
559,0.0696065
560,0.0147522
561,0.329623
562,0.114687
563,0.0158043
564,0.0154795
565,0.0633052
566,0.178942
567,0.0521769
568,0.130296
569,0.0249671
570,0.0347794
571,0.0742961
572,0.0178279
573,0.0185523
574,0.0198643
575,0.0268761
576,0.0773149
577,0.0246892
578,0.0190232
579,0.0175978
580,0.0932913
581,0.0152951
582,0.0716289
583,0.0175164
584,0.0919263
585,0.0248682
586,0.0251258
587,0.0556566
588,0.0175694
589,0.102416
590,0.0715658
591,0.0252464
592,0.254137
593,0.0581662
594,0.0145353
595,0.153755
596,0.0154566
597,0.10319
598,0.0243874
599,0.09454
600,0.0156768
601,0.0146157
602,0.0707019
603,0.0152879
604,0.0244098
605,0.0262595
606,0.0680445
607,0.273854
608,0.0630906
609,0.0144638
610,0.0667989
611,0.0146108
612,0.0286627
613,0.0161021
614,0.41997
615,0.0583086
616,0.0565612
617,0.185834
618,0.0582441
619,0.0150712
620,0.0147609
621,0.020146
622,0.0178915
623,0.016355
624,0.0251235
625,0.106659
626,0.0161301
627,0.0273515
628,0.0807485
629,0.0245714
630,0.0209639
631,0.0656616
632,0.105638
633,0.150032
634,0.0147114
635,0.121361
636,0.015202
637,0.0563901
638,0.0160049
639,0.017394
640,0.0153435
641,0.0584658
642,0.069661
643,0.0146037
644,0.0157413
645,0.02243
646,0.0248343
647,0.0746891
648,0.0379553
649,0.0980192
650,0.0713045
651,0.0967027
652,0.160993
653,0.140948
654,0.063319
655,0.0255401
656,0.0264115
657,0.107946
658,0.0182359
659,0.063703
660,0.025221
661,0.0178406
662,0.0147532
663,0.0161927
664,0.0147901
665,0.0153904
666,0.0151213
667,0.0257553
668,0.0702341
669,0.0264191
670,0.0548105
671,0.191486
672,0.0253952
673,0.0637266
674,0.0558114
675,0.168452
676,0.0557345
677,0.113492
678,0.0159749
679,0.0667743
680,0.127468
681,0.0665794
682,0.0245261
683,0.0280057
684,0.105926
685,0.0179827
686,0.186126
687,0.0145967
688,0.0249884
689,0.0242809
690,0.014875
691,0.0278887
692,0.0246114
693,0.0201675
694,0.0188531
695,0.107353
696,0.0275262
697,0.230855
698,0.0156264
699,0.0147119
700,0.0676894
701,0.0612109
702,0.0150437
703,0.0152699
704,0.0147623
705,0.01495
706,0.0562279
707,0.0159598
708,0.0172443
709,0.0154276
710,0.0276797
711,0.0579124
712,0.0150584
713,0.141298
714,0.0713048
715,0.156169
716,0.0147152
717,0.057387
718,0.0146989
719,0.0620548
720,0.0704604
721,0.056079
722,0.02799
723,0.0160126
724,0.241015
725,0.146438
726,0.0690236
727,0.0639656
728,0.0273419
729,0.0150504
730,0.112364
731,0.0282262
732,0.0149444
733,0.0303909
734,0.0157739
735,0.109997
736,0.0973035
737,0.0699056
738,0.14536
739,0.0147596
740,0.0149804
741,0.0155687
742,0.0597738
743,0.262359
744,0.0678196
745,0.0260536
746,0.0149956
747,0.0188866
748,0.0261252
749,0.0163307
750,0.0838257
751,0.0253728
752,0.0179863
753,0.014606
754,0.128093
755,0.0260156
756,0.0763574
757,0.126304
758,0.0156326
759,0.066571
760,0.0151495
761,0.0148568
762,0.0144842
763,0.068346
764,0.0279052
765,0.0180101
766,0.0277572
767,0.0691718
768,0.0150616
769,0.0158801
770,0.0261798
771,0.124461
772,0.0777674
773,0.024815
774,0.0160907
775,0.103882
776,0.0245939
777,0.0246319
778,0.253859
779,0.140625
780,0.0160454
781,0.0682599
782,0.170873
783,0.0256411
784,0.0147222
785,0.0153944
786,0.149086
787,0.0963771
788,0.0190824
789,0.0150297
790,0.0951091
791,0.0246268
792,0.315809
793,0.0248106
794,0.0146194
795,0.110454
796,0.0639505
797,0.0303921
798,0.0561215
799,0.0269706
