# r (m)    potential (V)
       -0.0315       -3699.55
       -0.0312       -3701.36
       -0.0309        -3706.8
       -0.0306       -3715.88
       -0.0303       -3728.63
         -0.03       -3745.09
       -0.0297        -3765.3
       -0.0294       -3789.32
       -0.0291       -3817.23
       -0.0288       -3849.09
       -0.0285       -3885.01
       -0.0282       -3925.09
       -0.0279       -3969.46
       -0.0276       -4018.24
       -0.0273       -4071.58
        -0.027       -4129.65
       -0.0267       -4192.63
       -0.0264       -4260.71
       -0.0261       -4334.12
       -0.0258       -4413.09
       -0.0255       -4497.88
       -0.0252       -4588.76
       -0.0249       -4686.04
       -0.0246       -4790.05
       -0.0243       -4901.14
        -0.024       -5019.68
       -0.0237       -5146.09
       -0.0234        -5280.8
       -0.0231       -5424.27
       -0.0228          -5577
       -0.0225       -5739.52
       -0.0222        -5912.4
       -0.0219       -6096.23
       -0.0216       -6291.66
       -0.0213       -6499.36
        -0.021       -6720.02
       -0.0207       -6954.41
       -0.0204       -7203.32
       -0.0201       -7467.56
       -0.0198       -7747.99
       -0.0195       -8045.59
       -0.0192       -8361.33
       -0.0189       -8696.16
       -0.0186       -9051.08
       -0.0183       -9427.11
        -0.018       -9825.31
       -0.0177       -10246.8
       -0.0174       -10692.8
       -0.0171       -11164.5
       -0.0168       -11663.1
       -0.0165       -12189.9
       -0.0162       -12746.4
       -0.0159       -13334.1
       -0.0156       -13954.3
       -0.0153       -14608.9
        -0.015       -15299.5
       -0.0147         -16028
       -0.0144       -16796.3
       -0.0141       -17606.8
       -0.0138       -18461.6
       -0.0135       -19363.3
       -0.0132       -20314.8
       -0.0129       -21319.2
       -0.0126       -22379.8
       -0.0123       -23500.4
        -0.012       -24685.2
       -0.0117       -25938.9
       -0.0114       -27266.8
       -0.0111       -28674.7
       -0.0108       -30169.5
       -0.0105       -31758.5
       -0.0102       -33450.6
       -0.0099       -35255.7
       -0.0096       -37185.3
       -0.0093       -39252.5
        -0.009         -41473
       -0.0087       -43865.1
       -0.0084       -46450.6
       -0.0081       -49255.8
       -0.0078       -52312.7
       -0.0075       -55660.9
       -0.0072       -59350.2
       -0.0069       -63444.6
       -0.0066       -68028.4
       -0.0063       -73216.4
        -0.006       -79172.4
       -0.0057       -86148.3
       -0.0054       -94595.4
       -0.0051        -100000
       -0.0048        -100000
       -0.0045        -100000
       -0.0042       -99777.8
       -0.0039       -98316.4
       -0.0036       -97070.1
       -0.0033       -96038.6
        -0.003       -95208.4
       -0.0027       -94558.2
       -0.0024       -94063.7
       -0.0021       -93700.6
       -0.0018       -93445.6
       -0.0015       -93276.3
       -0.0012       -93172.4
       -0.0009       -93115.1
       -0.0006       -93088.3
       -0.0003       -93078.5
             0       -93076.3
        0.0003       -93076.2
        0.0006       -93076.7
        0.0009       -93080.7
        0.0012       -93094.9
        0.0015       -93130.3
        0.0018       -93201.1
        0.0021       -93324.6
        0.0024       -93519.9
        0.0027       -93808.2
         0.003       -94212.1
        0.0033       -94755.3
        0.0036       -95462.1
        0.0039       -96356.1
        0.0042       -97456.7
        0.0045         -98773
        0.0048        -100000
        0.0051        -100000
        0.0054        -100000
        0.0057        -100000
         0.006       -91638.5
        0.0063       -83734.2
        0.0066       -77120.4
        0.0069       -71434.5
        0.0072       -66458.8
        0.0075       -62046.8
        0.0078       -58094.6
        0.0081         -54525
        0.0084       -51278.9
        0.0087       -48310.2
         0.009       -45581.9
        0.0093       -43064.2
        0.0096       -40732.2
        0.0099       -38565.5
        0.0102       -36546.5
        0.0105       -34660.7
        0.0108       -32895.4
        0.0111       -31239.6
        0.0114       -29683.8
        0.0117       -28219.9
         0.012       -26840.4
        0.0123       -25538.9
        0.0126       -24309.9
        0.0129       -23148.1
        0.0132       -22049.2
        0.0135       -21009.1
        0.0138         -20024
        0.0141       -19090.8
        0.0144       -18206.4
        0.0147       -17368.1
         0.015       -16573.5
        0.0153       -15820.3
        0.0156       -15106.3
        0.0159       -14429.6
        0.0162       -13788.5
        0.0165       -13181.1
        0.0168       -12605.9
        0.0171       -12061.4
        0.0174       -11546.2
        0.0177       -11058.8
         0.018         -10598
        0.0183       -10162.6
        0.0186       -9751.29
        0.0189          -9363
        0.0192        -8996.6
        0.0195       -8651.04
        0.0198       -8325.29
        0.0201        -8018.4
        0.0204       -7729.45
        0.0207       -7457.41
         0.021        -7201.4
        0.0213       -6960.56
        0.0216       -6734.07
        0.0219       -6521.16
        0.0222       -6321.06
        0.0225        -6133.1
        0.0228       -5956.63
        0.0231       -5791.01
        0.0234       -5635.66
        0.0237       -5490.03
         0.024        -5353.6
        0.0243        -5225.9
        0.0246       -5106.47
        0.0249       -4994.89
        0.0252       -4890.78
        0.0255       -4793.76
        0.0258       -4703.51
        0.0261       -4619.71
        0.0264       -4542.08
        0.0267       -4470.34
         0.027       -4404.27
        0.0273       -4343.63
        0.0276       -4288.23
        0.0279       -4237.89
        0.0282       -4192.44
        0.0285       -4151.74
        0.0288       -4115.66
        0.0291       -4084.08
        0.0294       -4056.91
        0.0297       -4034.06
          0.03       -4015.46
        0.0303       -4001.05
        0.0306       -3990.79
        0.0309       -3984.64
        0.0312        -3982.6
