# iteration    r (m)    potential (V)
         1        -0.0315              0
         1        -0.0312              0
         1        -0.0309              0
         1        -0.0306              0
         1        -0.0303              0
         1          -0.03              0
         1        -0.0297       -29.6598
         1        -0.0294        -90.734
         1        -0.0291       -152.566
         1        -0.0288       -214.943
         1        -0.0285       -277.762
         1        -0.0282       -340.943
         1        -0.0279       -404.405
         1        -0.0276       -468.059
         1        -0.0273       -531.801
         1         -0.027       -595.514
         1        -0.0267       -659.056
         1        -0.0264       -722.261
         1        -0.0261        -784.93
         1        -0.0258       -846.829
         1        -0.0255       -907.677
         1        -0.0252       -967.134
         1        -0.0249       -1024.79
         1        -0.0246       -1080.13
         1        -0.0243       -1132.54
         1         -0.024       -1181.26
         1        -0.0237       -1225.34
         1        -0.0234       -1263.58
         1        -0.0231       -1294.43
         1        -0.0228       -1315.93
         1        -0.0225       -1325.46
         1        -0.0222       -1319.52
         1        -0.0219       -1293.26
         1        -0.0216        -1239.8
         1        -0.0213       -1148.96
         1         -0.021        -1004.9
         1        -0.0207       -781.376
         1        -0.0204       -431.244
         1        -0.0201              0
         1        -0.0198              0
         1        -0.0195              0
         1        -0.0192       -137.159
         1        -0.0189       -1368.21
         1        -0.0186       -2317.63
         1        -0.0183        -3120.5
         1         -0.018       -3839.41
         1        -0.0177       -4507.54
         1        -0.0174       -5144.44
         1        -0.0171       -5762.73
         1        -0.0168       -6371.13
         1        -0.0165       -6976.04
         1        -0.0162       -7582.45
         1        -0.0159       -8194.39
         1        -0.0156       -8815.32
         1        -0.0153       -9448.28
         1         -0.015         -10096
         1        -0.0147       -10761.2
         1        -0.0144       -11446.4
         1        -0.0141       -12154.1
         1        -0.0138       -12886.7
         1        -0.0135       -13647.1
         1        -0.0132       -14437.8
         1        -0.0129       -15261.7
         1        -0.0126         -16122
         1        -0.0123       -17021.9
         1         -0.012         -17965
         1        -0.0117       -18955.2
         1        -0.0114       -19996.9
         1        -0.0111       -21094.9
         1        -0.0108       -22254.4
         1        -0.0105       -23481.4
         1        -0.0102       -24782.8
         1        -0.0099       -26166.3
         1        -0.0096       -27640.7
         1        -0.0093       -29216.1
         1         -0.009       -30904.5
         1        -0.0087       -32719.8
         1        -0.0084       -34678.5
         1        -0.0081       -36800.7
         1        -0.0078       -39110.3
         1        -0.0075       -41637.4
         1        -0.0072       -44419.3
         1        -0.0069       -47504.3
         1        -0.0066       -50955.8
         1        -0.0063       -54860.2
         1         -0.006       -59340.6
         1        -0.0057       -64586.4
         1        -0.0054       -70937.1
         1        -0.0051         -75000
         1        -0.0048         -75000
         1        -0.0045         -75000
         1        -0.0042       -74833.9
         1        -0.0039       -73741.2
         1        -0.0036       -72809.9
         1        -0.0033       -72039.6
         1         -0.003       -71420.5
         1        -0.0027       -70936.3
         1        -0.0024       -70568.9
         1        -0.0021       -70300.2
         1        -0.0018       -70112.3
         1        -0.0015       -69988.8
         1        -0.0012       -69914.2
         1        -0.0009       -69874.3
         1        -0.0006       -69856.8
         1        -0.0003       -69851.9
         1              0       -69851.8
         1         0.0003       -69852.4
         1         0.0006       -69852.4
         1         0.0009       -69854.1
         1         0.0012       -69862.9
         1         0.0015       -69887.1
         1         0.0018       -69937.6
         1         0.0021       -70027.3
         1         0.0024       -70170.7
         1         0.0027       -70383.6
         1          0.003       -70683.1
         1         0.0033       -71086.8
         1         0.0036       -71613.2
         1         0.0039       -72279.7
         1         0.0042       -73100.9
         1         0.0045       -74083.6
         1         0.0048         -75000
         1         0.0051         -75000
         1         0.0054         -75000
         1         0.0057         -75000
