# r (m)    potential (V)
       -0.0315        -2763.9
       -0.0312       -2765.27
       -0.0309       -2769.38
       -0.0306       -2776.25
       -0.0303        -2785.9
         -0.03       -2798.35
       -0.0297       -2813.65
       -0.0294       -2831.83
       -0.0291       -2852.95
       -0.0288       -2877.08
       -0.0285       -2904.27
       -0.0282       -2934.62
       -0.0279       -2968.21
       -0.0276       -3005.15
       -0.0273       -3045.55
        -0.027       -3089.52
       -0.0267       -3137.21
       -0.0264       -3188.75
       -0.0261       -3244.33
       -0.0258       -3304.12
       -0.0255        -3368.3
       -0.0252       -3437.09
       -0.0249       -3510.71
       -0.0246       -3589.41
       -0.0243       -3673.46
        -0.024       -3763.13
       -0.0237       -3858.72
       -0.0234       -3960.57
       -0.0231       -4069.02
       -0.0228       -4184.46
       -0.0225       -4307.28
       -0.0222       -4437.91
       -0.0219       -4576.77
       -0.0216       -4724.36
       -0.0213       -4881.18
        -0.021       -5047.75
       -0.0207       -5224.64
       -0.0204       -5412.43
       -0.0201       -5611.74
       -0.0198       -5823.21
       -0.0195       -6047.51
       -0.0192       -6285.34
       -0.0189       -6537.42
       -0.0186       -6804.51
       -0.0183       -7087.41
        -0.018       -7386.92
       -0.0177       -7703.89
       -0.0174       -8039.19
       -0.0171       -8393.73
       -0.0168       -8768.45
       -0.0165       -9164.36
       -0.0162       -9582.48
       -0.0159       -10023.9
       -0.0156       -10489.8
       -0.0153       -10981.4
        -0.015       -11499.9
       -0.0147       -12046.9
       -0.0144       -12623.7
       -0.0141         -13232
       -0.0138       -13873.6
       -0.0135       -14550.3
       -0.0132       -15264.3
       -0.0129       -16017.9
       -0.0126       -16813.7
       -0.0123       -17654.4
        -0.012       -18543.2
       -0.0117       -19483.7
       -0.0114       -20479.7
       -0.0111       -21535.7
       -0.0108       -22656.8
       -0.0105       -23848.6
       -0.0102       -25117.6
       -0.0099       -26471.2
       -0.0096         -27918
       -0.0093         -29468
        -0.009       -31132.9
       -0.0087       -32926.4
       -0.0084       -34864.8
       -0.0081       -36967.8
       -0.0078       -39259.5
       -0.0075       -41769.4
       -0.0072         -44535
       -0.0069         -47604
       -0.0066       -51039.6
       -0.0063         -54928
        -0.006       -59391.8
       -0.0057       -64619.7
       -0.0054       -70949.9
       -0.0051         -75000
       -0.0048         -75000
       -0.0045         -75000
       -0.0042         -74834
       -0.0039       -73742.2
       -0.0036       -72811.5
       -0.0033       -72041.7
        -0.003       -71422.7
       -0.0027       -70938.6
       -0.0024       -70571.2
       -0.0021       -70302.2
       -0.0018       -70114.2
       -0.0015       -69990.4
       -0.0012       -69915.5
       -0.0009       -69875.2
       -0.0006       -69857.5
       -0.0003       -69852.2
             0       -69851.8
        0.0003       -69852.1
        0.0006       -69851.8
        0.0009       -69853.2
        0.0012       -69861.7
        0.0015       -69885.7
        0.0018         -69936
        0.0021       -70025.6
        0.0024       -70168.9
        0.0027       -70381.9
         0.003       -70681.4
        0.0033       -71085.3
        0.0036       -71611.8
        0.0039       -72278.6
        0.0042       -73100.2
        0.0045       -74083.3
        0.0048         -75000
        0.0051         -75000
        0.0054         -75000
        0.0057         -75000
         0.006       -68734.1
        0.0063       -62810.7
        0.0066       -57854.1
        0.0069       -53592.8
        0.0072       -49863.5
        0.0075       -46556.6
        0.0078       -43594.2
        0.0081       -40918.4
        0.0084         -38485
        0.0087       -36259.5
         0.009       -34214.1
        0.0093       -32326.5
        0.0096       -30578.2
        0.0099       -28953.6
        0.0102       -27439.8
        0.0105       -26025.7
        0.0108       -24701.9
        0.0111       -23460.2
        0.0114       -22293.4
        0.0117       -21195.4
         0.012       -20160.7
        0.0123       -19184.5
        0.0126       -18262.5
        0.0129         -17391
        0.0132       -16566.5
        0.0135       -15786.1
        0.0138       -15046.9
        0.0141       -14346.6
        0.0144       -13682.9
        0.0147       -13053.7
         0.015       -12457.2
        0.0153       -11891.7
        0.0156       -11355.6
        0.0159       -10847.5
        0.0162         -10366
        0.0165       -9909.76
        0.0168       -9477.67
        0.0171       -9068.57
        0.0174       -8681.38
        0.0177        -8315.1
         0.018       -7968.76
        0.0183       -7641.42
        0.0186       -7332.17
        0.0189       -7040.14
        0.0192       -6764.51
        0.0195       -6504.47
        0.0198       -6259.27
        0.0201       -6028.15
        0.0204       -5810.38
        0.0207       -5605.28
         0.021        -5412.2
        0.0213        -5230.5
        0.0216       -5059.58
        0.0219       -4898.86
        0.0222       -4747.79
        0.0225       -4605.86
        0.0228       -4472.58
        0.0231       -4347.47
        0.0234        -4230.1
        0.0237       -4120.05
         0.024       -4016.94
        0.0243       -3920.41
        0.0246       -3830.13
        0.0249       -3745.77
        0.0252       -3667.05
        0.0255       -3593.68
        0.0258       -3525.41
        0.0261       -3462.03
        0.0264        -3403.3
        0.0267       -3349.03
         0.027       -3299.05
        0.0273       -3253.18
        0.0276       -3211.27
        0.0279       -3173.19
        0.0282       -3138.82
        0.0285       -3108.04
        0.0288       -3080.76
        0.0291       -3056.89
        0.0294       -3036.34
        0.0297       -3019.07
          0.03       -3005.01
        0.0303       -2994.12
        0.0306       -2986.36
        0.0309       -2981.72
        0.0312       -2980.17
