# r (m)    potential (V)
       -0.0315              0
       -0.0312              0
       -0.0309              0
       -0.0306              0
       -0.0303              0
         -0.03              0
       -0.0297       -29.6598
       -0.0294        -90.734
       -0.0291       -152.566
       -0.0288       -214.943
       -0.0285       -277.762
       -0.0282       -340.943
       -0.0279       -404.405
       -0.0276       -468.059
       -0.0273       -531.801
        -0.027       -595.514
       -0.0267       -659.056
       -0.0264       -722.261
       -0.0261        -784.93
       -0.0258       -846.829
       -0.0255       -907.677
       -0.0252       -967.134
       -0.0249       -1024.79
       -0.0246       -1080.13
       -0.0243       -1132.54
        -0.024       -1181.26
       -0.0237       -1225.34
       -0.0234       -1263.58
       -0.0231       -1294.43
       -0.0228       -1315.93
       -0.0225       -1325.46
       -0.0222       -1319.52
       -0.0219       -1293.26
       -0.0216        -1239.8
       -0.0213       -1148.96
        -0.021        -1004.9
       -0.0207       -781.376
       -0.0204       -431.244
       -0.0201              0
       -0.0198              0
       -0.0195              0
       -0.0192       -137.159
       -0.0189       -1368.21
       -0.0186       -2317.63
       -0.0183        -3120.5
        -0.018       -3839.41
       -0.0177       -4507.54
       -0.0174       -5144.44
       -0.0171       -5762.73
       -0.0168       -6371.13
       -0.0165       -6976.04
       -0.0162       -7582.45
       -0.0159       -8194.39
       -0.0156       -8815.32
       -0.0153       -9448.28
        -0.015         -10096
       -0.0147       -10761.2
       -0.0144       -11446.4
       -0.0141       -12154.1
       -0.0138       -12886.7
       -0.0135       -13647.1
       -0.0132       -14437.8
       -0.0129       -15261.7
       -0.0126         -16122
       -0.0123       -17021.9
        -0.012         -17965
       -0.0117       -18955.2
       -0.0114       -19996.9
       -0.0111       -21094.9
       -0.0108       -22254.4
       -0.0105       -23481.4
       -0.0102       -24782.8
       -0.0099       -26166.3
       -0.0096       -27640.7
       -0.0093       -29216.1
        -0.009       -30904.5
       -0.0087       -32719.8
       -0.0084       -34678.5
       -0.0081       -36800.7
       -0.0078       -39110.3
       -0.0075       -41637.4
       -0.0072       -44419.3
       -0.0069       -47504.3
       -0.0066       -50955.8
       -0.0063       -54860.2
        -0.006       -59340.6
       -0.0057       -64586.4
       -0.0054       -70937.1
       -0.0051         -75000
       -0.0048         -75000
       -0.0045         -75000
       -0.0042       -74833.9
       -0.0039       -73741.2
       -0.0036       -72809.9
       -0.0033       -72039.6
        -0.003       -71420.5
       -0.0027       -70936.3
       -0.0024       -70568.9
       -0.0021       -70300.2
       -0.0018       -70112.3
       -0.0015       -69988.8
       -0.0012       -69914.2
       -0.0009       -69874.3
       -0.0006       -69856.8
       -0.0003       -69851.9
             0       -69851.8
        0.0003       -69852.4
        0.0006       -69852.4
        0.0009       -69854.1
        0.0012       -69862.9
        0.0015       -69887.1
        0.0018       -69937.6
        0.0021       -70027.3
        0.0024       -70170.7
        0.0027       -70383.6
         0.003       -70683.1
        0.0033       -71086.8
        0.0036       -71613.2
        0.0039       -72279.7
        0.0042       -73100.9
        0.0045       -74083.6
        0.0048         -75000
        0.0051         -75000
        0.0054         -75000
        0.0057         -75000
         0.006       -68728.2
        0.0063       -62798.6
        0.0066       -57835.9
        0.0069       -53568.2
        0.0072       -49832.1
        0.0075       -46517.8
        0.0078         -43547
        0.0081       -40861.9
        0.0084       -38418.2
        0.0087         -36181
         0.009       -34122.7
        0.0093       -32220.6
        0.0096       -30455.9
        0.0099       -28813.2
        0.0102       -27279.1
        0.0105       -25842.4
        0.0108       -24493.4
        0.0111       -23223.7
        0.0114       -22025.9
        0.0117       -20893.4
         0.012       -19820.6
        0.0123       -18802.2
        0.0126       -17833.6
        0.0129       -16910.6
        0.0132       -16029.5
        0.0135       -15186.6
        0.0138       -14378.7
        0.0141       -13602.9
        0.0144       -12856.2
        0.0147       -12135.8
         0.015       -11439.2
        0.0153       -10763.8
        0.0156       -10106.8
        0.0159       -9465.75
        0.0162       -8837.76
        0.0165       -8219.83
        0.0168        -7608.6
        0.0171       -7000.21
        0.0174       -6390.03
        0.0177       -5772.24
         0.018        -5139.2
        0.0183        -4480.3
        0.0186        -3779.9
        0.0189        -3013.1
        0.0192       -2136.62
        0.0195       -1066.05
        0.0198              0
        0.0201              0
        0.0204              0
        0.0207       -102.803
         0.021       -719.395
        0.0213       -1119.35
        0.0216       -1392.05
        0.0219       -1583.52
        0.0222        -1719.8
        0.0225       -1816.83
        0.0228       -1884.97
        0.0231       -1931.33
        0.0234       -1960.91
        0.0237       -1977.41
         0.024       -1983.57
        0.0243       -1981.52
        0.0246       -1972.89
        0.0249       -1958.98
        0.0252       -1940.82
        0.0255       -1919.24
        0.0258       -1894.93
        0.0261       -1868.45
        0.0264       -1840.25
        0.0267       -1810.71
         0.027       -1780.16
        0.0273       -1748.85
        0.0276       -1717.01
        0.0279       -1684.82
        0.0282       -1652.45
        0.0285       -1620.03
        0.0288       -1587.67
        0.0291       -1555.46
        0.0294       -1523.49
        0.0297       -1491.82
          0.03       -1460.52
        0.0303       -1429.62
        0.0306       -1399.17
        0.0309       -1369.21
        0.0312       -1339.75
        0.0315       -1310.84
        0.0318       -1282.47
        0.0321       -1254.67
        0.0324       -1227.45
        0.0327       -1200.82
         0.033       -1174.79
        0.0333       -1149.36
        0.0336       -1124.54
        0.0339       -1100.33
        0.0342       -1076.73
        0.0345       -1053.74
        0.0348       -1031.36
        0.0351       -1009.59
        0.0354       -988.423
        0.0357       -967.856
         0.036       -947.888
        0.0363       -928.514
        0.0366       -909.729
        0.0369       -891.528
        0.0372       -873.906
        0.0375       -856.858
        0.0378       -840.379
        0.0381       -824.464
        0.0384       -809.107
        0.0387       -794.304
         0.039       -780.048
        0.0393       -766.335
        0.0396       -753.159
        0.0399       -740.515
        0.0402       -728.398
        0.0405       -716.803
        0.0408       -705.724
        0.0411       -695.156
