# r (m)    potential (V)
       -0.0315              0
       -0.0312              0
       -0.0309              0
       -0.0306              0
       -0.0303              0
         -0.03              0
       -0.0297       -1.64063
       -0.0294       -5.01899
       -0.0291       -8.43949
       -0.0288       -11.8905
       -0.0285       -15.3665
       -0.0282       -18.8631
       -0.0279       -22.3763
       -0.0276       -25.9011
       -0.0273       -29.4323
        -0.027       -32.9636
       -0.0267       -36.4876
       -0.0264       -39.9954
       -0.0261       -43.4764
       -0.0258       -46.9181
       -0.0255       -50.3051
       -0.0252        -53.619
       -0.0249       -56.8373
       -0.0246       -59.9323
       -0.0243       -62.8701
        -0.024       -65.6086
       -0.0237       -68.0949
       -0.0234       -70.2625
       -0.0231       -72.0258
       -0.0228       -73.2742
       -0.0225       -73.8611
       -0.0222       -73.5893
       -0.0219       -72.1858
       -0.0216       -69.2652
       -0.0213       -64.2645
        -0.021       -56.2741
       -0.0207       -43.8176
       -0.0204       -24.2163
       -0.0201              0
       -0.0198              0
       -0.0195              0
       -0.0192       -8.03053
       -0.0189       -80.2952
       -0.0186       -136.307
       -0.0183       -183.958
        -0.018       -226.907
       -0.0177       -267.093
       -0.0174       -305.668
       -0.0171       -343.377
       -0.0168       -380.738
       -0.0165       -418.128
       -0.0162       -455.855
       -0.0159        -494.16
       -0.0156        -533.25
       -0.0153       -573.313
        -0.015       -614.525
       -0.0147       -657.056
       -0.0144       -701.068
       -0.0141       -746.727
       -0.0138       -794.195
       -0.0135       -843.643
       -0.0132       -895.254
       -0.0129       -949.221
       -0.0126       -1005.75
       -0.0123       -1065.07
        -0.012       -1127.41
       -0.0117       -1193.05
       -0.0114       -1262.27
       -0.0111        -1335.4
       -0.0108        -1412.8
       -0.0105       -1494.87
       -0.0102       -1582.08
       -0.0099       -1674.97
       -0.0096       -1774.13
       -0.0093       -1880.26
        -0.009       -1994.17
       -0.0087       -2116.82
       -0.0084       -2249.35
       -0.0081       -2393.12
       -0.0078        -2549.8
       -0.0075       -2721.45
       -0.0072       -2910.64
       -0.0069        -3120.7
       -0.0066       -3355.99
       -0.0063       -3622.46
        -0.006       -3928.56
       -0.0057       -4287.28
       -0.0054       -4721.87
       -0.0051          -5000
       -0.0048          -5000
       -0.0045          -5000
       -0.0042       -4987.69
       -0.0039       -4906.73
       -0.0036        -4837.2
       -0.0033       -4778.94
        -0.003       -4731.25
       -0.0027       -4692.99
       -0.0024       -4662.95
       -0.0021       -4639.92
       -0.0018       -4622.77
       -0.0015       -4610.46
       -0.0012       -4602.14
       -0.0009       -4597.07
       -0.0006       -4594.41
       -0.0003       -4593.26
             0       -4592.97
        0.0003       -4593.17
        0.0006       -4593.65
        0.0009       -4594.53
        0.0012       -4596.23
        0.0015       -4599.46
        0.0018       -4605.17
        0.0021       -4614.36
        0.0024       -4627.95
        0.0027       -4646.84
         0.003       -4672.02
        0.0033       -4704.64
        0.0036       -4745.92
        0.0039       -4797.02
        0.0042       -4858.89
        0.0045        -4932.1
        0.0048          -5000
        0.0051          -5000
        0.0054          -5000
        0.0057          -5000
         0.006       -4570.29
        0.0063       -4164.26
        0.0066       -3824.72
        0.0069       -3533.01
        0.0072        -3277.9
        0.0075       -3051.84
        0.0078       -2849.45
        0.0081       -2666.73
        0.0084       -2500.64
        0.0087       -2348.77
         0.009       -2209.21
        0.0093       -2080.41
        0.0096       -1961.08
        0.0099       -1850.16
        0.0102       -1746.73
        0.0105       -1650.03
        0.0108       -1559.38
        0.0111        -1474.2
        0.0114       -1394.01
        0.0117       -1318.35
         0.012       -1246.83
        0.0123       -1179.11
        0.0126       -1114.86
        0.0129        -1053.8
        0.0132       -995.671
        0.0135       -940.243
        0.0138       -887.292
        0.0141       -836.617
        0.0144       -788.028
        0.0147       -741.342
         0.015       -696.389
        0.0153           -653
        0.0156        -611.01
        0.0159       -570.253
        0.0162       -530.556
        0.0165       -491.733
        0.0168       -453.588
        0.0171        -415.89
        0.0174       -378.355
        0.0177       -340.646
         0.018        -302.31
        0.0183       -262.731
        0.0186       -221.014
        0.0189       -175.699
        0.0192       -124.274
        0.0195       -61.8647
        0.0198              0
        0.0201              0
        0.0204              0
        0.0207       -5.74732
         0.021        -40.201
        0.0213       -62.5324
        0.0216       -77.7584
        0.0219       -88.4608
        0.0222       -96.0988
        0.0225       -101.585
        0.0228       -105.485
        0.0231        -108.19
        0.0234       -109.978
        0.0237       -111.053
         0.024       -111.571
        0.0243       -111.645
        0.0246       -111.363
        0.0249       -110.796
        0.0252           -110
        0.0255       -109.019
        0.0258       -107.896
        0.0261       -106.657
        0.0264       -105.328
        0.0267       -103.928
         0.027       -102.478
        0.0273       -100.988
        0.0276       -99.4645
        0.0279        -97.918
        0.0282       -96.3644
        0.0285       -94.8091
        0.0288        -93.256
        0.0291        -91.707
        0.0294       -90.1668
        0.0297       -88.6395
          0.03       -87.1283
        0.0303       -85.6361
        0.0306       -84.1652
        0.0309       -82.7175
        0.0312       -81.2941
        0.0315       -79.8962
        0.0318       -78.5248
        0.0321       -77.1805
        0.0324       -75.8639
        0.0327       -74.5755
         0.033       -73.3155
        0.0333       -72.0841
        0.0336       -70.8813
        0.0339       -69.7072
        0.0342       -68.5616
        0.0345       -67.4448
        0.0348       -66.3569
        0.0351       -65.2987
        0.0354       -64.2713
        0.0357       -63.2763
         0.036       -62.3103
        0.0363        -61.376
        0.0366        -60.472
        0.0369       -59.5953
        0.0372       -58.7458
        0.0375       -57.9236
        0.0378       -57.1286
        0.0381       -56.3606
        0.0384       -55.6195
        0.0387       -54.9051
         0.039       -54.2171
        0.0393       -53.5555
        0.0396       -52.9199
        0.0399       -52.3104
        0.0402       -51.7269
        0.0405        -51.169
        0.0408       -50.6366
        0.0411       -50.1292
        0.0414       -49.6464
