# r (m)    potential (V)
       -0.0315       -163.459
       -0.0312       -163.537
       -0.0309       -163.771
       -0.0306       -164.162
       -0.0303       -164.711
         -0.03        -165.42
       -0.0297       -166.292
       -0.0294       -167.329
       -0.0291       -168.537
       -0.0288       -169.917
       -0.0285       -171.475
       -0.0282       -173.226
       -0.0279       -175.168
       -0.0276       -177.302
       -0.0273       -179.638
        -0.027       -182.182
       -0.0267       -184.944
       -0.0264       -187.931
       -0.0261       -191.155
       -0.0258       -194.626
       -0.0255       -198.355
       -0.0252       -202.355
       -0.0249       -206.648
       -0.0246       -211.244
       -0.0243       -216.156
        -0.024       -221.403
       -0.0237       -227.011
       -0.0234       -232.996
       -0.0231       -239.377
       -0.0228       -246.181
       -0.0225       -253.437
       -0.0222        -261.16
       -0.0219       -269.384
       -0.0216       -278.151
       -0.0213       -287.501
        -0.021       -297.465
       -0.0207         -308.1
       -0.0204       -319.425
       -0.0201       -331.482
       -0.0198       -344.324
       -0.0195       -358.081
       -0.0192       -372.881
       -0.0189       -388.763
       -0.0186       -405.768
       -0.0183       -423.888
        -0.018       -443.143
       -0.0177       -463.593
       -0.0174       -485.272
       -0.0171        -508.23
       -0.0168        -532.53
       -0.0165       -558.239
       -0.0162       -585.425
       -0.0159       -614.165
       -0.0156       -644.538
       -0.0153       -676.639
        -0.015       -710.557
       -0.0147       -746.392
       -0.0144       -784.237
       -0.0141         -824.2
       -0.0138       -866.409
       -0.0135       -911.002
       -0.0132       -958.126
       -0.0129       -1007.94
       -0.0126       -1060.61
       -0.0123       -1116.33
        -0.012       -1175.32
       -0.0117       -1237.82
       -0.0114       -1304.12
       -0.0111       -1374.51
       -0.0108       -1449.36
       -0.0105       -1529.05
       -0.0102       -1614.07
       -0.0099       -1704.92
       -0.0096       -1802.21
       -0.0093        -1906.6
        -0.009       -2018.86
       -0.0087       -2139.92
       -0.0084       -2270.88
       -0.0081        -2413.1
       -0.0078       -2568.22
       -0.0075       -2738.27
       -0.0072       -2925.82
       -0.0069       -3134.17
       -0.0066       -3367.63
       -0.0063       -3632.09
        -0.006       -3935.93
       -0.0057       -4292.07
       -0.0054       -4723.69
       -0.0051          -5000
       -0.0048          -5000
       -0.0045          -5000
       -0.0042       -4988.03
       -0.0039       -4909.24
       -0.0036       -4841.62
       -0.0033          -4785
        -0.003       -4738.65
       -0.0027       -4701.41
       -0.0024       -4672.04
       -0.0021       -4649.32
       -0.0018       -4632.07
       -0.0015       -4619.18
       -0.0012       -4609.75
       -0.0009       -4602.98
       -0.0006        -4598.2
       -0.0003        -4594.9
             0       -4592.97
        0.0003       -4592.48
        0.0006       -4593.39
        0.0009       -4595.81
        0.0012       -4599.58
        0.0015       -4604.98
        0.0018       -4612.59
        0.0021       -4623.09
        0.0024       -4637.31
        0.0027       -4656.24
         0.003       -4681.02
        0.0033       -4712.86
        0.0036       -4752.97
        0.0039       -4802.57
        0.0042        -4862.7
        0.0045       -4933.91
        0.0048          -5000
        0.0051          -5000
        0.0054          -5000
        0.0057          -5000
         0.006        -4572.5
        0.0063       -4168.67
        0.0066       -3831.05
        0.0069       -3541.04
        0.0072       -3287.44
        0.0075       -3062.76
        0.0078       -2861.69
        0.0081       -2680.25
        0.0084        -2515.4
        0.0087       -2364.77
         0.009       -2226.47
        0.0093       -2098.96
        0.0096       -1980.96
        0.0099       -1871.42
        0.0102       -1769.48
        0.0105        -1674.4
        0.0108       -1585.57
        0.0111        -1502.4
        0.0114        -1424.4
        0.0117       -1351.12
         0.012       -1282.16
        0.0123        -1217.2
        0.0126       -1155.92
        0.0129       -1098.08
        0.0132       -1043.42
        0.0135       -991.754
        0.0138       -942.893
        0.0141       -896.669
        0.0144       -852.919
        0.0147       -811.507
         0.015       -772.299
        0.0153       -735.173
        0.0156       -700.027
        0.0159       -666.765
        0.0162       -635.293
        0.0165       -605.517
        0.0168       -577.351
        0.0171       -550.721
        0.0174       -525.549
        0.0177       -501.759
         0.018       -479.289
        0.0183        -458.08
        0.0186       -438.084
        0.0189       -419.262
        0.0192       -401.552
        0.0195       -384.927
        0.0198       -369.393
        0.0201       -354.906
        0.0204        -341.45
        0.0207       -328.872
         0.021       -317.149
        0.0213       -306.217
        0.0216       -295.999
        0.0219       -286.423
        0.0222       -277.451
        0.0225       -269.046
        0.0228       -261.171
        0.0231       -253.808
        0.0234       -246.907
        0.0237        -240.45
         0.024       -234.404
        0.0243       -228.739
        0.0246       -223.446
        0.0249        -218.51
        0.0252       -213.922
        0.0255       -209.665
        0.0258       -205.704
        0.0261       -202.029
        0.0264       -198.628
        0.0267       -195.487
         0.027       -192.594
        0.0273       -189.943
        0.0276       -187.525
        0.0279       -185.327
        0.0282       -183.343
        0.0285       -181.565
        0.0288       -179.988
        0.0291       -178.609
        0.0294       -177.423
        0.0297       -176.425
          0.03        -175.61
        0.0303       -174.987
        0.0306       -174.544
        0.0309       -174.279
        0.0312        -174.19
