# r (m)    potential (V)
        0.0411       -887.267
        0.0414        -873.29
        0.0417       -859.995
         0.042        -847.38
        0.0423       -835.439
        0.0426       -824.169
        0.0429       -813.564
        0.0432       -803.621
        0.0435       -794.337
        0.0438       -785.708
        0.0441        -777.73
        0.0444       -770.402
        0.0447        -763.72
         0.045       -757.681
        0.0453       -752.284
        0.0456       -747.526
        0.0459       -743.407
        0.0462       -739.923
        0.0465       -737.074
        0.0468       -734.859
        0.0471       -733.277
        0.0474       -732.328
        0.0477        -732.01
