particle,length
828,0.0165115
829,0.100003
830,0.0254213
831,0.0654159
832,0.0575681
833,0.0145398
834,0.0278449
835,0.018232
836,0.112678
837,0.170613
838,0.0147241
839,0.0584044
840,0.330057
841,0.0243391
842,0.0147938
843,0.0959233
844,0.0607904
845,0.0162017
846,0.310635
847,0.0156602
848,0.0243971
849,0.0685947
850,0.0971413
851,0.0145743
852,0.0280135
853,0.0253695
854,0.0250628
855,0.0339734
856,0.0198074
857,0.018276
858,0.0640883
859,0.0564096
860,0.0151629
861,0.0552787
862,0.0836563
863,0.0177405
864,0.183448
865,0.072785
866,0.0242879
867,0.14647
868,0.016649
869,0.0692201
870,0.014801
871,0.0274612
872,0.0314296
873,0.0156149
874,0.017341
875,0.0165687
876,0.0646119
877,0.0557262
878,0.0653672
879,0.0162175
880,0.014579
881,0.137305
882,0.0178468
883,0.0836101
884,0.0706211
885,0.016282
886,0.0178377
887,0.0573512
888,0.0146735
889,0.0781815
890,0.150705
891,0.0283505
892,0.0276779
893,0.0763439
894,0.0144801
895,0.0246389
896,0.0155414
897,0.0150404
898,0.102367
899,0.0268331
900,0.0555546
901,0.0724261
902,0.0883375
903,0.0255727
904,0.0175554
905,0.0331116
906,0.0147007
907,0.0714351
908,0.0148024
909,0.106728
910,0.0584416
911,0.0278215
912,0.0755274
913,0.068661
914,0.06213
915,0.0149755
916,0.025041
917,0.0653697
918,0.0209422
919,0.17015
920,0.0655422
921,0.179823
922,0.0255179
923,0.0174429
924,0.069005
925,0.015448
926,0.333669
927,0.0161295
928,0.086876
929,0.0151643
930,0.0658314
931,0.121032
932,0.124469
933,0.0300475
934,0.0147969
935,0.0649697
936,0.0251868
937,0.057632
938,0.0156827
939,0.0553235
940,0.0762152
941,0.0149362
942,0.0150253
943,0.0145397
944,0.0155977
945,0.112565
946,0.0692294
947,0.0278098
948,0.0244891
949,0.187843
950,0.421151
951,0.0285619
952,0.0246992
953,0.0146495
954,0.0204768
955,0.0722313
956,0.0181081
957,0.299275
958,0.0146281
959,0.0158142
960,0.026146
961,0.137611
962,0.0751916
963,0.0251388
964,0.24226
965,0.029835
966,0.056105
967,0.0247407
968,0.0250052
969,0.0262105
970,0.0153802
971,0.115688
972,0.13464
973,0.07019
974,0.0257404
975,0.0249418
976,0.190144
977,0.109564
978,0.0346068
979,0.0154321
980,0.0155141
981,0.0154669
982,0.0154987
983,0.0161857
984,0.0580941
985,0.0251027
986,0.11527
987,0.099612
988,0.0248485
989,0.0148122
990,0.19449
991,0.122654
992,0.016786
