# r (m)    potential (V)
       -0.0315              0
       -0.0312              0
       -0.0309              0
       -0.0306              0
       -0.0303              0
         -0.03              0
       -0.0297       -3.95069
       -0.0294       -12.0858
       -0.0291       -20.3218
       -0.0288       -28.6305
       -0.0285       -36.9979
       -0.0282       -45.4136
       -0.0279       -53.8669
       -0.0276       -62.3461
       -0.0273       -70.8376
        -0.027       -79.3258
       -0.0267        -87.792
       -0.0264       -96.2142
       -0.0261       -104.566
       -0.0258       -112.816
       -0.0255       -120.927
       -0.0252       -128.853
       -0.0249       -136.539
       -0.0246       -143.918
       -0.0243       -150.907
        -0.024       -157.405
       -0.0237       -163.285
       -0.0234       -168.386
       -0.0231       -172.505
       -0.0228       -175.377
       -0.0225       -176.654
       -0.0222       -175.868
       -0.0219       -172.375
       -0.0216       -165.256
       -0.0213       -153.153
        -0.021       -133.955
       -0.0207       -104.161
       -0.0204       -57.4885
       -0.0201              0
       -0.0198              0
       -0.0195              0
       -0.0192       -18.2897
       -0.0189       -182.449
       -0.0186       -309.055
       -0.0183       -416.118
        -0.018       -511.987
       -0.0177       -601.084
       -0.0174       -686.018
       -0.0171       -768.469
       -0.0168         -849.6
       -0.0165       -930.266
       -0.0162       -1011.13
       -0.0159       -1092.73
       -0.0156       -1175.53
       -0.0153       -1259.94
        -0.015       -1346.31
       -0.0147       -1435.01
       -0.0144       -1526.37
       -0.0141       -1620.73
       -0.0138       -1718.43
       -0.0135       -1819.81
       -0.0132       -1925.24
       -0.0129       -2035.11
       -0.0126       -2149.81
       -0.0123        -2269.8
        -0.012       -2395.55
       -0.0117       -2527.59
       -0.0114       -2666.48
       -0.0111       -2812.87
       -0.0108       -2967.47
       -0.0105       -3131.08
       -0.0102        -3304.6
       -0.0099       -3489.05
       -0.0096       -3685.63
       -0.0093       -3895.68
        -0.009        -4120.8
       -0.0087       -4362.83
       -0.0084       -4623.99
       -0.0081       -4906.93
       -0.0078       -5214.88
       -0.0075       -5551.81
       -0.0072       -5922.72
       -0.0069       -6334.04
       -0.0066       -6794.22
       -0.0063       -7314.78
        -0.006       -7912.15
       -0.0057       -8611.57
       -0.0054       -9458.31
       -0.0051         -10000
       -0.0048         -10000
       -0.0045         -10000
       -0.0042       -9977.85
       -0.0039       -9832.17
       -0.0036          -9708
       -0.0033        -9605.3
        -0.003       -9522.75
       -0.0027        -9458.2
       -0.0024       -9409.22
       -0.0021       -9373.38
       -0.0018       -9348.34
       -0.0015       -9331.87
       -0.0012       -9321.91
       -0.0009        -9316.6
       -0.0006       -9314.27
       -0.0003       -9313.61
             0        -9313.6
        0.0003       -9313.68
        0.0006       -9313.68
        0.0009       -9313.91
        0.0012       -9315.08
        0.0015       -9318.32
        0.0018       -9325.05
        0.0021       -9337.01
        0.0024       -9356.12
        0.0027       -9384.52
         0.003       -9424.45
        0.0033       -9478.28
        0.0036       -9548.45
        0.0039       -9637.31
        0.0042        -9746.8
        0.0045       -9877.82
        0.0048         -10000
        0.0051         -10000
        0.0054         -10000
        0.0057         -10000
         0.006       -9163.81
        0.0063       -8373.25
        0.0066        -7711.6
        0.0069       -7142.61
        0.0072       -6644.49
        0.0075        -6202.6
        0.0078       -5806.53
        0.0081       -5448.53
        0.0084       -5122.72
        0.0087       -4824.45
         0.009       -4550.02
        0.0093       -4296.41
        0.0096       -4061.13
        0.0099        -3842.1
        0.0102       -3637.56
        0.0105       -3446.01
        0.0108       -3266.15
        0.0111       -3096.86
        0.0114       -2937.15
        0.0117       -2786.15
         0.012        -2643.1
        0.0123       -2507.31
        0.0126       -2378.16
        0.0129        -2255.1
        0.0132        -2137.6
        0.0135        -2025.2
        0.0138       -1917.48
        0.0141       -1814.02
        0.0144       -1714.44
        0.0147       -1618.39
         0.015       -1525.49
        0.0153       -1435.41
        0.0156       -1347.81
        0.0159       -1262.31
        0.0162       -1178.56
        0.0165       -1096.15
        0.0168       -1014.64
        0.0171       -933.499
        0.0174        -852.12
        0.0177       -769.727
         0.018       -685.301
        0.0183       -597.429
        0.0186       -504.023
        0.0189       -401.767
        0.0192       -284.891
        0.0195       -142.141
        0.0198              0
        0.0201              0
        0.0204              0
        0.0207       -13.6885
         0.021       -95.7793
        0.0213       -149.011
        0.0216        -185.29
        0.0219       -210.745
        0.0222       -228.848
        0.0225        -241.72
        0.0228       -250.744
        0.0231       -256.863
        0.0234       -260.748
        0.0237       -262.889
         0.024       -263.653
        0.0243       -263.321
        0.0246       -262.113
        0.0249       -260.201
        0.0252       -257.723
        0.0255        -254.79
        0.0258       -251.493
        0.0261       -247.906
        0.0264        -244.09
        0.0267       -240.097
         0.027       -235.967
        0.0273       -231.738
        0.0276       -227.437
        0.0279       -223.091
        0.0282       -218.721
        0.0285       -214.343
        0.0288       -209.973
        0.0291       -205.624
        0.0294       -201.307
        0.0297       -197.029
          0.03         -192.8
        0.0303       -188.626
        0.0306       -184.512
        0.0309       -180.462
        0.0312       -176.481
        0.0315       -172.571
        0.0318       -168.734
        0.0321       -164.974
        0.0324       -161.291
        0.0327       -157.686
         0.033       -154.161
        0.0333       -150.715
        0.0336        -147.35
        0.0339       -144.066
        0.0342       -140.863
        0.0345       -137.741
        0.0348       -134.699
        0.0351       -131.739
        0.0354       -128.859
        0.0357       -126.059
         0.036       -123.339
        0.0363       -120.698
        0.0366       -118.136
        0.0369       -115.651
        0.0372       -113.243
        0.0375       -110.912
        0.0378       -108.657
        0.0381       -106.476
        0.0384        -104.37
        0.0387       -102.338
         0.039        -100.38
        0.0393       -98.4945
        0.0396       -96.6813
        0.0399       -94.9398
        0.0402       -93.2696
        0.0405         -91.67
        0.0408       -90.1403
        0.0411       -88.6799
        0.0414       -87.2883
        0.0417       -85.9648
         0.042       -84.7089
        0.0423       -83.5201
