# r (m)    potential (V)
       -0.0315              0
       -0.0312              0
       -0.0309              0
       -0.0306              0
       -0.0303              0
         -0.03              0
       -0.0297       -15.8028
       -0.0294       -48.3432
       -0.0291       -81.2872
       -0.0288       -114.522
       -0.0285       -147.992
       -0.0282       -181.654
       -0.0279       -215.468
       -0.0276       -249.384
       -0.0273       -283.351
        -0.027       -317.303
       -0.0267       -351.168
       -0.0264       -384.857
       -0.0261       -418.264
       -0.0258       -451.265
       -0.0255       -483.708
       -0.0252       -515.412
       -0.0249       -546.156
       -0.0246       -575.671
       -0.0243       -603.628
        -0.024       -629.621
       -0.0237       -653.139
       -0.0234       -673.545
       -0.0231        -690.02
       -0.0228       -701.508
       -0.0225       -706.615
       -0.0222       -703.472
       -0.0219       -689.498
       -0.0216       -661.022
       -0.0213       -612.612
        -0.021       -535.819
       -0.0207       -416.645
       -0.0204       -229.954
       -0.0201              0
       -0.0198              0
       -0.0195              0
       -0.0192       -73.1589
       -0.0189       -729.796
       -0.0186       -1236.22
       -0.0183       -1664.47
        -0.018       -2047.95
       -0.0177       -2404.34
       -0.0174       -2744.07
       -0.0171       -3073.88
       -0.0168        -3398.4
       -0.0165       -3721.07
       -0.0162       -4044.52
       -0.0159       -4370.94
       -0.0156       -4702.14
       -0.0153       -5039.75
        -0.015       -5385.25
       -0.0147       -5740.05
       -0.0144       -6105.49
       -0.0141       -6482.93
       -0.0138       -6873.71
       -0.0135       -7279.24
       -0.0132       -7700.97
       -0.0129       -8140.42
       -0.0126       -8599.25
       -0.0123       -9079.21
        -0.012       -9582.21
       -0.0117       -10110.3
       -0.0114       -10665.9
       -0.0111       -11251.5
       -0.0108       -11869.9
       -0.0105       -12524.3
       -0.0102       -13218.4
       -0.0099       -13956.2
       -0.0096       -14742.5
       -0.0093       -15582.7
        -0.009       -16483.2
       -0.0087       -17451.3
       -0.0084         -18496
       -0.0081       -19627.7
       -0.0078       -20859.5
       -0.0075       -22207.2
       -0.0072       -23690.9
       -0.0069       -25336.2
       -0.0066       -27176.9
       -0.0063       -29259.1
        -0.006       -31648.6
       -0.0057       -34446.3
       -0.0054       -37833.2
       -0.0051         -40000
       -0.0048         -40000
       -0.0045         -40000
       -0.0042       -39911.4
       -0.0039       -39328.7
       -0.0036         -38832
       -0.0033       -38421.2
        -0.003         -38091
       -0.0027       -37832.8
       -0.0024       -37636.9
       -0.0021       -37493.5
       -0.0018       -37393.4
       -0.0015       -37327.5
       -0.0012       -37287.7
       -0.0009       -37266.4
       -0.0006       -37257.1
       -0.0003       -37254.4
             0       -37254.4
        0.0003       -37254.7
        0.0006       -37254.7
        0.0009       -37255.6
        0.0012       -37260.3
        0.0015       -37273.3
        0.0018       -37300.2
        0.0021         -37348
        0.0024       -37424.5
        0.0027       -37538.1
         0.003       -37697.8
        0.0033       -37913.1
        0.0036       -38193.8
        0.0039       -38549.2
        0.0042       -38987.2
        0.0045       -39511.3
        0.0048         -40000
        0.0051         -40000
        0.0054         -40000
        0.0057         -40000
         0.006       -36655.2
        0.0063         -33493
        0.0066       -30846.4
        0.0069       -28570.4
        0.0072         -26578
        0.0075       -24810.4
        0.0078       -23226.1
        0.0081       -21794.1
        0.0084       -20490.9
        0.0087       -19297.8
         0.009       -18200.1
        0.0093       -17185.6
        0.0096       -16244.5
        0.0099       -15368.4
        0.0102       -14550.2
        0.0105         -13784
        0.0108       -13064.6
        0.0111       -12387.4
        0.0114       -11748.6
        0.0117       -11144.6
         0.012       -10572.4
        0.0123       -10029.3
        0.0126       -9512.66
        0.0129       -9020.38
        0.0132       -8550.39
        0.0135       -8100.82
        0.0138       -7669.92
        0.0141       -7256.09
        0.0144       -6857.78
        0.0147       -6473.54
         0.015       -6101.96
        0.0153       -5741.65
        0.0156       -5391.23
        0.0159       -5049.25
        0.0162       -4714.25
        0.0165       -4384.61
        0.0168       -4058.55
        0.0171       -3733.99
        0.0174       -3408.48
        0.0177       -3078.91
         0.018        -2741.2
        0.0183       -2389.71
        0.0186       -2016.09
        0.0189       -1607.07
        0.0192       -1139.56
        0.0195       -568.563
        0.0198              0
        0.0201              0
        0.0204              0
        0.0207       -54.7538
         0.021       -383.117
        0.0213       -596.044
        0.0216       -741.158
        0.0219       -842.982
        0.0222       -915.392
        0.0225       -966.881
        0.0228       -1002.98
        0.0231       -1027.45
        0.0234       -1042.99
        0.0237       -1051.56
         0.024       -1054.61
        0.0243       -1053.29
        0.0246       -1048.45
        0.0249        -1040.8
        0.0252       -1030.89
        0.0255       -1019.16
        0.0258       -1005.97
        0.0261       -991.624
        0.0264       -976.361
        0.0267       -960.386
         0.027       -943.869
        0.0273        -926.95
        0.0276       -909.749
        0.0279       -892.365
        0.0282       -874.882
        0.0285       -857.371
        0.0288       -839.893
        0.0291       -822.497
        0.0294       -805.226
        0.0297       -788.118
          0.03       -771.202
        0.0303       -754.505
        0.0306       -738.047
        0.0309       -721.849
        0.0312       -705.923
        0.0315       -690.283
        0.0318       -674.938
        0.0321       -659.896
        0.0324       -645.163
        0.0327       -630.744
         0.033       -616.643
        0.0333       -602.861
        0.0336       -589.402
        0.0339       -576.265
        0.0342       -563.452
        0.0345       -550.963
        0.0348       -538.797
        0.0351       -526.955
        0.0354       -515.436
        0.0357       -504.237
         0.036       -493.356
        0.0363       -482.792
        0.0366       -472.542
        0.0369       -462.603
        0.0372       -452.973
        0.0375       -443.648
        0.0378       -434.626
        0.0381       -425.905
        0.0384       -417.481
        0.0387       -409.354
         0.039        -401.52
        0.0393       -393.978
        0.0396       -386.725
        0.0399       -379.759
        0.0402       -373.078
        0.0405        -366.68
        0.0408       -360.561
        0.0411        -354.72
        0.0414       -349.153
        0.0417       -343.859
         0.042       -338.836
        0.0423       -334.081
