# iteration    r (m)    potential (V)
         1        -0.0315              0
         1        -0.0312              0
         1        -0.0309              0
         1        -0.0306              0
         1        -0.0303              0
         1          -0.03              0
         1        -0.0297       -15.8028
         1        -0.0294       -48.3432
         1        -0.0291       -81.2872
         1        -0.0288       -114.522
         1        -0.0285       -147.992
         1        -0.0282       -181.654
         1        -0.0279       -215.468
         1        -0.0276       -249.384
         1        -0.0273       -283.351
         1         -0.027       -317.303
         1        -0.0267       -351.168
         1        -0.0264       -384.857
         1        -0.0261       -418.264
         1        -0.0258       -451.265
         1        -0.0255       -483.708
         1        -0.0252       -515.412
         1        -0.0249       -546.156
         1        -0.0246       -575.671
         1        -0.0243       -603.628
         1         -0.024       -629.621
         1        -0.0237       -653.139
         1        -0.0234       -673.545
         1        -0.0231        -690.02
         1        -0.0228       -701.508
         1        -0.0225       -706.615
         1        -0.0222       -703.472
         1        -0.0219       -689.498
         1        -0.0216       -661.022
         1        -0.0213       -612.612
         1         -0.021       -535.819
         1        -0.0207       -416.645
         1        -0.0204       -229.954
         1        -0.0201              0
         1        -0.0198              0
         1        -0.0195              0
         1        -0.0192       -73.1589
         1        -0.0189       -729.796
         1        -0.0186       -1236.22
         1        -0.0183       -1664.47
         1         -0.018       -2047.95
         1        -0.0177       -2404.34
         1        -0.0174       -2744.07
         1        -0.0171       -3073.88
         1        -0.0168        -3398.4
         1        -0.0165       -3721.07
         1        -0.0162       -4044.52
         1        -0.0159       -4370.94
         1        -0.0156       -4702.14
         1        -0.0153       -5039.75
         1         -0.015       -5385.25
         1        -0.0147       -5740.05
         1        -0.0144       -6105.49
         1        -0.0141       -6482.93
         1        -0.0138       -6873.71
         1        -0.0135       -7279.24
         1        -0.0132       -7700.97
         1        -0.0129       -8140.42
         1        -0.0126       -8599.25
         1        -0.0123       -9079.21
         1         -0.012       -9582.21
         1        -0.0117       -10110.3
         1        -0.0114       -10665.9
         1        -0.0111       -11251.5
         1        -0.0108       -11869.9
         1        -0.0105       -12524.3
         1        -0.0102       -13218.4
         1        -0.0099       -13956.2
         1        -0.0096       -14742.5
         1        -0.0093       -15582.7
         1         -0.009       -16483.2
         1        -0.0087       -17451.3
         1        -0.0084         -18496
         1        -0.0081       -19627.7
         1        -0.0078       -20859.5
         1        -0.0075       -22207.2
         1        -0.0072       -23690.9
         1        -0.0069       -25336.2
         1        -0.0066       -27176.9
         1        -0.0063       -29259.1
         1         -0.006       -31648.6
         1        -0.0057       -34446.3
         1        -0.0054       -37833.2
         1        -0.0051         -40000
         1        -0.0048         -40000
         1        -0.0045         -40000
         1        -0.0042       -39911.4
         1        -0.0039       -39328.7
         1        -0.0036         -38832
         1        -0.0033       -38421.2
         1         -0.003         -38091
         1        -0.0027       -37832.8
         1        -0.0024       -37636.9
         1        -0.0021       -37493.5
         1        -0.0018       -37393.4
         1        -0.0015       -37327.5
         1        -0.0012       -37287.7
         1        -0.0009       -37266.4
         1        -0.0006       -37257.1
         1        -0.0003       -37254.4
         1              0       -37254.4
         1         0.0003       -37254.7
         1         0.0006       -37254.7
         1         0.0009       -37255.6
         1         0.0012       -37260.3
         1         0.0015       -37273.3
         1         0.0018       -37300.2
         1         0.0021         -37348
         1         0.0024       -37424.5
         1         0.0027       -37538.1
         1          0.003       -37697.8
         1         0.0033       -37913.1
         1         0.0036       -38193.8
         1         0.0039       -38549.2
         1         0.0042       -38987.2
         1         0.0045       -39511.3
         1         0.0048         -40000
         1         0.0051         -40000
         1         0.0054         -40000
         1         0.0057         -40000
         1          0.006       -36655.2
