# iteration    r (m)    potential (V)
         1        -0.0315       -1476.45
         1        -0.0312       -1477.18
         1        -0.0309       -1479.37
         1        -0.0306       -1483.03
         1        -0.0303       -1488.18
         1          -0.03       -1494.81
         1        -0.0297       -1502.96
         1        -0.0294       -1512.65
         1        -0.0291        -1523.9
         1        -0.0288       -1536.75
         1        -0.0285       -1551.24
         1        -0.0282        -1567.4
         1        -0.0279        -1585.3
         1        -0.0276       -1604.98
         1        -0.0273        -1626.5
         1         -0.027       -1649.92
         1        -0.0267       -1675.33
         1        -0.0264        -1702.8
         1        -0.0261       -1732.41
         1        -0.0258       -1764.26
         1        -0.0255       -1798.46
         1        -0.0252       -1835.11
         1        -0.0249       -1874.34
         1        -0.0246       -1916.27
         1        -0.0243       -1961.06
         1         -0.024       -2008.84
         1        -0.0237       -2059.79
         1        -0.0234       -2114.08
         1        -0.0231       -2171.88
         1        -0.0228       -2233.42
         1        -0.0225       -2298.88
         1        -0.0222       -2368.51
         1        -0.0219       -2442.53
         1        -0.0216       -2521.21
         1        -0.0213        -2604.8
         1         -0.021        -2693.6
         1        -0.0207       -2787.89
         1        -0.0204          -2888
         1        -0.0201       -2994.26
         1        -0.0198          -3107
         1        -0.0195       -3226.58
         1        -0.0192       -3353.38
         1        -0.0189       -3487.78
         1        -0.0186        -3630.2
         1        -0.0183       -3781.04
         1         -0.018       -3940.75
         1        -0.0177       -4109.76
         1        -0.0174       -4288.55
         1        -0.0171        -4477.6
         1        -0.0168       -4677.43
         1        -0.0165       -4888.55
         1        -0.0162       -5111.52
         1        -0.0159       -5346.92
         1        -0.0156       -5595.37
         1        -0.0153       -5857.51
         1         -0.015       -6134.06
         1        -0.0147       -6425.73
         1        -0.0144       -6733.35
         1        -0.0141       -7057.76
         1        -0.0138       -7399.92
         1        -0.0135       -7760.84
         1        -0.0132       -8141.63
         1        -0.0129       -8543.55
         1        -0.0126       -8967.94
         1        -0.0123       -9416.31
         1         -0.012       -9890.35
         1        -0.0117       -10391.9
         1        -0.0114       -10923.1
         1        -0.0111       -11486.3
         1        -0.0108       -12084.2
         1        -0.0105       -12719.8
         1        -0.0102       -13396.6
         1        -0.0099       -14118.5
         1        -0.0096       -14890.2
         1        -0.0093       -15716.9
         1         -0.009       -16604.8
         1        -0.0087       -17561.3
         1        -0.0084       -18595.1
         1        -0.0081       -19716.7
         1        -0.0078       -20938.9
         1        -0.0075       -22277.5
         1        -0.0072       -23752.4
         1        -0.0069       -25389.2
         1        -0.0066       -27221.5
         1        -0.0063       -29295.2
         1         -0.006       -31675.9
         1        -0.0057         -34464
         1        -0.0054         -37840
         1        -0.0051         -40000
         1        -0.0048         -40000
         1        -0.0045         -40000
         1        -0.0042       -39911.5
         1        -0.0039       -39329.2
         1        -0.0036       -38832.9
         1        -0.0033       -38422.3
         1         -0.003       -38092.2
         1        -0.0027         -37834
         1        -0.0024       -37638.1
         1        -0.0021       -37494.6
         1        -0.0018       -37394.4
         1        -0.0015       -37328.4
         1        -0.0012       -37288.4
         1        -0.0009       -37266.9
         1        -0.0006       -37257.4
         1        -0.0003       -37254.6
         1              0       -37254.4
         1         0.0003       -37254.5
         1         0.0006       -37254.4
         1         0.0009       -37255.1
         1         0.0012       -37259.7
         1         0.0015       -37272.5
         1         0.0018       -37299.3
         1         0.0021       -37347.1
         1         0.0024       -37423.5
         1         0.0027       -37537.1
         1          0.003       -37696.9
         1         0.0033       -37912.3
         1         0.0036       -38193.1
         1         0.0039       -38548.7
         1         0.0042       -38986.8
         1         0.0045       -39511.1
         1         0.0048         -40000
         1         0.0051         -40000
         1         0.0054         -40000
         1         0.0057         -40000
         1          0.006       -36658.3
         1         0.0063       -33499.3
         1         0.0066       -30855.9
         1         0.0069       -28583.2
         1         0.0072       -26594.3
         1         0.0075       -24830.7
         1         0.0078       -23250.8
         1         0.0081       -21823.8
         1         0.0084         -20526
         1         0.0087       -19339.1
         1          0.009       -18248.3
         1         0.0093       -17241.6
         1         0.0096       -16309.2
         1         0.0099       -15442.8
         1         0.0102       -14635.4
         1         0.0105       -13881.3
         1         0.0108       -13175.3
         1         0.0111       -12513.1
         1         0.0114       -11890.8
         1         0.0117       -11305.3
         1          0.012       -10753.5
         1         0.0123       -10232.9
         1         0.0126        -9741.2
         1         0.0129       -9276.43
         1         0.0132       -8836.76
         1         0.0135       -8420.57
         1         0.0138       -8026.42
         1         0.0141       -7652.97
         1         0.0144       -7299.04
         1         0.0147       -6963.55
         1          0.015       -6645.49
         1         0.0153       -6343.97
         1         0.0156       -6058.13
         1         0.0159       -5787.21
