# r (m)    potential (V)
       -0.0315       -1476.45
       -0.0312       -1477.18
       -0.0309       -1479.37
       -0.0306       -1483.03
       -0.0303       -1488.18
         -0.03       -1494.81
       -0.0297       -1502.96
       -0.0294       -1512.65
       -0.0291        -1523.9
       -0.0288       -1536.75
       -0.0285       -1551.24
       -0.0282        -1567.4
       -0.0279        -1585.3
       -0.0276       -1604.98
       -0.0273        -1626.5
        -0.027       -1649.92
       -0.0267       -1675.33
       -0.0264        -1702.8
       -0.0261       -1732.41
       -0.0258       -1764.26
       -0.0255       -1798.46
       -0.0252       -1835.11
       -0.0249       -1874.34
       -0.0246       -1916.27
       -0.0243       -1961.06
        -0.024       -2008.84
       -0.0237       -2059.79
       -0.0234       -2114.08
       -0.0231       -2171.88
       -0.0228       -2233.42
       -0.0225       -2298.88
       -0.0222       -2368.51
       -0.0219       -2442.53
       -0.0216       -2521.21
       -0.0213        -2604.8
        -0.021        -2693.6
       -0.0207       -2787.89
       -0.0204          -2888
       -0.0201       -2994.26
       -0.0198          -3107
       -0.0195       -3226.58
       -0.0192       -3353.38
       -0.0189       -3487.78
       -0.0186        -3630.2
       -0.0183       -3781.04
        -0.018       -3940.75
       -0.0177       -4109.76
       -0.0174       -4288.55
       -0.0171        -4477.6
       -0.0168       -4677.43
       -0.0165       -4888.55
       -0.0162       -5111.52
       -0.0159       -5346.92
       -0.0156       -5595.37
       -0.0153       -5857.51
        -0.015       -6134.06
       -0.0147       -6425.73
       -0.0144       -6733.35
       -0.0141       -7057.76
       -0.0138       -7399.92
       -0.0135       -7760.84
       -0.0132       -8141.63
       -0.0129       -8543.55
       -0.0126       -8967.94
       -0.0123       -9416.31
        -0.012       -9890.35
       -0.0117       -10391.9
       -0.0114       -10923.1
       -0.0111       -11486.3
       -0.0108       -12084.2
       -0.0105       -12719.8
       -0.0102       -13396.6
       -0.0099       -14118.5
       -0.0096       -14890.2
       -0.0093       -15716.9
        -0.009       -16604.8
       -0.0087       -17561.3
       -0.0084       -18595.1
       -0.0081       -19716.7
       -0.0078       -20938.9
       -0.0075       -22277.5
       -0.0072       -23752.4
       -0.0069       -25389.2
       -0.0066       -27221.5
       -0.0063       -29295.2
        -0.006       -31675.9
       -0.0057         -34464
       -0.0054         -37840
       -0.0051         -40000
       -0.0048         -40000
       -0.0045         -40000
       -0.0042       -39911.5
       -0.0039       -39329.2
       -0.0036       -38832.9
       -0.0033       -38422.3
        -0.003       -38092.2
       -0.0027         -37834
       -0.0024       -37638.1
       -0.0021       -37494.6
       -0.0018       -37394.4
       -0.0015       -37328.4
       -0.0012       -37288.4
       -0.0009       -37266.9
       -0.0006       -37257.4
       -0.0003       -37254.6
             0       -37254.4
        0.0003       -37254.5
        0.0006       -37254.4
        0.0009       -37255.1
        0.0012       -37259.7
        0.0015       -37272.5
        0.0018       -37299.3
        0.0021       -37347.1
        0.0024       -37423.5
        0.0027       -37537.1
         0.003       -37696.9
        0.0033       -37912.3
        0.0036       -38193.1
        0.0039       -38548.7
        0.0042       -38986.8
        0.0045       -39511.1
        0.0048         -40000
        0.0051         -40000
        0.0054         -40000
        0.0057         -40000
         0.006       -36658.3
        0.0063       -33499.3
        0.0066       -30855.9
        0.0069       -28583.2
        0.0072       -26594.3
        0.0075       -24830.7
        0.0078       -23250.8
        0.0081       -21823.8
        0.0084         -20526
        0.0087       -19339.1
         0.009       -18248.3
        0.0093       -17241.6
        0.0096       -16309.2
        0.0099       -15442.8
        0.0102       -14635.4
        0.0105       -13881.3
        0.0108       -13175.3
        0.0111       -12513.1
        0.0114       -11890.8
        0.0117       -11305.3
         0.012       -10753.5
        0.0123       -10232.9
        0.0126        -9741.2
        0.0129       -9276.43
        0.0132       -8836.76
        0.0135       -8420.57
        0.0138       -8026.42
        0.0141       -7652.97
        0.0144       -7299.04
        0.0147       -6963.55
         0.015       -6645.49
        0.0153       -6343.97
        0.0156       -6058.13
        0.0159       -5787.21
        0.0162       -5530.46
        0.0165       -5287.22
        0.0168       -5056.85
        0.0171       -4838.74
        0.0174       -4632.32
        0.0177       -4437.06
         0.018       -4252.42
        0.0183       -4077.91
        0.0186       -3913.05
        0.0189       -3757.38
        0.0192       -3610.46
        0.0195       -3471.86
        0.0198       -3341.16
        0.0201       -3217.97
        0.0204        -3101.9
        0.0207        -2992.6
         0.021       -2889.69
        0.0213       -2792.85
        0.0216       -2701.76
        0.0219       -2616.11
        0.0222        -2535.6
        0.0225       -2459.96
        0.0228       -2388.93
        0.0231       -2322.26
        0.0234       -2259.71
        0.0237       -2201.07
         0.024       -2146.13
        0.0243        -2094.7
        0.0246       -2046.59
        0.0249       -2001.64
        0.0252       -1959.69
        0.0255       -1920.59
        0.0258       -1884.22
        0.0261       -1850.44
        0.0264       -1819.14
        0.0267       -1790.23
         0.027       -1763.59
        0.0273       -1739.14
        0.0276       -1716.81
        0.0279       -1696.52
        0.0282        -1678.2
        0.0285       -1661.79
        0.0288       -1647.25
        0.0291       -1634.52
        0.0294       -1623.56
        0.0297       -1614.35
          0.03       -1606.85
        0.0303       -1601.04
        0.0306       -1596.91
        0.0309       -1594.43
        0.0312        -1593.6
