# r (m)    potential (V)
       -0.0315              0
       -0.0312              0
       -0.0309              0
       -0.0306              0
       -0.0303              0
         -0.03              0
       -0.0297       -39.2699
       -0.0294       -120.134
       -0.0291       -202.003
       -0.0288         -284.6
       -0.0285       -367.788
       -0.0282       -451.461
       -0.0279       -535.517
       -0.0276       -619.838
       -0.0273       -704.288
        -0.027       -788.711
       -0.0267       -872.919
       -0.0264       -956.694
       -0.0261       -1039.77
       -0.0258       -1121.84
       -0.0255       -1202.52
       -0.0252       -1281.37
       -0.0249       -1357.82
       -0.0246       -1431.22
       -0.0243       -1500.73
        -0.024       -1565.35
       -0.0237       -1623.82
       -0.0234       -1674.53
       -0.0231       -1715.46
       -0.0228       -1743.98
       -0.0225       -1756.63
       -0.0222       -1748.76
       -0.0219       -1713.96
       -0.0216       -1643.11
       -0.0213       -1522.73
        -0.021       -1331.81
       -0.0207       -1035.57
       -0.0204       -571.535
       -0.0201              0
       -0.0198              0
       -0.0195              0
       -0.0192       -181.989
       -0.0189       -1815.59
       -0.0186       -3075.71
       -0.0183       -4141.56
        -0.018       -5096.18
       -0.0177       -5983.58
       -0.0174       -6829.72
       -0.0171       -7651.34
       -0.0168          -8460
       -0.0165       -9264.21
       -0.0162       -10070.6
       -0.0159       -10884.5
       -0.0156       -11710.6
       -0.0153       -12552.8
        -0.015       -13414.9
       -0.0147       -14300.3
       -0.0144       -15212.4
       -0.0141       -16154.6
       -0.0138       -17130.3
       -0.0135         -18143
       -0.0132       -19196.2
       -0.0129       -20293.9
       -0.0126       -21440.1
       -0.0123       -22639.2
        -0.012         -23896
       -0.0117       -25215.8
       -0.0114       -26604.3
       -0.0111       -28067.9
       -0.0108       -29613.7
       -0.0105       -31249.8
       -0.0102       -32985.2
       -0.0099       -34830.1
       -0.0096       -36796.5
       -0.0093       -38897.8
        -0.009         -41150
       -0.0087       -43571.7
       -0.0084         -46185
       -0.0081       -49016.5
       -0.0078       -52098.3
       -0.0075       -55470.4
       -0.0072       -59182.9
       -0.0069         -63300
       -0.0066       -67906.4
       -0.0063       -73117.4
        -0.006       -79097.6
       -0.0057       -86099.7
       -0.0054       -94576.7
       -0.0051        -100000
       -0.0048        -100000
       -0.0045        -100000
       -0.0042       -99777.4
       -0.0039       -98313.2
       -0.0036       -97064.7
       -0.0033       -96031.4
        -0.003       -95199.9
       -0.0027       -94548.9
       -0.0024       -94053.9
       -0.0021       -93690.8
       -0.0018       -93436.1
       -0.0015       -93267.5
       -0.0012       -93164.8
       -0.0009       -93109.1
       -0.0006       -93084.3
       -0.0003       -93076.7
             0       -93076.3
        0.0003       -93077.2
        0.0006       -93077.7
        0.0009       -93080.9
        0.0012       -93093.9
        0.0015       -93127.9
        0.0018       -93197.7
        0.0021       -93320.5
        0.0024       -93515.5
        0.0027       -93803.9
         0.003       -94208.1
        0.0033       -94751.7
        0.0036       -95459.1
        0.0039       -96353.8
        0.0042       -97455.1
        0.0045       -98772.2
        0.0048        -100000
        0.0051        -100000
        0.0054        -100000
        0.0057        -100000
         0.006       -91628.6
        0.0063       -83714.1
        0.0066       -77090.5
        0.0069       -71394.7
        0.0072       -66408.5
        0.0075       -61985.4
        0.0078       -58021.1
        0.0081       -54438.2
        0.0084       -51177.5
        0.0087       -48192.7
         0.009       -45446.7
        0.0093       -42909.2
        0.0096       -40555.3
        0.0099       -38364.2
        0.0102       -36318.3
        0.0105       -34402.5
        0.0108       -32603.8
        0.0111         -30911
        0.0114       -29314.1
        0.0117       -27804.6
         0.012       -26374.7
        0.0123       -25017.5
        0.0126       -23726.9
        0.0129       -22497.1
        0.0132       -21323.2
        0.0135       -20200.3
        0.0138       -19124.3
        0.0141         -18091
        0.0144       -17096.5
        0.0147       -16137.4
         0.015       -15209.9
        0.0153       -14310.8
        0.0156       -13436.4
        0.0159       -12583.2
        0.0162       -11747.6
        0.0165       -10925.5
        0.0168       -10112.4
        0.0171       -9303.26
        0.0174       -8491.87
        0.0177       -7670.49
         0.018       -6828.97
        0.0183       -5953.22
        0.0186       -5022.41
        0.0189       -4003.48
        0.0192       -2838.88
        0.0195       -1416.43
        0.0198              0
        0.0201              0
        0.0204              0
        0.0207       -136.987
         0.021       -958.895
        0.0213        -1492.5
        0.0216       -1856.79
        0.0219       -2113.01
        0.0222       -2295.81
        0.0225       -2426.38
        0.0228       -2518.51
        0.0231       -2581.62
        0.0234       -2622.39
        0.0237       -2645.72
         0.024       -2655.26
        0.0243       -2653.83
        0.0246       -2643.61
        0.0249       -2626.32
        0.0252       -2603.34
        0.0255       -2575.79
        0.0258       -2544.57
        0.0261       -2510.43
        0.0264       -2473.98
        0.0267       -2435.72
         0.027       -2396.09
        0.0273       -2355.44
        0.0276       -2314.06
        0.0279        -2272.2
        0.0282       -2230.08
        0.0285       -2187.88
        0.0288       -2145.73
        0.0291       -2103.78
        0.0294       -2062.12
        0.0297       -2020.84
          0.03       -1980.02
        0.0303       -1939.73
        0.0306          -1900
        0.0309        -1860.9
        0.0312       -1822.44
        0.0315       -1784.67
        0.0318       -1747.61
        0.0321       -1711.27
        0.0324       -1675.68
        0.0327       -1640.84
         0.033       -1606.76
        0.0333       -1573.46
        0.0336       -1540.93
        0.0339       -1509.18
        0.0342       -1478.22
        0.0345       -1448.04
        0.0348       -1418.64
        0.0351       -1390.03
        0.0354       -1362.18
        0.0357       -1335.12
         0.036       -1308.82
        0.0363        -1283.3
        0.0366       -1258.53
        0.0369       -1234.52
        0.0372       -1211.26
        0.0375       -1188.74
        0.0378       -1166.96
        0.0381       -1145.91
        0.0384       -1125.59
        0.0387       -1105.99
         0.039        -1087.1
        0.0393       -1068.91
        0.0396       -1051.43
        0.0399       -1034.63
        0.0402       -1018.53
        0.0405       -1003.11
