# iteration    r (m)    potential (V)
         1        -0.0315       -555.547
         1        -0.0312        -555.82
         1        -0.0309        -556.64
         1        -0.0306        -558.01
         1        -0.0303       -559.934
         1          -0.03       -562.417
         1        -0.0297       -565.467
         1        -0.0294       -569.092
         1        -0.0291       -573.305
         1        -0.0288       -578.116
         1        -0.0285        -583.54
         1        -0.0282       -589.592
         1        -0.0279       -596.292
         1        -0.0276       -603.658
         1        -0.0273       -611.713
         1         -0.027       -620.482
         1        -0.0267       -629.992
         1        -0.0264       -640.274
         1        -0.0261        -651.36
         1        -0.0258       -663.287
         1        -0.0255       -676.092
         1        -0.0252       -689.818
         1        -0.0249       -704.511
         1        -0.0246       -720.219
         1        -0.0243       -736.994
         1         -0.024       -754.894
         1        -0.0237       -773.978
         1        -0.0234       -794.313
         1        -0.0231       -815.968
         1        -0.0228       -839.017
         1        -0.0225       -863.541
         1        -0.0222       -889.624
         1        -0.0219       -917.356
         1        -0.0216       -946.833
         1        -0.0213       -978.154
         1         -0.021       -1011.43
         1        -0.0207       -1046.76
         1        -0.0204       -1084.28
         1        -0.0201        -1124.1
         1        -0.0198       -1166.35
         1        -0.0195       -1211.17
         1        -0.0192        -1258.7
         1        -0.0189       -1309.07
         1        -0.0186       -1362.45
         1        -0.0183       -1418.99
         1         -0.018       -1478.85
         1        -0.0177        -1542.2
         1        -0.0174       -1609.22
         1        -0.0171       -1680.09
         1        -0.0168          -1755
         1        -0.0165       -1834.14
         1        -0.0162       -1917.73
         1        -0.0159       -2005.99
         1        -0.0156       -2099.13
         1        -0.0153       -2197.41
         1         -0.015       -2301.09
         1        -0.0147       -2410.45
         1        -0.0144       -2525.78
         1        -0.0141       -2647.42
         1        -0.0138        -2775.7
         1        -0.0135       -2911.03
         1        -0.0132       -3053.81
         1        -0.0129        -3204.5
         1        -0.0126       -3363.63
         1        -0.0123       -3531.75
         1         -0.012       -3709.49
         1        -0.0117       -3897.56
         1        -0.0114       -4096.75
         1        -0.0111       -4307.94
         1        -0.0108       -4532.13
         1        -0.0105       -4770.46
         1        -0.0102       -5024.23
         1        -0.0099       -5294.93
         1        -0.0096       -5584.28
         1        -0.0093       -5894.26
         1         -0.009       -6227.21
         1        -0.0087       -6585.88
         1        -0.0084       -6973.54
         1        -0.0081       -7394.12
         1        -0.0078       -7852.42
         1        -0.0075       -8354.37
         1        -0.0072       -8907.44
         1        -0.0069       -9521.19
         1        -0.0066       -10208.3
         1        -0.0063       -10985.9
         1         -0.006       -11878.6
         1        -0.0057       -12924.1
         1        -0.0054         -14190
         1        -0.0051         -15000
         1        -0.0048         -15000
         1        -0.0045         -15000
         1        -0.0042       -14966.8
         1        -0.0039       -14748.5
         1        -0.0036       -14562.3
         1        -0.0033       -14408.4
         1         -0.003       -14284.6
         1        -0.0027       -14187.8
         1        -0.0024       -14114.3
         1        -0.0021       -14060.5
         1        -0.0018       -14022.9
         1        -0.0015       -13998.2
         1        -0.0012       -13983.2
         1        -0.0009       -13975.1
         1        -0.0006       -13971.6
         1        -0.0003       -13970.5
         1              0       -13970.4
         1         0.0003       -13970.5
         1         0.0006       -13970.4
         1         0.0009       -13970.7
         1         0.0012       -13972.4
         1         0.0015       -13977.2
         1         0.0018       -13987.3
         1         0.0021       -14005.2
         1         0.0024       -14033.9
         1         0.0027       -14076.5
         1          0.003       -14136.4
         1         0.0033       -14217.1
         1         0.0036       -14322.4
         1         0.0039       -14455.8
         1         0.0042       -14620.1
         1         0.0045       -14816.7
         1         0.0048         -15000
         1         0.0051         -15000
         1         0.0054         -15000
         1         0.0057         -15000
         1          0.006       -13746.9
         1         0.0063       -12562.4
         1         0.0066       -11571.1
         1         0.0069       -10718.9
         1         0.0072       -9973.13
         1         0.0075       -9311.81
         1         0.0078       -8719.37
         1         0.0081       -8184.25
         1         0.0084       -7697.62
         1         0.0087       -7252.56
         1          0.009       -6843.53
         1         0.0093       -6466.05
         1         0.0096       -6116.41
         1         0.0099       -5791.53
         1         0.0102        -5488.8
         1         0.0105       -5206.03
         1         0.0108        -4941.3
         1         0.0111       -4692.98
         1         0.0114       -4459.66
         1         0.0117        -4240.1
         1          0.012       -4033.19
         1         0.0123       -3837.98
         1         0.0126       -3653.63
         1         0.0129       -3479.36
         1         0.0132       -3314.51
         1         0.0135       -3158.46
         1         0.0138       -3010.68
         1         0.0141       -2870.66
         1         0.0144       -2737.96
         1         0.0147       -2612.17
         1          0.015       -2492.93
         1         0.0153       -2379.88
         1         0.0156       -2272.71
         1         0.0159       -2171.14
         1         0.0162       -2074.89
         1         0.0165        -1983.7
         1         0.0168       -1897.33
         1         0.0171       -1815.57
         1         0.0174       -1738.19
         1         0.0177          -1665
         1          0.018       -1595.79
         1         0.0183       -1530.37
         1         0.0186       -1468.58
         1         0.0189       -1410.23
         1         0.0192       -1355.17
         1         0.0195       -1303.22
         1         0.0198       -1254.23
         1         0.0201       -1208.06
         1         0.0204       -1164.57
         1         0.0207        -1123.6
         1          0.021       -1085.04
         1         0.0213       -1048.76
         1         0.0216       -1014.63
         1         0.0219       -982.534
         1         0.0222       -952.372
         1         0.0225       -924.036
         1         0.0228       -897.426
         1         0.0231       -872.449
         1         0.0234       -849.017
         1         0.0237        -827.05
         1          0.024       -806.468
         1         0.0243       -787.201
         1         0.0246       -769.181
         1         0.0249       -752.345
         1         0.0252       -736.635
         1         0.0255       -721.995
         1         0.0258       -708.377
         1         0.0261       -695.731
         1         0.0264       -684.016
         1         0.0267       -673.191
         1          0.027       -663.219
         1         0.0273       -654.068
         1         0.0276       -645.707
         1         0.0279       -638.109
         1         0.0282        -631.25
         1         0.0285       -625.108
         1         0.0288       -619.663
         1         0.0291         -614.9
         1         0.0294       -610.802
         1         0.0297       -607.357
         1           0.03       -604.553
         1         0.0303       -602.383
         1         0.0306       -600.837
         1         0.0309       -599.912
         1         0.0312       -599.604
         2        -0.0315        -558.25
         2        -0.0312       -558.523
         2        -0.0309       -559.341
         2        -0.0306       -560.708
         2        -0.0303       -562.626
         2          -0.03       -565.103
         2        -0.0297       -568.144
         2        -0.0294       -571.759
