# iteration    r (m)    potential (V)
         1        -0.0315              0
         1        -0.0312              0
         1        -0.0309              0
         1        -0.0306              0
         1        -0.0303              0
         1          -0.03              0
         1        -0.0297       -5.92759
         1        -0.0294       -18.1336
         1        -0.0291       -30.4916
         1        -0.0288       -42.9593
         1        -0.0285       -55.5162
         1        -0.0282       -68.1463
         1        -0.0279       -80.8333
         1        -0.0276       -93.5593
         1        -0.0273       -106.304
         1         -0.027       -119.042
         1        -0.0267       -131.746
         1        -0.0264       -144.384
         1        -0.0261       -156.915
         1        -0.0258       -169.292
         1        -0.0255        -181.46
         1        -0.0252       -193.351
         1        -0.0249       -204.882
         1        -0.0246       -215.954
         1        -0.0243       -226.441
         1         -0.024       -236.192
         1        -0.0237       -245.015
         1        -0.0234        -252.67
         1        -0.0231       -258.851
         1        -0.0228       -263.159
         1        -0.0225       -265.073
         1        -0.0222       -263.891
         1        -0.0219       -258.645
         1        -0.0216       -247.959
         1        -0.0213       -229.796
         1         -0.021       -200.988
         1        -0.0207       -156.283
         1        -0.0204       -86.2546
         1        -0.0201              0
         1        -0.0198              0
         1        -0.0195              0
         1        -0.0192       -27.4392
         1        -0.0189       -273.719
         1        -0.0186       -463.656
         1        -0.0183       -624.274
         1         -0.018       -768.096
         1        -0.0177       -901.755
         1        -0.0174       -1029.17
         1        -0.0171       -1152.85
         1        -0.0168       -1274.56
         1        -0.0165       -1395.57
         1        -0.0162       -1516.87
         1        -0.0159       -1639.29
         1        -0.0156        -1763.5
         1        -0.0153       -1890.11
         1         -0.015       -2019.68
         1        -0.0147       -2152.74
         1        -0.0144       -2289.79
         1        -0.0141       -2431.33
         1        -0.0138       -2577.88
         1        -0.0135       -2729.96
         1        -0.0132       -2888.11
         1        -0.0129        -3052.9
         1        -0.0126       -3224.96
         1        -0.0123       -3404.95
         1         -0.012       -3593.57
         1        -0.0117       -3791.62
         1        -0.0114       -3999.96
         1        -0.0111       -4219.55
         1        -0.0108       -4451.45
         1        -0.0105       -4696.86
         1        -0.0102       -4957.14
         1        -0.0099       -5233.82
         1        -0.0096       -5528.68
         1        -0.0093       -5843.75
         1         -0.009       -6181.42
         1        -0.0087       -6544.46
         1        -0.0084       -6936.19
         1        -0.0081       -7360.59
         1        -0.0078        -7822.5
         1        -0.0075       -8327.89
         1        -0.0072       -8884.24
         1        -0.0069       -9501.21
         1        -0.0066       -10191.5
         1        -0.0063       -10972.3
         1         -0.006       -11868.3
         1        -0.0057       -12917.4
         1        -0.0054       -14187.5
         1        -0.0051         -15000
         1        -0.0048         -15000
         1        -0.0045         -15000
         1        -0.0042       -14966.8
         1        -0.0039       -14748.3
         1        -0.0036         -14562
         1        -0.0033         -14408
         1         -0.003       -14284.1
         1        -0.0027       -14187.3
         1        -0.0024       -14113.9
         1        -0.0021       -14060.1
         1        -0.0018       -14022.5
         1        -0.0015       -13997.8
         1        -0.0012       -13982.9
         1        -0.0009       -13974.9
         1        -0.0006       -13971.5
         1        -0.0003       -13970.5
         1              0       -13970.4
         1         0.0003       -13970.6
         1         0.0006       -13970.6
         1         0.0009       -13970.9
         1         0.0012       -13972.7
         1         0.0015       -13977.5
         1         0.0018       -13987.6
         1         0.0021       -14005.5
         1         0.0024       -14034.2
         1         0.0027       -14076.8
         1          0.003       -14136.7
         1         0.0033       -14217.4
         1         0.0036       -14322.7
         1         0.0039         -14456
         1         0.0042       -14620.2
         1         0.0045       -14816.7
         1         0.0048         -15000
         1         0.0051         -15000
         1         0.0054         -15000
         1         0.0057         -15000
         1          0.006       -13745.8
