# r (m)    potential (V)
       -0.0315              0
       -0.0312              0
       -0.0309              0
       -0.0306              0
       -0.0303              0
         -0.03              0
       -0.0297       -5.92759
       -0.0294       -18.1336
       -0.0291       -30.4916
       -0.0288       -42.9593
       -0.0285       -55.5162
       -0.0282       -68.1463
       -0.0279       -80.8333
       -0.0276       -93.5593
       -0.0273       -106.304
        -0.027       -119.042
       -0.0267       -131.746
       -0.0264       -144.384
       -0.0261       -156.915
       -0.0258       -169.292
       -0.0255        -181.46
       -0.0252       -193.351
       -0.0249       -204.882
       -0.0246       -215.954
       -0.0243       -226.441
        -0.024       -236.192
       -0.0237       -245.015
       -0.0234        -252.67
       -0.0231       -258.851
       -0.0228       -263.159
       -0.0225       -265.073
       -0.0222       -263.891
       -0.0219       -258.645
       -0.0216       -247.959
       -0.0213       -229.796
        -0.021       -200.988
       -0.0207       -156.283
       -0.0204       -86.2546
       -0.0201              0
       -0.0198              0
       -0.0195              0
       -0.0192       -27.4392
       -0.0189       -273.719
       -0.0186       -463.656
       -0.0183       -624.274
        -0.018       -768.096
       -0.0177       -901.755
       -0.0174       -1029.17
       -0.0171       -1152.85
       -0.0168       -1274.56
       -0.0165       -1395.57
       -0.0162       -1516.87
       -0.0159       -1639.29
       -0.0156        -1763.5
       -0.0153       -1890.11
        -0.015       -2019.68
       -0.0147       -2152.74
       -0.0144       -2289.79
       -0.0141       -2431.33
       -0.0138       -2577.88
       -0.0135       -2729.96
       -0.0132       -2888.11
       -0.0129        -3052.9
       -0.0126       -3224.96
       -0.0123       -3404.95
        -0.012       -3593.57
       -0.0117       -3791.62
       -0.0114       -3999.96
       -0.0111       -4219.55
       -0.0108       -4451.45
       -0.0105       -4696.86
       -0.0102       -4957.14
       -0.0099       -5233.82
       -0.0096       -5528.68
       -0.0093       -5843.75
        -0.009       -6181.42
       -0.0087       -6544.46
       -0.0084       -6936.19
       -0.0081       -7360.59
       -0.0078        -7822.5
       -0.0075       -8327.89
       -0.0072       -8884.24
       -0.0069       -9501.21
       -0.0066       -10191.5
       -0.0063       -10972.3
        -0.006       -11868.3
       -0.0057       -12917.4
       -0.0054       -14187.5
       -0.0051         -15000
       -0.0048         -15000
       -0.0045         -15000
       -0.0042       -14966.8
       -0.0039       -14748.3
       -0.0036         -14562
       -0.0033         -14408
        -0.003       -14284.1
       -0.0027       -14187.3
       -0.0024       -14113.9
       -0.0021       -14060.1
       -0.0018       -14022.5
       -0.0015       -13997.8
       -0.0012       -13982.9
       -0.0009       -13974.9
       -0.0006       -13971.5
       -0.0003       -13970.5
             0       -13970.4
        0.0003       -13970.6
        0.0006       -13970.6
        0.0009       -13970.9
        0.0012       -13972.7
        0.0015       -13977.5
        0.0018       -13987.6
        0.0021       -14005.5
        0.0024       -14034.2
        0.0027       -14076.8
         0.003       -14136.7
        0.0033       -14217.4
        0.0036       -14322.7
        0.0039         -14456
        0.0042       -14620.2
        0.0045       -14816.7
        0.0048         -15000
        0.0051         -15000
        0.0054         -15000
        0.0057         -15000
         0.006       -13745.8
        0.0063         -12560
        0.0066       -11567.5
        0.0069       -10714.1
        0.0072       -9966.94
        0.0075       -9304.13
        0.0078       -8710.04
        0.0081       -8173.08
        0.0084       -7684.37
        0.0087       -7236.99
         0.009       -6825.36
        0.0093       -6444.96
        0.0096       -6092.06
        0.0099       -5763.53
        0.0102       -5456.74
        0.0105       -5169.42
        0.0108       -4899.64
        0.0111        -4645.7
        0.0114       -4406.15
        0.0117       -4179.66
         0.012       -3965.09
        0.0123       -3761.41
        0.0126       -3567.69
        0.0129       -3383.09
        0.0132       -3206.85
        0.0135       -3038.26
        0.0138       -2876.67
        0.0141       -2721.49
        0.0144       -2572.12
        0.0147       -2428.03
         0.015       -2288.68
        0.0153       -2153.56
        0.0156       -2022.14
        0.0159       -1893.89
        0.0162       -1768.26
        0.0165       -1644.63
        0.0168       -1522.34
        0.0171       -1400.62
        0.0174       -1278.54
        0.0177       -1154.93
         0.018       -1028.27
        0.0183       -896.431
        0.0186       -756.288
        0.0189       -602.862
        0.0192       -427.492
        0.0195       -213.291
        0.0198              0
        0.0201              0
        0.0204              0
        0.0207       -20.5498
         0.021       -143.793
        0.0213       -223.716
        0.0216       -278.192
        0.0219       -316.422
        0.0222       -343.613
        0.0225       -362.953
        0.0228       -376.515
        0.0231       -385.717
        0.0234       -391.563
        0.0237        -394.79
         0.024       -395.949
        0.0243       -395.462
        0.0246       -393.659
        0.0249       -390.798
        0.0252       -387.086
        0.0255       -382.692
        0.0258       -377.749
        0.0261       -372.371
        0.0264       -366.648
        0.0267       -360.658
         0.027       -354.462
        0.0273       -348.115
        0.0276       -341.661
        0.0279       -335.137
        0.0282       -328.575
        0.0285       -322.002
        0.0288        -315.44
        0.0291       -308.909
        0.0294       -302.425
        0.0297       -296.001
          0.03       -289.649
        0.0303       -283.378
        0.0306       -277.196
        0.0309        -271.11
        0.0312       -265.124
        0.0315       -259.245
        0.0318       -253.475
        0.0321       -247.817
        0.0324       -242.276
        0.0327       -236.851
         0.033       -231.546
        0.0333       -226.362
        0.0336       -221.298
        0.0339       -216.356
        0.0342       -211.536
        0.0345       -206.837
        0.0348        -202.26
        0.0351       -197.803
        0.0354       -193.466
        0.0357       -189.248
         0.036        -185.15
        0.0363       -181.169
        0.0366       -177.306
        0.0369        -173.56
        0.0372        -169.93
        0.0375       -166.415
        0.0378       -163.016
        0.0381        -159.73
        0.0384       -156.556
        0.0387       -153.494
         0.039       -150.542
        0.0393         -147.7
        0.0396       -144.965
        0.0399       -142.338
        0.0402       -139.817
        0.0405       -137.402
        0.0408       -135.091
        0.0411       -132.886
        0.0414       -130.784
        0.0417       -128.785
         0.042       -126.888
        0.0423       -125.094
        0.0426         -123.4
