# r (m)    potential (V)
       -0.0315       -3715.08
       -0.0312       -3716.91
       -0.0309       -3722.41
       -0.0306       -3731.59
       -0.0303       -3744.48
         -0.03       -3761.12
       -0.0297       -3781.56
       -0.0294       -3805.86
       -0.0291       -3834.09
       -0.0288       -3866.35
       -0.0285       -3902.72
       -0.0282       -3943.32
       -0.0279       -3988.28
       -0.0276       -4037.74
       -0.0273       -4091.85
        -0.027       -4150.78
       -0.0267       -4214.74
       -0.0264       -4283.91
       -0.0261       -4358.53
       -0.0258       -4438.84
       -0.0255       -4525.11
       -0.0252       -4617.63
       -0.0249        -4716.7
       -0.0246       -4822.66
       -0.0243       -4935.87
        -0.024       -5056.71
       -0.0237        -5185.6
       -0.0234       -5322.98
       -0.0231       -5469.32
       -0.0228       -5625.12
       -0.0225       -5790.92
       -0.0222       -5967.27
       -0.0219       -6154.79
       -0.0216       -6354.11
       -0.0213       -6565.89
        -0.021       -6790.84
       -0.0207        -7029.7
       -0.0204       -7283.25
       -0.0201        -7552.3
       -0.0198       -7837.71
       -0.0195       -8140.35
       -0.0192       -8461.16
       -0.0189       -8801.09
       -0.0186       -9161.14
       -0.0183       -9542.35
        -0.018        -9945.8
       -0.0177       -10372.6
       -0.0174       -10823.9
       -0.0171       -11300.9
       -0.0168       -11804.9
       -0.0165       -12337.1
       -0.0162       -12899.1
       -0.0159       -13492.1
       -0.0156       -14117.7
       -0.0153       -14777.6
        -0.015       -15473.5
       -0.0147       -16207.2
       -0.0144       -16980.7
       -0.0141       -17796.2
       -0.0138         -18656
       -0.0135       -19562.7
       -0.0132       -20518.9
       -0.0129       -21527.9
       -0.0126       -22592.9
       -0.0123       -23717.8
        -0.012       -24906.6
       -0.0117       -26164.2
       -0.0114       -27495.6
       -0.0111       -28906.8
       -0.0108       -30404.4
       -0.0105       -31995.9
       -0.0102       -33689.9
       -0.0099       -35496.3
       -0.0096       -37426.4
       -0.0093       -39493.5
        -0.009       -41712.9
       -0.0087       -44102.9
       -0.0084         -46685
       -0.0081       -49485.3
       -0.0078       -52535.5
       -0.0075         -55875
       -0.0072       -59552.9
       -0.0069       -63632.7
       -0.0066       -68197.9
       -0.0063       -73362.6
        -0.006       -79289.2
       -0.0057       -86227.8
       -0.0054       -94626.9
       -0.0051        -100000
       -0.0048        -100000
       -0.0045        -100000
       -0.0042         -99782
       -0.0039       -98347.8
       -0.0036       -97125.5
       -0.0033       -96114.5
        -0.003         -95302
       -0.0027       -94666.5
       -0.0024       -94184.3
       -0.0021       -93831.4
       -0.0018       -93584.7
       -0.0015       -93422.4
       -0.0012         -93324
       -0.0009       -93271.2
       -0.0006       -93247.9
       -0.0003       -93240.7
             0       -93240.1
        0.0003       -93240.2
        0.0006       -93239.5
        0.0009       -93241.1
        0.0012         -93252
        0.0015       -93283.2
        0.0018       -93348.9
        0.0021       -93466.2
        0.0024       -93654.1
        0.0027       -93933.4
         0.003       -94326.6
        0.0033       -94856.8
        0.0036       -95548.3
        0.0039       -96424.1
        0.0042       -97503.5
        0.0045       -98795.3
        0.0048        -100000
        0.0051        -100000
        0.0054        -100000
        0.0057        -100000
         0.006       -91684.8
        0.0063       -83822.6
        0.0066       -77241.6
        0.0069       -71581.6
        0.0072       -66626.2
        0.0075       -62230.4
        0.0078       -58290.8
        0.0081       -54730.9
        0.0084       -51492.2
        0.0087         -48529
         0.009       -45804.7
        0.0093       -43289.6
        0.0096       -40959.2
        0.0099         -38793
        0.0102       -36773.8
        0.0105         -34887
        0.0108       -33120.1
        0.0111       -31462.2
        0.0114       -29903.9
        0.0117       -28436.9
         0.012       -27054.2
        0.0123       -25749.2
        0.0126       -24516.4
        0.0129       -23350.6
        0.0132       -22247.5
        0.0135       -21203.1
        0.0138       -20213.5
        0.0141       -19275.7
        0.0144       -18386.7
        0.0147       -17543.6
         0.015       -16744.2
        0.0153         -15986
        0.0156         -15267
        0.0159       -14585.4
        0.0162       -13939.1
        0.0165       -13326.7
        0.0168       -12746.4
        0.0171       -12196.8
        0.0174       -11676.4
        0.0177         -11184
         0.018       -10718.2
        0.0183       -10277.8
        0.0186       -9861.57
        0.0189       -9468.38
        0.0192       -9097.14
        0.0195       -8746.78
        0.0198       -8416.27
        0.0201       -8104.65
        0.0204       -7810.94
        0.0207       -7534.26
         0.021       -7273.72
        0.0213       -7028.48
        0.0216       -6797.75
        0.0219       -6580.76
        0.0222       -6376.78
        0.0225       -6185.14
        0.0228       -6005.16
        0.0231       -5836.23
        0.0234       -5677.77
        0.0237       -5529.23
         0.024       -5390.08
        0.0243       -5259.84
        0.0246       -5138.06
        0.0249       -5024.31
        0.0252       -4918.18
        0.0255       -4819.32
        0.0258       -4727.38
        0.0261       -4642.03
        0.0264          -4563
        0.0267       -4489.99
         0.027       -4422.78
        0.0273       -4361.12
        0.0276       -4304.81
        0.0279       -4253.67
        0.0282       -4207.51
        0.0285       -4166.19
        0.0288       -4129.58
        0.0291       -4097.55
        0.0294       -4069.99
        0.0297       -4046.82
          0.03       -4027.97
        0.0303       -4013.37
        0.0306       -4002.97
        0.0309       -3996.74
        0.0312       -3994.67
