# r (m)    potential (V)
       -0.0315              0
       -0.0312              0
       -0.0309              0
       -0.0306              0
       -0.0303              0
         -0.03              0
       -0.0297       -39.6139
       -0.0294       -121.188
       -0.0291        -203.78
       -0.0288       -287.113
       -0.0285       -371.052
       -0.0282       -455.496
       -0.0279       -540.341
       -0.0276       -625.475
       -0.0273       -710.765
        -0.027       -796.055
       -0.0267       -881.164
       -0.0264       -965.874
       -0.0261       -1049.92
       -0.0258          -1133
       -0.0255       -1214.73
       -0.0252       -1294.65
       -0.0249       -1372.22
       -0.0246       -1446.76
       -0.0243       -1517.43
        -0.024       -1583.21
       -0.0237       -1642.82
       -0.0234       -1694.64
       -0.0231       -1736.59
       -0.0228       -1766.01
       -0.0225       -1779.38
       -0.0222       -1771.96
       -0.0219       -1737.24
       -0.0216       -1665.93
       -0.0213       -1544.31
        -0.021       -1351.05
       -0.0207       -1050.79
       -0.0204       -580.068
       -0.0201              0
       -0.0198              0
       -0.0195              0
       -0.0192       -184.822
       -0.0189       -1843.61
       -0.0186       -3122.82
       -0.0183       -4204.45
        -0.018       -5172.82
       -0.0177       -6072.59
       -0.0174       -6930.09
       -0.0171       -7762.28
       -0.0168       -8580.88
       -0.0165       -9394.53
       -0.0162       -10209.9
       -0.0159       -11032.4
       -0.0156       -11866.7
       -0.0153       -12716.7
        -0.015       -13586.4
       -0.0147       -14479.1
       -0.0144       -15398.3
       -0.0141       -16347.3
       -0.0138       -17329.5
       -0.0135       -18348.4
       -0.0132       -19407.6
       -0.0129         -20511
       -0.0126       -21662.6
       -0.0123       -22866.9
        -0.012       -24128.6
       -0.0117       -25452.9
       -0.0114       -26845.6
       -0.0111       -28312.9
       -0.0108       -29862.1
       -0.0105       -31500.9
       -0.0102       -33238.4
       -0.0099       -35084.9
       -0.0096       -37051.9
       -0.0093       -39153.1
        -0.009         -41404
       -0.0087       -43823.3
       -0.0084       -46432.8
       -0.0081       -49258.8
       -0.0078       -52333.3
       -0.0075       -55695.8
       -0.0072       -59395.9
       -0.0069       -63497.3
       -0.0066         -68084
       -0.0063       -73270.4
        -0.006       -79219.6
       -0.0057       -86182.5
       -0.0054       -94609.5
       -0.0051        -100000
       -0.0048        -100000
       -0.0045        -100000
       -0.0042       -99781.8
       -0.0039       -98346.4
       -0.0036       -97123.2
       -0.0033       -96111.7
        -0.003       -95298.8
       -0.0027       -94663.2
       -0.0024       -94181.1
       -0.0021       -93828.4
       -0.0018         -93582
       -0.0015       -93420.1
       -0.0012       -93322.1
       -0.0009       -93269.8
       -0.0006       -93246.9
       -0.0003       -93240.3
             0       -93240.1
        0.0003       -93240.7
        0.0006       -93240.4
        0.0009       -93242.4
        0.0012       -93253.7
        0.0015       -93285.2
        0.0018       -93351.2
        0.0021       -93468.6
        0.0024       -93656.6
        0.0027         -93936
         0.003         -94329
        0.0033       -94859.1
        0.0036       -95550.2
        0.0039       -96425.7
        0.0042       -97504.5
        0.0045       -98795.8
        0.0048        -100000
        0.0051        -100000
        0.0054        -100000
        0.0057        -100000
         0.006       -91677.9
        0.0063       -83808.4
        0.0066         -77220
        0.0069       -71552.3
        0.0072       -66588.5
        0.0075       -62183.2
        0.0078       -58233.1
        0.0081       -54661.4
        0.0084       -51409.4
        0.0087       -48431.2
         0.009         -45690
        0.0093       -43155.9
        0.0096       -40804.1
        0.0099         -38614
        0.0102       -36568.1
        0.0105       -34651.5
        0.0108       -32851.3
        0.0111       -31156.3
        0.0114       -29556.8
        0.0117       -28044.2
         0.012       -26610.6
        0.0123       -25249.5
        0.0126       -23954.5
        0.0129       -22720.1
        0.0132       -21541.3
        0.0135       -20413.3
        0.0138       -19331.8
        0.0141       -18292.9
        0.0144       -17292.6
        0.0147       -16327.3
         0.015       -15393.5
        0.0153       -14487.6
        0.0156       -13606.3
        0.0159         -12746
        0.0162       -11902.8
        0.0165       -11072.8
        0.0168       -10251.4
        0.0171       -9433.53
        0.0174       -8612.85
        0.0177       -7781.56
         0.018       -6929.37
        0.0183       -6041.97
        0.0186       -5098.25
        0.0189       -4064.64
        0.0192        -2882.7
        0.0195       -1438.49
        0.0198              0
        0.0201              0
        0.0204              0
        0.0207       -139.281
         0.021       -974.875
        0.0213       -1517.25
        0.0216       -1887.42
        0.0219       -2147.68
        0.0222       -2333.28
        0.0225       -2465.78
        0.0228       -2559.22
        0.0231       -2623.19
        0.0234       -2664.51
        0.0237       -2688.14
         0.024       -2697.83
        0.0243       -2696.43
        0.0246       -2686.17
        0.0249        -2668.8
        0.0252       -2645.73
        0.0255       -2618.07
        0.0258       -2586.76
        0.0261       -2552.54
        0.0264       -2516.03
        0.0267       -2477.74
         0.027        -2438.1
        0.0273       -2397.46
        0.0276       -2356.13
        0.0279       -2314.34
        0.0282       -2272.32
        0.0285       -2230.24
        0.0288       -2188.24
        0.0291       -2146.45
        0.0294       -2104.98
        0.0297       -2063.92
          0.03       -2023.33
        0.0303       -1983.28
        0.0306       -1943.83
        0.0309       -1905.01
        0.0312       -1866.86
        0.0315       -1829.42
        0.0318        -1792.7
        0.0321       -1756.72
        0.0324        -1721.5
        0.0327       -1687.05
         0.033       -1653.38
        0.0333       -1620.49
        0.0336       -1588.39
        0.0339       -1557.07
        0.0342       -1526.55
        0.0345       -1496.82
        0.0348       -1467.87
        0.0351       -1439.71
        0.0354       -1412.32
        0.0357       -1385.71
         0.036       -1359.87
        0.0363       -1334.79
        0.0366       -1310.47
        0.0369        -1286.9
        0.0372       -1264.08
        0.0375       -1241.99
        0.0378       -1220.63
        0.0381          -1200
        0.0384       -1180.08
        0.0387       -1160.88
         0.039       -1142.38
        0.0393       -1124.57
        0.0396       -1107.45
        0.0399       -1091.02
        0.0402       -1075.26
        0.0405       -1060.17
        0.0408       -1045.75
