# r (m)    potential (V)
       -0.0315              0
       -0.0312              0
       -0.0309              0
       -0.0306              0
       -0.0303              0
         -0.03              0
       -0.0297       -41.9769
       -0.0294       -128.413
       -0.0291       -215.917
       -0.0288       -304.185
       -0.0285       -393.067
       -0.0282       -482.446
       -0.0279       -572.205
       -0.0276       -662.215
       -0.0273       -752.327
        -0.027       -842.369
       -0.0267        -932.14
       -0.0264        -1021.4
       -0.0261       -1109.87
       -0.0258       -1197.21
       -0.0255       -1283.02
       -0.0252       -1366.81
       -0.0249       -1448.01
       -0.0246       -1525.88
       -0.0243       -1599.56
        -0.024       -1667.98
       -0.0237       -1729.77
       -0.0234       -1783.26
       -0.0231       -1826.28
       -0.0228       -1856.05
       -0.0225       -1868.88
       -0.0222       -1859.87
       -0.0219       -1822.21
       -0.0216       -1746.24
       -0.0213       -1617.68
        -0.021       -1414.32
       -0.0207       -1099.31
       -0.0204       -606.511
       -0.0201              0
       -0.0198              0
       -0.0195              0
       -0.0192       -191.327
       -0.0189       -1907.66
       -0.0186       -3230.25
       -0.0183       -4347.62
        -0.018       -5347.14
       -0.0177       -6275.07
       -0.0174       -7158.67
       -0.0171       -8015.51
       -0.0168       -8857.69
       -0.0165        -9694.1
       -0.0162       -10531.6
       -0.0159       -11375.8
       -0.0156       -12231.4
       -0.0153       -13102.5
        -0.015       -13992.9
       -0.0147       -14906.1
       -0.0144       -15845.6
       -0.0141       -16814.7
       -0.0138       -17816.8
       -0.0135       -18855.3
       -0.0132       -19933.9
       -0.0129       -21056.4
       -0.0126       -22226.7
       -0.0123       -23449.2
        -0.012       -24728.6
       -0.0117       -26069.9
       -0.0114       -27478.9
       -0.0111       -28961.6
       -0.0108       -30525.1
       -0.0105         -32177
       -0.0102       -33926.2
       -0.0099       -35782.5
       -0.0096       -37757.3
       -0.0093       -39863.8
        -0.009       -42117.3
       -0.0087       -44535.6
       -0.0084         -47140
       -0.0081       -49956.1
       -0.0078       -53014.8
       -0.0075       -56354.4
       -0.0072       -60023.1
       -0.0069       -64082.6
       -0.0066       -68614.4
       -0.0063       -73729.9
        -0.006         -79588
       -0.0057         -86434
       -0.0054       -94709.4
       -0.0051        -100000
       -0.0048        -100000
       -0.0045        -100000
       -0.0042       -99794.3
       -0.0039       -98441.8
       -0.0036       -97289.6
       -0.0033       -96337.4
        -0.003       -95572.4
       -0.0027       -94974.6
       -0.0024       -94521.1
       -0.0021       -94189.2
       -0.0018       -93957.2
       -0.0015       -93804.4
       -0.0012       -93711.6
       -0.0009       -93661.7
       -0.0006       -93639.3
       -0.0003       -93632.1
             0         -93631
        0.0003       -93630.7
        0.0006       -93629.6
        0.0009       -93630.8
        0.0012       -93640.7
        0.0015       -93669.9
        0.0018       -93731.7
        0.0021       -93842.1
        0.0024       -94018.9
        0.0027       -94281.9
         0.003       -94652.1
        0.0033       -95151.4
        0.0036       -95802.6
        0.0039       -96627.8
        0.0042       -97645.2
        0.0045       -98863.5
        0.0048        -100000
        0.0051        -100000
        0.0054        -100000
        0.0057        -100000
         0.006         -91828
        0.0063       -84094.1
        0.0066         -77611
        0.0069       -72025.2
        0.0072       -67125.1
        0.0075       -62769.1
        0.0078       -58856.6
        0.0081         -55313
        0.0084       -52081.5
        0.0087       -49117.3
         0.009       -46384.9
        0.0093       -43855.2
        0.0096       -41504.1
        0.0099       -39311.6
        0.0102       -37260.7
        0.0105       -35336.9
        0.0108       -33527.7
        0.0111       -31822.1
        0.0114       -30210.6
        0.0117       -28684.9
         0.012       -27237.3
        0.0123       -25861.3
        0.0126       -24550.8
        0.0129       -23300.3
        0.0132       -22104.8
        0.0135       -20959.8
        0.0138       -19860.9
        0.0141       -18804.1
        0.0144       -17785.7
        0.0147       -16802.1
         0.015       -15849.6
        0.0153       -14924.8
        0.0156       -14024.3
        0.0159       -13144.3
        0.0162       -12281.1
        0.0165       -11430.6
        0.0168       -10588.2
        0.0171        -9748.5
        0.0174       -8905.09
        0.0177       -8049.86
         0.018       -7172.14
        0.0183       -6257.05
        0.0186       -5282.65
        0.0189       -4213.99
        0.0192       -2990.28
        0.0195       -1492.98
        0.0198              0
        0.0201              0
        0.0204              0
        0.0207       -147.264
         0.021       -1031.79
        0.0213       -1607.63
        0.0216       -2002.28
        0.0219       -2281.24
        0.0222       -2481.56
        0.0225       -2625.88
        0.0228       -2728.94
        0.0231       -2800.79
        0.0234       -2848.58
        0.0237       -2877.55
         0.024       -2891.62
        0.0243       -2893.78
        0.0246       -2886.39
        0.0249       -2871.29
        0.0252       -2849.95
        0.0255       -2823.58
        0.0258       -2793.14
        0.0261       -2759.43
        0.0264       -2723.12
        0.0267       -2684.75
         0.027       -2644.77
        0.0273       -2603.58
        0.0276        -2561.5
        0.0279       -2518.79
        0.0282       -2475.69
        0.0285       -2432.39
        0.0288       -2389.06
        0.0291       -2345.83
        0.0294       -2302.83
        0.0297       -2260.16
          0.03        -2217.9
        0.0303       -2176.12
        0.0306       -2134.89
        0.0309       -2094.25
        0.0312       -2054.26
        0.0315       -2014.94
        0.0318       -1976.32
        0.0321       -1938.44
        0.0324       -1901.31
        0.0327       -1864.94
         0.033       -1829.35
        0.0333       -1794.56
        0.0336       -1760.56
        0.0339       -1727.36
        0.0342       -1694.96
        0.0345       -1663.37
        0.0348       -1632.59
        0.0351       -1602.61
        0.0354       -1573.43
        0.0357       -1545.06
         0.036       -1517.48
        0.0363       -1490.69
        0.0366       -1464.69
        0.0369       -1439.47
        0.0372       -1415.04
        0.0375       -1391.37
        0.0378       -1368.47
        0.0381       -1346.33
        0.0384       -1324.94
        0.0387        -1304.3
         0.039        -1284.4
        0.0393       -1265.24
        0.0396       -1246.81
        0.0399       -1229.11
        0.0402       -1212.12
        0.0405       -1195.85
