# r (m)    potential (V)
       -0.0315       -3996.92
       -0.0312        -3998.8
       -0.0309       -4004.45
       -0.0306       -4013.88
       -0.0303       -4027.12
         -0.03        -4044.2
       -0.0297       -4065.19
       -0.0294       -4090.13
       -0.0291        -4119.1
       -0.0288       -4152.18
       -0.0285       -4189.47
       -0.0282       -4231.09
       -0.0279       -4277.14
       -0.0276       -4327.79
       -0.0273       -4383.17
        -0.027       -4443.46
       -0.0267       -4508.84
       -0.0264       -4579.53
       -0.0261       -4655.74
       -0.0258       -4737.72
       -0.0255       -4825.74
       -0.0252       -4920.07
       -0.0249       -5021.05
       -0.0246       -5128.99
       -0.0243       -5244.26
        -0.024       -5367.26
       -0.0237       -5498.41
       -0.0234       -5638.14
       -0.0231       -5786.95
       -0.0228       -5945.35
       -0.0225       -6113.89
       -0.0222       -6293.14
       -0.0219       -6483.72
       -0.0216        -6686.3
       -0.0213       -6901.56
        -0.021       -7130.22
       -0.0207       -7373.06
       -0.0204       -7630.88
       -0.0201       -7904.52
       -0.0198       -8194.85
       -0.0195       -8502.79
       -0.0192       -8829.28
       -0.0189       -9175.33
       -0.0186       -9541.94
       -0.0183       -9930.17
        -0.018       -10341.1
       -0.0177       -10775.9
       -0.0174       -11235.7
       -0.0171       -11721.8
       -0.0168       -12235.4
       -0.0165       -12777.7
       -0.0162       -13350.3
       -0.0159       -13954.5
       -0.0156       -14591.8
       -0.0153       -15263.8
        -0.015       -15972.3
       -0.0147         -16719
       -0.0144       -17505.9
       -0.0141       -18335.1
       -0.0138       -19208.9
       -0.0135       -20129.7
       -0.0132       -21100.4
       -0.0129       -22123.8
       -0.0126       -23203.2
       -0.0123       -24342.4
        -0.012       -25545.4
       -0.0117       -26816.7
       -0.0114       -28161.4
       -0.0111       -29585.3
       -0.0108       -31094.7
       -0.0105       -32696.9
       -0.0102       -34400.5
       -0.0099       -36214.8
       -0.0096       -38150.9
       -0.0093       -40221.7
        -0.009       -42442.1
       -0.0087       -44829.6
       -0.0084       -47405.4
       -0.0081       -50194.5
       -0.0078       -53227.8
       -0.0075       -56543.2
       -0.0072       -60188.5
       -0.0069       -64225.3
       -0.0066       -68734.7
       -0.0063       -73827.3
        -0.006       -79661.6
       -0.0057       -86481.9
       -0.0054       -94727.8
       -0.0051        -100000
       -0.0048        -100000
       -0.0045        -100000
       -0.0042       -99794.5
       -0.0039       -98443.3
       -0.0036       -97292.2
       -0.0033       -96340.6
        -0.003         -95576
       -0.0027       -94978.3
       -0.0024       -94524.7
       -0.0021       -94192.6
       -0.0018       -93960.2
       -0.0015         -93807
       -0.0012       -93713.8
       -0.0009       -93663.3
       -0.0006       -93640.4
       -0.0003       -93632.7
             0         -93631
        0.0003       -93630.1
        0.0006       -93628.6
        0.0009       -93629.2
        0.0012       -93638.7
        0.0015       -93667.5
        0.0018         -93729
        0.0021         -93839
        0.0024       -94015.7
        0.0027       -94278.7
         0.003       -94648.9
        0.0033       -95148.4
        0.0036         -95800
        0.0039       -96625.7
        0.0042       -97643.8
        0.0045       -98862.8
        0.0048        -100000
        0.0051        -100000
        0.0054        -100000
        0.0057        -100000
         0.006       -91833.4
        0.0063       -84105.3
        0.0066       -77628.2
        0.0069       -72049.2
        0.0072       -67156.7
        0.0075       -62809.3
        0.0078       -58906.7
        0.0081       -55374.4
        0.0084       -52155.7
        0.0087       -49206.2
         0.009       -46490.5
        0.0093       -43979.6
        0.0096       -41649.9
        0.0099       -39481.4
        0.0102       -37457.6
        0.0105       -35564.1
        0.0108       -33788.8
        0.0111       -32121.1
        0.0114       -30551.9
        0.0117       -29073.2
         0.012       -27677.9
        0.0123       -26359.9
        0.0126       -25113.7
        0.0129       -23934.3
        0.0132       -22817.3
        0.0135       -21758.9
        0.0138       -20755.6
        0.0141         -19804
        0.0144       -18901.3
        0.0147       -18044.9
         0.015       -17232.4
        0.0153       -16461.5
        0.0156       -15730.2
        0.0159       -15036.6
        0.0162       -14378.8
        0.0165       -13755.4
        0.0168       -13164.5
        0.0171       -12604.9
        0.0174         -12075
        0.0177       -11573.5
         0.018       -11099.2
        0.0183       -10650.7
        0.0186         -10227
        0.0189        -9826.7
        0.0192       -9448.84
        0.0195       -9092.31
        0.0198       -8756.07
        0.0201       -8439.09
        0.0204       -8140.42
        0.0207       -7859.11
         0.021       -7594.27
        0.0213       -7345.03
        0.0216       -7110.58
        0.0219       -6890.12
        0.0222        -6682.9
        0.0225       -6488.22
        0.0228       -6305.39
        0.0231       -6133.78
        0.0234        -5972.8
        0.0237       -5821.86
         0.024       -5680.45
        0.0243       -5548.06
        0.0246       -5424.24
        0.0249       -5308.54
        0.0252       -5200.56
        0.0255       -5099.94
        0.0258       -5006.32
        0.0261       -4919.38
        0.0264       -4838.83
        0.0267        -4764.4
         0.027       -4695.84
        0.0273       -4632.92
        0.0276       -4575.43
        0.0279        -4523.2
        0.0282       -4476.04
        0.0285        -4433.8
        0.0288       -4396.36
        0.0291        -4363.6
        0.0294       -4335.41
        0.0297        -4311.7
          0.03        -4292.4
        0.0303       -4277.45
        0.0306        -4266.8
        0.0309       -4260.43
        0.0312        -4258.3
