particle,length
849,0.024781
850,0.0158404
851,0.0151347
852,0.0150771
853,0.110044
854,0.0258734
855,0.0246459
856,0.0245201
857,0.014804
858,0.164446
859,0.0957864
860,0.0557664
861,0.196038
862,0.0762508
863,0.0162042
864,0.0277266
865,0.120839
866,0.0245726
867,0.0967113
868,0.015238
869,0.0629385
870,0.185458
871,0.0152745
872,0.0247929
873,0.230014
874,0.0717027
875,0.0174512
876,0.01736
877,0.178379
878,0.0264507
879,0.0158409
880,0.0976279
881,0.0243083
882,0.0876807
883,0.0687929
884,0.0684803
885,0.0631809
886,0.0253024
887,0.119517
888,0.0649019
889,0.0759553
890,0.026554
891,0.0682246
892,0.017799
893,0.0147522
894,0.0161638
895,0.095033
896,0.0636458
897,0.0283483
898,0.0268856
899,0.154878
900,0.0151372
901,0.0725089
902,0.105231
903,0.0243137
904,0.0245626
905,0.0249778
906,0.0242142
907,0.0971378
908,0.0553692
909,0.0184071
910,0.188008
911,0.0162241
912,0.0151064
913,0.259707
914,0.0174543
915,0.0256626
916,0.104757
917,0.0558193
918,0.025449
919,0.0979513
920,0.0213818
921,0.0185905
922,0.0162026
923,0.0248048
924,0.0174641
925,0.0244646
926,0.0247332
927,0.207088
928,0.0150164
929,0.0650684
930,0.0691717
931,0.0709407
932,0.0243516
933,0.0685266
934,0.0157954
935,0.0242625
936,0.108684
937,0.0248218
938,0.0146045
939,0.0845139
940,0.0668134
941,0.144823
942,0.0147006
943,0.0281308
944,0.0156091
945,0.0153958
946,0.0159719
947,0.0611894
948,0.0242395
949,0.0153372
950,0.0174134
951,0.0198379
952,0.0174438
953,0.0150966
954,0.093863
955,0.223564
956,0.015307
957,0.116238
958,0.0725422
959,0.108784
960,0.0151906
961,0.0247885
962,0.0152397
963,0.104794
964,0.0148041
965,0.107617
966,0.0149992
967,0.0146173
968,0.105315
969,0.123457
970,0.119706
971,0.0162006
972,0.0147615
973,0.0148118
974,0.0618177
975,0.0724483
976,0.025127
977,0.0575407
978,0.102507
979,0.0152943
980,0.121736
981,0.0145527
982,0.0328084
983,0.620135
984,0.608267
985,0.0745184
986,0.0729456
987,0.0251006
988,0.0152435
989,0.0932701
990,0.0282634
991,0.0675036
992,0.0831849
993,0.340299
994,0.0161194
995,0.0174134
996,0.0639517
997,0.057801
998,0.0266192
999,0.0152231
1000,0.0186406
1001,0.0245512
1002,0.230838
1003,0.0146084
1004,0.0253607
1005,0.0637784
1006,0.0152838
1007,0.170651
1008,0.0247914
1009,0.0146864
1010,0.0282586
1011,0.0157649
1012,0.0148391
1013,0.024919
1014,0.0174513
1015,0.557382
1016,0.258305
1017,0.0167917
1018,0.0172757
1019,0.0154326
1020,0.024643
1021,0.0271552
1022,0.0248413
1023,0.016058
1024,0.0150591
1025,0.0636367
1026,0.014914
1027,0.115247
1028,0.0169508
1029,0.0257405
1030,0.0274665
1031,0.0650405
1032,0.014634
1033,0.0273271
1034,0.0698653
1035,0.0245366
1036,0.163589
1037,0.0150259
1038,0.106935
1039,0.0156837
1040,0.134667
1041,0.0144812
1042,0.0962743
1043,0.181974
1044,0.0153494
1045,0.0250513
1046,0.212124
1047,0.0794859
1048,0.0174013
1049,0.0146642
1050,0.0217132
1051,0.0148289
1052,0.0573156
1053,0.0254434
1054,0.0145828
1055,0.0249069
1056,0.108072
1057,0.0248521
1058,0.0650778
1059,0.0147547
1060,0.108883
1061,0.139218
1062,0.0156189
1063,0.18304
1064,0.0699919
1065,0.0269371
1066,0.0166218
1067,0.0162656
1068,0.026822
1069,0.0249689
1070,0.0172864
1071,0.015114
1072,0.0145789
1073,0.0256131
1074,0.0149707
1075,0.0633949
1076,0.025439
1077,0.0692363
1078,0.0149132
1079,0.145502
1080,0.025003
1081,0.0144593
1082,0.0174018
1083,0.0789996
1084,0.0698193
1085,0.0156271
1086,0.551317
1087,0.015457
1088,0.0145328
1089,0.0576082
1090,0.0723922
1091,0.0168791
1092,0.0673856
1093,0.0246034
1094,0.0782395
